GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO2587,636.5969473553847,-2.0396324334175686,0.08798498149884333,-23.18159757122165,6.982386063060583e-119,2.1722203042181477e-115
SO1377,604.7670801487442,-1.9072532747391855,0.08700824437381975,-21.920374195173007,1.6608659264258295e-106,2.583476948555378e-103
SO0276,1163.1235279487353,-4.947052674777893,0.24400684779637893,-20.274237052995147,2.171327857855682e-91,2.251666988596342e-88
SO0277,654.4286797269039,-1.667296279730713,0.09776552135231939,-17.054031489508937,3.2623532525615106e-65,2.537295242179715e-62
SO2886F,607.425789595822,-1.3717520057670893,0.08179479930459994,-16.770650670084173,4.001033687475587e-63,2.48944316034731e-60
SO2887,955.3084893142034,-3.2901221586914833,0.2064280449565165,-15.938348684087659,3.4330633537094076e-57,1.7800433488983277e-54
SO3864,659.052497447826,-1.3211449047583268,0.0853360621845564,-15.481671768508434,4.6132698167344413e-54,2.0502689142658353e-51
SO0275,651.5307384601379,-1.4187945470077679,0.0935598543514396,-15.16456558042875,6.069918335025619e-52,2.3604394925330876e-49
SO1888,640.9240876141293,-1.0372683592881422,0.07705978367253193,-13.46056671656448,2.6686156658342326e-41,9.224514818233663e-39
SO3863,622.0813974674363,-1.0508614885470628,0.07919156817342053,-13.269865880743716,3.4619980657938016e-40,1.0770275982684517e-37
SO4366,1597.5938547612382,-3.550631076742338,0.27032240436953503,-13.1348013311119,2.0803670204830664e-39,5.88365618247529e-37
SO3388,1371.2914947773631,-3.2480791856067697,0.2591756945659181,-12.532344867626703,4.96720077239748e-36,1.2877468002440466e-33
SO2790,823.5294705193488,2.513499075374997,0.20445368148378526,12.293733510366437,9.787880142674095e-35,2.3423150095276238e-32
SO2929,590.2639084404868,-0.9424236125622567,0.07977163286310311,-11.814019329146229,3.3038140449169053e-32,7.341546781240353e-30
SO0242,1680.0073207139715,-3.395352862403354,0.28790122555365005,-11.793464428204159,4.2182466747747104e-32,8.748643603482749e-30
SO4206,1027.5359038747351,-2.5622792981914024,0.21743188195028892,-11.78428515270457,4.7039411880027573e-32,9.146225647422862e-30
SO3740,671.3988177476547,-1.0772806035952565,0.09291986876942303,-11.593651797641748,4.437990208860485e-31,8.121522082214689e-29
SO1043,676.0624614272228,-1.1287416822489458,0.09835338521362676,-11.476388736364102,1.7337156222629574e-30,2.9964385004778113e-28
SO2074,1820.1797906957513,3.254785384076985,0.2866355511657138,11.355135016714247,6.993177741768039e-30,1.1025897339780724e-27
SO1751,687.6089401102352,-1.1595546198766435,0.10212782619840562,-11.353953795354023,7.088330015931035e-30,1.1025897339780724e-27
SO3462,12439.923105892498,3.9164018605799487,0.34535340578874346,11.340272876809722,8.288560737211784e-30,1.22789106921266e-27
SO0862,751.6916726161697,-1.7015565064655007,0.1509913649759352,-11.269230573130406,1.861898098207724e-29,2.632893174329195e-27
SO0066,1198.1447425065057,-2.7004809729967545,0.23974917988940475,-11.26377564353911,1.9808603278377643e-29,2.679328904305776e-27
SO4603,11531.745445445418,3.825503462056873,0.3424949903627282,11.169516546812478,5.749294583388106e-29,7.452523103716832e-27
SO1070F,3536.618034833386,4.061775482784821,0.3641808169627167,11.15318351103773,6.908942933560685e-29,8.597488586522916e-27
SO4056,756.794775658193,-1.758737910667252,0.15826184564447793,-11.112835841799232,1.0865314296337763e-28,1.3000766452271837e-26
SO2364,663.2366594455382,-0.9610510079522051,0.08699104687573059,-11.047700222818289,2.249025524838859e-28,2.59137718806433e-26
SO0398,1029.8061411042481,-2.4244396537329598,0.22170761649604748,-10.935301601495418,7.8145699382396005e-28,8.682545384951214e-26
SO4054,801.160400020821,-2.009309534115581,0.1870383162396553,-10.74276958065116,6.409230770890904e-27,6.875557561462621e-25
SO4604,11595.825243879779,3.7638620091731436,0.360639001824809,10.436647146116353,1.6866288498336046e-25,1.749034117277448e-23
SO0958,4380.998757912147,3.331775211218754,0.3210848345991093,10.376619672425962,3.167941407506722e-25,3.121530023546887e-23
SO3286,643.7254076766274,-0.9077972536311645,0.08749570252335154,-10.37533533019961,3.2108312681935186e-25,3.121530023546887e-23
SO3352,1093.5428909615098,-2.4231388101783633,0.23467773062647562,-10.325388794709063,5.409918525725085e-25,5.1000777374335573e-23
SO0404,698.7675289637943,-1.1981792109445788,0.11639465665765872,-10.294108383932752,7.4910328947940225e-25,6.854295098736531e-23
SO0403,687.455852335141,-1.10041600937674,0.10842069393231397,-10.149501626172208,3.330598791291848e-24,2.9604265256311257e-22
SO1757,11345.538802544294,3.406930813424287,0.34278678737826634,9.938921040339656,2.8186345493245925e-23,2.4357700230413353e-21
SO2883,918.2707197249445,-1.9254921836170178,0.19388949278434733,-9.930874313847617,3.055643711099992e-23,2.569218266278939e-21
SO3980,714.8232592215272,-1.3661579209813233,0.1385231377750368,-9.86230851339781,6.063889872836537e-23,4.964410893261701e-21
SO3430,7359.471327786989,3.2549351917736886,0.3348152690911597,9.721585280770071,2.4395342043643914e-22,1.9459976691737492e-20
SO1758,6273.126142678279,3.210223203231828,0.33425056398308556,9.60424169514424,7.672056386067556e-22,5.966941854264042e-20
SO3059,716.3892955548827,-1.2250298852445751,0.1282980890177218,-9.548309679619328,1.3182956810252733e-21,1.0002970399194208e-19
SO4235,1662.9338929439534,2.5914273939155987,0.2737712773356434,9.465665716051399,2.916970005775277e-21,2.1606413542778303e-19
SO0818,762.4432662639852,-1.5108848206572223,0.16062114380003314,-9.40651264778822,5.128711043128108e-21,3.7105628035282663e-19
SO3340,707.0664805781047,-1.0973583081893439,0.11669607911272413,-9.403557656203136,5.274867857578352e-21,3.7295713420286937e-19
SO3421,986.1342590817409,-1.9569855020463587,0.20853503536899765,-9.384444674169597,6.3248853132117445e-21,4.372604046533719e-19
SO2073,1363.9129343072916,2.412991782949562,0.2579411423081559,9.354815448815918,8.374578901483221e-21,5.663764122285717e-19
SO4515,895.9973490611999,-1.9246685478101915,0.20589403166273224,-9.34785982996789,8.943909815980303e-21,5.920107114364835e-19
SO4236,1504.1844263690916,2.5127080385433493,0.26931830572468074,9.329882095396984,1.059887446138753e-20,6.869395510286792e-19
SO1376,609.0980143288143,-1.0704774977314586,0.11516335821175552,-9.295295954839458,1.4679722954910907e-20,9.320126145454661e-19
SO0422,1003.6198215771819,-1.9512378219497328,0.21177885738282676,-9.213562893214284,3.154757389393532e-20,1.9628900476806552e-18
SO0975,675.9633463655352,-0.9577137380185545,0.10415596643199357,-9.194996415725,3.750071002489556e-20,2.287543311518629e-18
SO0774,1425.0228187248147,-2.4519657548369165,0.267031960016637,-9.182293215704032,4.2200690647923894e-20,2.5247374731863697e-18
SO1405,791.0577180126686,-1.4913613439241886,0.16269254182946905,-9.166746841335867,4.8750895470643024e-20,2.861585581305103e-18
SO4055,833.4595910931997,-1.7004980529462457,0.18690120275524633,-9.098379399800372,9.168970248127055e-20,5.282345637393198e-18
SO4345,1416.0080524146792,2.363187016434044,0.2598481601950574,9.09449200894898,9.50296621463859e-20,5.3752232534073925e-18
SO1750,663.2984404272936,-0.7408766679720405,0.08170241174034866,-9.067990187689396,1.2123247481157991e-19,6.734896948907592e-18
SO2436,1137.6509301258743,-2.0882016898395728,0.23044993131605435,-9.061411639023984,1.2877305789514016e-19,7.028297949329491e-18
SO4233,1537.59771135275,2.5249201326262343,0.27956890175878923,9.03147709470463,1.693699649627522e-19,9.084654499984864e-18
SO4344,1292.4437978090114,2.237963932361749,0.24935350515223156,8.975065062732767,2.831843736849145e-19,1.4931976042945236e-17
