GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO3348,28.986785398708086,-2.3831446212701075,0.38129048347622424,-6.250207452184448,4.0990785323689636e-10,8.029818870877935e-08
SO3025,11.959207913980938,-2.642169477583064,0.42437162018395874,-6.226074864378828,4.782655987650195e-10,8.029818870877935e-08
SO1355,16.04582861696675,2.6986062337401093,0.43467126386740246,6.208384262004782,5.35321258058529e-10,8.029818870877935e-08
SO4205,24.048294964145587,1.8319181976783518,0.3056438944590249,5.993635832054685,2.0520061407630146e-09,2.3085069083583914e-07
SO0449,25.50983540657379,-1.878515420462219,0.3487957807441246,-5.385717156482152,7.21563574025742e-08,6.457536240147032e-06
SO0344,13.706722941417215,-2.4401201359223994,0.455768923096959,-5.353853701436539,8.610048320196044e-08,6.457536240147032e-06
SO3740,14.190310413144623,1.7831068942173645,0.3356907639465162,5.311754405317679,1.0857486304015431e-07,6.97981262400992e-06
SO3583,21.776526758065092,-1.7490453232590357,0.33505663988773143,-5.220148222835084,1.7877998700747975e-07,1.0056374269170736e-05
SO0807,31.451106809157743,1.6549194915169574,0.31983850101909095,5.174234766120843,2.288469372840291e-07,1.1442346864201454e-05
SO1265,30.819043684389893,1.6930638473230466,0.33812897720753665,5.007153960318162,5.52407404897249e-07,2.4858333220376207e-05
SO1045,22.12472097516599,1.403328811006287,0.2814019769106044,4.986918807084626,6.134983196416156e-07,2.5097658530793363e-05
SO1910,12.770171070378504,1.830762369675385,0.377760064408056,4.846362922306678,1.2574539905918166e-06,4.715452464719312e-05
SO0053,12.24960394761013,-1.6325817342054973,0.34149868122173815,-4.7806384738143315,1.7473934977198975e-06,6.0486697997996455e-05
SO3969,23.566913619828004,1.2800749226695798,0.26880487443565076,4.762097135913423,1.9159141514643468e-06,6.158295486849686e-05
SO4206,8.148165243051281,1.8712477317904834,0.41316199579568524,4.529089681123148,5.92383533571706e-06,0.00017771506007151179
SO2929,13.274533543887863,1.5112212405303167,0.34313938872922817,4.404103085125048,1.0622242769779493e-05,0.00029875057790004826
SO3901,12.3412115431669,1.6848063937242224,0.3838380301597687,4.389368070232485,1.1368051961534198e-05,0.00030091902251119936
SO4043,15.77739892265933,-1.5586159888093178,0.36164245471796375,-4.309825819606399,1.6338317937877054e-05,0.00040845794844692634
SO3834,14.439440331181244,1.421990245155786,0.343604170005498,4.138454562798329,3.496530991695304e-05,0.0008281257611909929
SO0604,13.234789260485087,-1.3270062725837526,0.323550821947229,-4.101384334607522,4.1068577920161725e-05,0.0009240430032036388
SO0582,11.245999533024552,1.3643072276658064,0.35017761668279507,3.8960435009803915,9.777683480893451e-05,0.002095217888762882
SO0065,19.220607273819795,1.0510886905175987,0.28045863244351826,3.7477494679336636,0.0001784283406869942,0.0036496706049612446
SO4207,7.996654673157953,1.539285151073694,0.41200761990397067,3.736059909359117,0.00018692615181588708,0.0036572507963977905
SO0343,6.768396505956645,-2.389951593559706,0.6573390342863673,-3.635797463563578,0.00027712200542004937,0.005145061864961411
SO4719,19.700204297843406,1.3150406598391704,0.3624889624961459,3.6278088325328044,0.00028583677027563395,0.005145061864961411
SO4560,10.324900346235056,1.3315598903838664,0.36977676318028885,3.6009831416438933,0.0003170161346599357,0.005486817715268118
SO1678F,13.656147509774607,-1.3931838542390722,0.3925544808670968,-3.5490203835190672,0.0003866671476653303,0.006444452461088839
SO3463F,10.172944156951557,1.3027164539191316,0.36986955492906715,3.5220970111177814,0.0004281474365480375,0.0068044326418701855
SO2706,17.30933128485558,-1.1366794740224853,0.32331034254266927,-3.5157535174504067,0.0004385078813649675,0.0068044326418701855
SO1334F,20.69599187990071,-0.945163013362905,0.2710366538248745,-3.4872147365485304,0.0004880792966313277,0.007321189449469916
SO1252,6.856583454430942,1.5831156354724754,0.45870573972252665,3.4512662440851725,0.000557962854278619,0.008099460787915437
SO3592,14.511190378685775,0.9871847459627648,0.2892162153843625,3.413310504221958,0.0006417877388640702,0.009025140077775986
SO4619,18.712436595498676,-0.9299014501470025,0.2832350967605536,-3.2831434408467377,0.0010265641663363065,0.013998602268222362
SO3647,11.193960423602011,1.1496981014002619,0.354351234037777,3.244515585002009,0.0011765057905448986,0.0155714001689766
SO1928,8.658281964956679,-1.4101803752725817,0.4408825850246755,-3.1985395276922906,0.0013812559609969514,0.017678990543889044
SO2240,10.464593183583501,1.1047709923724371,0.34613735288641434,3.191712720860178,0.0014143192435111236,0.017678990543889044
SO3855,10.217728117952284,-1.3412889555773149,0.4241828101646426,-3.162054009347305,0.0015666050533258815,0.019053304702612073
SO2390,12.0073171898441,-1.005788740133161,0.3210946746711097,-3.1323744037903105,0.0017339859825797688,0.020534044530549894
SO3469,10.044440238142025,1.1494001182617124,0.37106274146466633,3.0975896791059565,0.0019510135574728154,0.0225116948939171
SO4113,25.993329133455866,0.7727755856629277,0.25223815852647685,3.0636743868466323,0.0021863673619465568,0.02459663282189876
SO1784,11.299902156242016,-1.0924323190660086,0.36057496014704454,-3.0296954581108695,0.002448004450970631,0.0268002646942352
SO1679,6.604765662466361,-1.7056276392571845,0.5658543016038846,-3.0142523162281734,0.0025761346160846793,0.0268002646942352
SO0350,19.397531293637165,0.8853092521901252,0.2946687011977073,3.00442241945516,0.002660856089859161,0.0268002646942352
SO3698,26.1879702752319,0.8624953852526437,0.28715022423110637,3.0036382091016014,0.0026677235001832723,0.0268002646942352
SO3613,3.8979078897956185,1.736387982771913,0.5783645539921304,3.0022378978562707,0.0026800264694235203,0.0268002646942352
SO2395,5.726702799434938,1.3988217700875056,0.4737233443563937,2.95282423117223,0.0031488119906450396,0.030803595560657995
SO1857,19.218580447533938,0.7982809074977402,0.27396918695704375,2.9137616400011597,0.00357102453360136,0.034190660428098124
SO0949,21.138060279739953,-0.7294993757187204,0.2530292396737565,-2.8830635410330485,0.003938279907790847,0.03692137413553919
SO3000F,7.797757209587035,-1.1395043559481883,0.40231863541725726,-2.8323429631003116,0.004620825719152727,0.041851585235797975
SO3895,20.984104683111966,0.7861360047773932,0.27775536470881573,2.83031798720265,0.0046501761373108855,0.041851585235797975
SO1895,5.235585041763863,-1.5447039132097193,0.562543342143656,-2.7459287089300406,0.006033987400950346,0.053241065302503054
SO4711,10.382634222096799,0.938133387304354,0.34283877088490317,2.7363690077494223,0.006212132194659086,0.0537588362999344
SO3250,22.91503802939312,-0.7864507401154449,0.2920733308249614,-2.692648239721559,0.007088701480101722,0.060187088038599526
SO1298,6.609968031008899,-1.0730952874256303,0.40108965777431227,-2.6754499065878345,0.007462902500224125,0.06219085416853438
SO0106,3.9167045067680073,1.414460006729336,0.5314803681743384,2.661358897578996,0.007782595279180642,0.06367577955693253
SO2743,2.6252727332470864,-2.1602660352914604,0.8199417416765045,-2.6346579585940395,0.00842221058962221,0.06767847795232133
SO1255,6.896457490055946,1.0656994044889487,0.407368100542346,2.6160600279455832,0.008895091812356797,0.06986614834439496
SO2012,11.589108220969443,0.9422428684541728,0.36141021325967687,2.607128503524503,0.009130508729105752,0.06986614834439496
SO3974,14.991293414699397,-0.8320111334082325,0.3193606425787794,-2.6052400405068488,0.009180991385383032,0.06986614834439496
SO0516,15.236005132001496,0.7546763285815982,0.2902318069625372,2.6002536954159923,0.009315486445919327,0.06986614834439496
SO2361,30.58566579040354,0.6688422062581314,0.2580157168548517,2.5922537371411085,0.009534941814700644,0.0703397346986113
SO0968,9.065776387635795,1.002479486263637,0.38840724604530635,2.5810009892212493,0.009851429948912823,0.071502314145335
SO1300,7.47523243653191,1.018761511096335,0.40657570966299156,2.5057116962072845,0.012220521878647052,0.0871895549854562
SO4322,22.927347512603596,0.7033476914295976,0.2812779329720373,2.5005434446914814,0.012400292264598215,0.0871895549854562
SO1952,7.159719735387526,-0.914276821349989,0.3707967183037602,-2.4657090427672146,0.0136742358726296,0.09421134133745251
SO4046,10.89050752669279,-0.9478146079705678,0.38498235872804343,-2.461968935673015,0.013817663396159703,0.09421134133745251
SO4201,23.945507808275902,0.6593950136900599,0.2689560198274957,2.451683416913241,0.014218969968518135,0.09550054456467405
SO2919,7.341561265069429,-0.971407278785807,0.39901998754872836,-2.434482755496499,0.014913090436718355,0.09868956906651852
SO1020,9.12327029176975,-1.0100739631809819,0.4279143418961318,-2.3604583073921797,0.018252369881841993,0.11903719488157823
SO1526,14.029440114354044,0.73785279565721,0.3159621288731463,2.33525707112021,0.019529995332352317,0.12490231281831511
SO4742,7.174861212574258,-0.905131564520765,0.3886727590964624,-2.3287754115438943,0.019870966665129188,0.12490231281831511
SO3144,40.58403482596301,-0.6135982287469757,0.2642455485682324,-2.3220759330541183,0.020228847324246128,0.12490231281831511
SO4111,12.980647695553973,0.7184124290767978,0.30946553304255286,2.321461850738683,0.020261930746082228,0.12490231281831511
SO3276,12.34273461807917,-0.68886502290076,0.299051910114293,-2.3034964820572004,0.021250924865964433,0.1292285971578918
SO3559,8.408357109233036,-0.7902484315645117,0.3515434202297678,-2.2479397596120774,0.02458003143549533,0.147480188612972
SO3582,9.45617872885944,0.8226866496086797,0.3677643258324553,2.2369941612647777,0.02528672164979894,0.14927002142562437
SO0326,6.918611391439476,0.9658856379268936,0.4325295589495552,2.233108970107503,0.025541759221717947,0.14927002142562437
SO2413,10.897940961757817,0.7720027693182249,0.35071200188508755,2.2012442265125993,0.027718738901724462,0.15991580135610267
SO2421,15.153272897921063,0.6790814399836083,0.3096181415048199,2.1932869846808924,0.02828670878270761,0.16033796561880492
SO1203,15.40144375671258,-0.6526923204113976,0.2986408091349764,-2.1855429681628036,0.02884905905657596,0.16033796561880492
SO0038,4.842510229529949,-1.0709656686337221,0.4900587464652577,-2.1853822145987296,0.028860833811384885,0.16033796561880492
SO2403,43.417166063106954,0.6155432054892916,0.283829684757829,2.168706229633766,0.03010499413324043,0.16521033365802673
SO1205,19.782992252367805,0.6218170961037474,0.29106398820704693,2.136358743430056,0.03265018412921155,0.17640182601415513
SO0394,17.7695724790881,1.0116680397038889,0.47534566821152685,2.128278655636556,0.03331398671486281,0.17640182601415513
SO0425,8.853448243197063,0.76297531350109,0.3585070114142959,2.1282019296949946,0.033320344913784855,0.17640182601415513
SO1264,9.340905986424392,0.7054217374083168,0.33592042049225895,2.099966820637427,0.03573175992267398,0.18696851122329408
SO0813,5.587563393142196,-0.9023579667687143,0.43133886797716287,-2.091993172329857,0.036439126469542726,0.1872442081437456
SO2782,16.051018701071232,0.6086224672269037,0.29120513128930875,2.090012852906238,0.03661664514811025,0.1872442081437456
SO3807,7.867604413634528,-0.8125342233892776,0.3897934253997573,-2.0845252137230728,0.03711241919445175,0.18745194211059935
SO2629,18.46043640797419,-0.6724042290819878,0.3232117005990331,-2.080383314823595,0.03749038842211987,0.18745194211059935
SO1468,11.729821332261904,-0.6873329649116701,0.3319966072074458,-2.070301171729128,0.03842414993690672,0.1900095326550332
SO2198,7.726706636148638,-0.832116799541107,0.4043209907060913,-2.058059855086744,0.039584388046686826,0.19361928935879424
SO3072,25.28372297816285,-0.5952060984502904,0.2912989341690133,-2.043282788343291,0.04102445240991382,0.19850541488667978
SO3230,9.38446666339008,-0.713745618886764,0.35027956733265675,-2.037645599261939,0.04158538829008141,0.19907898649507058
SO1183,6.265071717722733,0.8572302162612565,0.42162763655316554,2.033145225652596,0.04203785299216048,0.1991266720681286
SO2506,7.527620145783161,-0.8201343866345834,0.40614420900202397,-2.019318184173583,0.04345415906910232,0.20369137063641712
SO1274F,6.494569682914856,0.8532300518402243,0.4263960793642157,2.001026963269563,0.04538948424242655,0.21056977225867987
SO1669,8.44276438264866,-0.7649070050435379,0.385853314992893,-1.9823776946366956,0.047436984140321506,0.21533628482053785
SO4601,7.433690587876486,0.7950270172353829,0.4017224951062182,1.9790453034629596,0.0478109058242301,0.21533628482053785
SO4079,32.86356746863415,0.5428794622608811,0.27488262777946254,1.9749500601268684,0.048273815606387285,0.21533628482053785
SO2180,9.955120185641315,-0.7165251975274842,0.36289933307160066,-1.9744461679297507,0.04833103281527627,0.21533628482053785
