GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO0818_at,14043.08706815146,6.189976611029814,0.3117032414211822,19.858557077581825,9.294263350179524e-88,8.84720928303589e-84
SO2445_at,16018.10450825819,6.975898995089183,0.3542713425340419,19.690836253341235,2.5838858397818895e-86,1.2298004654441903e-82
SO2444_at,9432.892007550256,6.499801985641082,0.33215190652812615,19.56876314088141,2.8552716175538774e-85,9.059776842498454e-82
SO1532_x_at,6673.693362261777,-6.623327150350083,0.3532071106626561,-18.751964358599633,1.8657065474836336e-78,4.439915156374177e-75
SO2442_at,11940.32044872723,6.012927539428133,0.3237480057429237,18.57286356291188,5.328397480728441e-77,1.0144203123810806e-73
SO0867_at,6052.77383063298,4.338797096591153,0.24604105447516555,17.634443592539125,1.3400881384684926e-69,2.1260498316802636e-66
SO2443_at,9212.989154889161,5.892086301945713,0.34472180545911285,17.092293578871292,1.6937889013894258e-65,2.3033109360465633e-62
SO1915_at,5179.294259859501,4.131834230084783,0.24787537206706728,16.6689986005017,2.2025360504619096e-62,2.6207425830433646e-59
SO2441_x_at,18979.06589272464,5.833737878211931,0.35302220811293955,16.52512998940166,2.4191772117100054e-61,2.5586830975852825e-58
UP_SO3102_at,2078.5602749426025,-6.039598009719459,0.3659130095088217,-16.50555692957359,3.346315540527489e-61,3.1853577630281166e-58
SO1361_x_at,5594.935964198109,4.595972072773206,0.28174340742868603,16.312616201805977,8.027943938746189e-60,6.947090759356815e-57
SO0564_at,10517.184743097136,4.657194194773572,0.29128210557734496,15.988603850355423,1.5343117576677657e-57,1.2170928017699552e-54
SO4236_at,4378.396756931919,3.580664579100177,0.23536373313602624,15.213323358661915,2.8851679786897936e-52,2.1126087683960113e-49
SO3819_at,4730.58377852043,3.7763908218969306,0.25039512600894986,15.081726557896143,2.1360908543955397e-51,1.4523892030707958e-48
SO4349_at,16837.427370708217,4.578403727836263,0.30696615099500363,14.915011681241637,2.6323120413292055e-50,1.6704652214275138e-47
SO1362_x_at,5334.4091651955205,3.6951019007967068,0.2518476734211679,14.671971555668666,9.747120569322287e-49,5.798927543711178e-46
UP_SO2713_at,4414.057990465431,3.5787672661077514,0.24536003130738293,14.585779301700251,3.459488310216781e-48,1.9371099544090316e-45
SO1325_at,8860.91271791921,4.689142921406579,0.32480065916168155,14.436987084661009,3.027916909944569e-47,1.601263392542353e-44
SO1030_at,3544.7674797754858,3.0700400507710697,0.22078509058332685,13.905105832372323,5.897955976048636e-44,2.954875944000367e-41
SO4652_x_at,5697.250663324997,4.403177951062415,0.32019455501827715,13.751570356376222,4.98359286642802e-43,2.371941024776416e-40
SO0275_x_at,5392.781254255269,5.024008116251175,0.36637198865058224,13.712860895167104,8.50375223601207e-43,3.854629406409471e-40
SO4596_x_at,3285.344968550049,2.9467605350799984,0.21607442832822324,13.63771066238243,2.3894456890890893e-42,1.0338697052017745e-39
SO1324_at,7967.322414634602,3.8211146355726564,0.2810155914922689,13.597518256127723,4.142529529964149e-42,1.7144668954664666e-39
SO1042_x_at,3824.0607067645024,3.8915167586013424,0.28838277303013143,13.494276089073947,1.6900702198563892e-41,6.703241009505405e-39
SO0566_at,4477.752447443939,3.5021887227506006,0.2605594316512716,13.441036083613628,3.4753629045340414e-41,1.3232791795303817e-38
SO2072_x_at,3730.8728922861083,3.589889649567882,0.2678205794244362,13.404084395914563,5.722514866223326e-41,2.0951007312146094e-38
SO4347_at,5794.853424618201,3.6241699646426944,0.27115585518068075,13.365634174588564,9.601320398917473e-41,3.384998847307238e-38
SO0565_at,11911.61480542698,3.882445800695484,0.2946282733919681,13.177437983116944,1.183418186900549e-39,4.023199186109402e-37
SO0277_x_at,11638.136600886515,4.679073707537809,0.3591638243420422,13.027686505202679,8.515047934208811e-39,2.7949910788184027e-36
SO4056_x_at,8699.028725125758,4.324567276696037,0.33346036197419293,12.968759618364244,1.839835180043896e-38,5.8377970262792825e-36
SO1044_x_at,5447.236779951451,3.9498873355085284,0.30581138513326434,12.916089876075983,3.6523562779805747e-38,1.1215090132289384e-35
SO4651_at,10761.923506506837,4.067466689413792,0.3164664247604523,12.852759001188332,8.299640428487492e-38,2.4688836637116386e-35
SO2069_at,4153.891155767308,2.849572663006809,0.22409036642286206,12.716176551872024,4.8081754178700896e-37,1.3869400546274358e-34
SO4655_at,6794.978025412393,3.685343456795567,0.29090579054447907,12.668511857044262,8.83750457550447e-37,2.4742413545360893e-34
SO2073_at,3757.0256623365462,3.2251105996891507,0.2569345317896619,12.552266047015317,3.8629463704590626e-36,1.0506110428685662e-33
SO4235_at,6099.787192478821,3.269445780427686,0.2608335437649184,12.534606298085425,4.827528646023323e-36,1.2764790328193338e-33
SO0866_at,17153.49507806808,4.755429602204772,0.3804506980552997,12.499463469281254,7.515680252377929e-36,1.933561089794203e-33
SO3737_at,7305.991117160207,4.333087666932367,0.3470258939607648,12.486352581580762,8.862430787506057e-36,2.2200389122702677e-33
SO2440_x_at,14502.960839067791,5.472183510548006,0.4443646707095141,12.314623261589647,7.556722915275328e-35,1.844421677705278e-32
SO2767_at,5447.781902382072,4.2937635553832045,0.34923051495865703,12.294926621436598,9.644430483902298e-35,2.2951333444066494e-32
SO0817_at,4120.596512731673,2.7217758993195553,0.22335449503259905,12.185901604184444,3.695436857218476e-34,8.579722791186018e-32
UP_SO2445_x_at,19967.22324392188,5.375648905640815,0.44200818873710807,12.161876278808206,4.960607221093104e-34,1.1242861937520298e-31
UP_SO1962_x_at,24272.767446319584,-7.076673963212092,0.58628101043574,-12.070447169954415,1.5130985092301517e-33,3.3495778393864684e-31
