GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO4754_x_at,8396.071967841448,-2.0918961782692103,0.30708788546544696,-6.812043969427725,9.62216853978119e-12,9.159342233017715e-08
IG_SO3422_SO3423_x_at,405822.0834604281,-5.394926890492312,0.858463155572228,-6.284401206358357,3.29119747152442e-10,1.397708296118093e-06
IG_SO3657_SO3656_at,2066.4786509060586,-6.306444297204777,1.0108172248203773,-6.238956106357839,4.4050056606306105e-10,1.397708296118093e-06
SO1855_at,324644.6584822822,-5.396488514561517,0.9663617322740472,-5.5843359006595525,2.3459490527220583e-08,5.582772258215318e-05
SO1295_x_at,98390.39724617646,-4.456539879845113,0.8085966859250668,-5.5114495983206435,3.5589034555879255e-08,6.775440398748293e-05
SO3422_at,122220.06870161553,-4.944513402012496,0.9087757398735287,-5.440851009843867,5.3026648764483183e-08,8.412677826485257e-05
UP_SO2401_at,34120.85029940746,-4.9346592493499175,0.9329142033197428,-5.289510259132194,1.2264430340595823e-07,0.00016677873201733091
UP_SO2595_at,640.5716484886646,-7.7755093309468535,1.4805206523812935,-5.251874952531461,1.5055866841032047e-07,0.00017914599557473007
IG_SO3432_SO3431_at,901.5062179374393,-7.78143891098706,1.5127028942464247,-5.144062948900154,2.688593792242815e-07,0.00028436360342621507
SO4134_at,134115.50617415202,-3.949671409992083,0.8132139424526648,-4.856866322384757,1.1925804656583064e-06,0.001051119083614484
UP_SO2787_at,36453.716427543055,-4.776961877072466,0.9842847209534824,-4.853231768593335,1.2146559428258561e-06,0.001051119083614484
IG_SO0694_SO0695_at,627.7567875492398,-8.058563279036822,1.6671566160344333,-4.833717001468793,1.3400705315528652e-06,0.0010630109491543104
SO2401_at,89026.12051242212,-4.163975025484869,0.868077334430172,-4.796778881708977,1.6123741900872397e-06,0.001180629993495418
UP_SO3426_at,9836.303476895271,-4.175026776038045,0.8875395141807658,-4.704046083955778,2.550556371322666e-06,0.0016461003335881104
SO2727_x_at,53856.21795846474,-4.134821512438848,0.8813236978179312,-4.691603689627603,2.7107182933542443e-06,0.0016461003335881104
IG_SO4726_SO4727_at,81702.25537581052,-3.8551023338236527,0.8224376570148,-4.687409800539178,2.7668458175658964e-06,0.0016461003335881104
UP_SO1895_at,956.892265931758,-6.167821550214369,1.3246259476970306,-4.656274143608334,3.2198313691822487e-06,0.0018029161648968131
IG_SO1821_SO1822_at,1853.9769046839033,-4.80540813618681,1.0403384894569676,-4.619081371001779,3.854426905112195e-06,0.002038349428320166
UP_SO2301_x_at,13553.962331709277,-3.6532983188859625,0.7955700452666202,-4.592051121861468,4.3891081426668175e-06,0.0021989431794760756
IG_SO1420_SO1421_at,445.9791739706945,-8.854813045861524,1.9524656088169412,-4.535195399025198,5.755018004685572e-06,0.002739100819330098
IG_SO1094_SO1093_at,258594.02332428543,-7.014151465410787,1.5581055687380303,-4.501717730905628,6.740646425645711e-06,0.0030554387297962626
UP_SO0458_at,117638.4488933682,-3.5692265945835104,0.8030460005995685,-4.444610385854188,8.805129008861971e-06,0.003809819228879868
SO2375_x_at,16372.784988108042,-3.464849779250488,0.7850198813094625,-4.413709590986282,1.0161424794445304e-05,0.004205504461666298
UP_SO2300_at,41929.28361540501,-3.8163963948172497,0.884276160678622,-4.315842227261248,1.5899551412034514e-05,0.0063061595787981895
UP_SO2625_at,1456.7413091399528,4.8227653528021595,1.1200286572613785,4.305930318421024,1.6628539872829124e-05,0.006331482841978418
IG_SO1615_SO1616_x_at,43217.612086318964,-4.467237260924513,1.0477546860432365,-4.2636289967785155,2.0113329683894793e-05,0.007357760189793426
UP_SO1787_at,47374.73780921525,-3.4279972801927383,0.8055685766280937,-4.255376115266894,2.0869789381702124e-05,0.007357760189793426
SO2300_at,119973.01345142833,-3.310893000845485,0.8009520738040271,-4.133696770545572,3.569743925182343e-05,0.011404552360956801
SO0264_at,19579.300011992054,-3.226322405101772,0.7818009352427776,-4.126782483446226,3.6787404803417775e-05,0.011404552360956801
UP_SO1094_at,103267.6784493153,-5.951773534929274,1.4443916375435557,-4.120609244907649,3.778718396240513e-05,0.011404552360956801
SO1572_at,51578.57152265952,-3.1825969071185507,0.7727909002593935,-4.118315712633633,3.8165159793812735e-05,0.011404552360956801
SO1110_at,46574.353650109944,-3.614555999164108,0.8779011003235625,-4.117270154726898,3.833865695457691e-05,0.011404552360956801
