GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO4349_at,16837.427370708217,5.514522135041211,0.30698121431497005,17.963712038037542,3.7487830673961135e-72,3.5684666018543605e-68
SO0818_at,14043.08706815146,5.21017058597601,0.3107963750836172,16.763936144925296,4.479604751299653e-63,2.13206788138107e-59
SO0866_at,17153.49507806808,5.925588268093047,0.3805194525503568,15.572366217753014,1.1217936183539785e-54,3.5594511510371743e-51
SO1915_at,5179.294259859501,3.7611966922309112,0.24715191318697796,15.218157301438534,2.679730148161474e-52,6.377087820087267e-49
SO1361_x_at,5594.935964198109,4.2015788312701545,0.2809410781942959,14.955373768318731,1.4367278989622613e-50,2.735242574044353e-47
SO0867_at,6052.77383063298,3.6061506268195846,0.24501831660537915,14.717881817087038,4.9492104050243865e-49,7.85192230757119e-46
SO1362_x_at,5334.4091651955205,3.482386524189746,0.25131982570146943,13.856393997051004,1.1637544257920777e-43,1.5825397684449696e-40
SO1518_x_at,3866.9658316798223,3.276493249557058,0.23761119902959835,13.789304809445944,2.955947004787592e-43,3.517207442321636e-40
SO4651_at,10761.923506506837,4.3468940358172015,0.316197218874431,13.747413880776259,5.278276912594159e-43,5.582657547887089e-40
SO0817_at,4120.596512731673,3.051044066979435,0.2230651535461907,13.677815734440328,1.377692601824063e-42,1.3114255876763256e-39
SO0564_at,10517.184743097136,3.9592895770477816,0.290573477179954,13.625777601841369,2.8139692967734677e-42,2.4351067032715124e-39
SO4056_x_at,8699.028725125758,4.526795651382452,0.3332378335840554,13.584278839817328,4.9639710147707204e-42,3.937670007466874e-39
SO0865_at,20844.347199890428,5.870526011948956,0.4336739782951124,13.536726448350795,9.492574896946595e-42,6.950755418771896e-39
SO3687_at,8698.016026510611,4.156621064393134,0.30868417940409454,13.46561094390184,2.4924803363781287e-41,1.6947085944273863e-38
SO0273_x_at,6034.055011723745,3.714368842849545,0.2778152418124033,13.369924625509562,9.063264453208483e-41,5.751547622006103e-38
SO4655_at,6794.978025412393,3.875236883797031,0.29062245454077523,13.33426520645301,1.4628897657107234e-40,8.703279799875235e-38
SO3415_at,4714.43353269798,3.5911532239109687,0.27456984472960355,13.07919748961339,4.329872715802184e-39,2.4244740224541757e-36
UP_SO2161_s_at,5257.418709361993,-4.091863893837198,0.3147601835983054,-12.999941247521969,1.2243731408451413e-38,6.47489329316939e-36
SO1519_at,13535.024100771318,5.017792453725361,0.3881728095300519,12.926697415515111,3.181958683218668e-38,1.5248540523890767e-35
SO2444_at,9432.892007550256,4.261992431620667,0.3297180900630925,12.92617105359649,3.2038114347916305e-38,1.5248540523890767e-35
SO4319_at,6850.349695400621,3.3210608435936537,0.25805493334473745,12.86958865908223,6.675671757590548e-38,3.025986640976401e-35
SO1751_at,7253.905156638594,3.737805323050769,0.2956583036517443,12.642314715616875,1.2336781400269952e-36,5.3379010067804395e-34
SO0274_at,10500.747182485256,4.331781402296135,0.34362967086874846,12.605958592995561,1.957776831342601e-36,8.102642459804443e-34
SO1325_at,8860.91271791921,4.053817509612543,0.3241855735854981,12.504620316003733,7.04355532879607e-36,2.7936501322837413e-33
SO1324_at,7967.322414634602,3.49823450460835,0.28054329067777245,12.469499791482686,1.095113106706861e-35,4.169752665097044e-33
SO3819_at,4730.58377852043,3.0753861293783196,0.2494025820089596,12.33101159020013,6.166764364577322e-35,2.2577473071696743e-32
UP_SO2713_at,4414.057990465431,3.0122335746734374,0.24438841538150438,12.32559886265954,6.595169559343021e-35,2.3251636679772672e-32
SO4055_at,7926.040112919674,3.890358978386043,0.31648234499770667,12.292499217971335,9.938512071919273e-35,3.3787391575928416e-32
UP_SO2029_s_at,5305.4859924864395,-5.993446174796675,0.4896985945767638,-12.239051206542028,1.922670157164338e-34,6.310999043464598e-32
SO4652_x_at,5697.250663324997,3.862254873555603,0.3191979416895816,12.099873993898202,1.057734068583268e-33,3.3561901996147097e-31
UP_SO0424_at,6063.713710909784,6.478268348044207,0.5358061480924544,12.090694313806882,1.1828286103457637e-33,3.632046948993976e-31
SO2445_at,16018.10450825819,4.222397357428951,0.35254787856674624,11.976805461416342,4.7009115370042864e-33,1.3983742787732438e-30
SO3741_x_at,12410.680789503922,4.383091537821683,0.3662750291416128,11.966667637959695,5.311950927603674e-33,1.5322563902987688e-30
SO0565_at,11911.61480542698,3.491811260307746,0.2942899580330984,11.865206966780113,1.7945816147091586e-32,5.024300703063671e-30
SO4054_at,7060.791302710907,3.9096345003071744,0.32982406305826106,11.853696980309667,2.0590222640799127e-32,5.599952266221911e-30
SO4235_at,6099.787192478821,3.0165982526680164,0.26035895464826575,11.58630497938247,4.8354581065142015e-31,1.2785757143307969e-28
SO0185_at,6275.57196667646,3.1048665738565373,0.26894987184721686,11.544406221618607,7.878365364160973e-31,2.02686918652563e-28
IG_SO4270_SO4271_at,3469.4638810204756,-3.2925490982363006,0.28548086812842316,-11.533344142540411,8.959453057731006e-31,2.244342990961617e-28
SO4236_at,4378.396756931919,2.6966699560894862,0.2342581667067131,11.511530180570684,1.1541218686175206e-30,2.8169451454795333e-28
SO2857_at,9074.20952194835,3.749012244688765,0.3272562146393409,11.455893202274055,2.1968682394811854e-30,5.227997192905351e-28
SO4318_at,8026.587604284496,3.4832538179742687,0.307901805433943,11.312872339495142,1.1331804518385779e-29,2.630913346597908e-27
SO1095_x_at,8662.409849888661,4.368641922235872,0.38718084593798147,11.28320775179989,1.5884615427426467e-29,3.6001346250874416e-27
UP_SO2872_at,1702.7351326339437,-7.962619638671886,0.7070758770172726,-11.261336862829184,2.0364567615911409e-29,4.508146956647923e-27
SO1030_at,3544.7674797754858,2.4537367223365187,0.21971578266730207,11.167776354291373,5.86302784995707e-29,1.2684127750850306e-26
SO0445_x_at,3439.0882151064898,2.4483905094552605,0.2197986425236338,11.13924308787302,8.080315336760314e-29,1.709256037569365e-26
SO2073_at,3757.0256623365462,2.8415780446650154,0.25602567406480337,11.098801145801401,1.2713778725567816e-28,2.6309230367104353e-26
SO2443_at,9212.989154889161,3.7965968898847944,0.3429566915504285,11.070193360920445,1.750225524510401e-28,3.544765269747767e-26
UP_SO2202_at,3207.4110358975836,-4.386280698570801,0.3990512555205189,-10.991772705612405,4.186220951290894e-28,8.301799424028755e-26
SO3738_at,9620.186315508394,4.036316795739992,0.3684797991058652,10.953970354777436,6.3597485326525235e-28,1.2354784955575383e-25
SO2337_at,3477.686587835777,2.245070296687179,0.20678862360504974,10.856836597428538,1.850488574630528e-27,3.522960148381599e-25
SO2903_x_at,31550.245373349837,5.03127972480803,0.4642656671098997,10.8370704129992,2.2970946431334028e-27,4.287459589801346e-25
SO2767_at,5447.781902382072,3.7708859745557404,0.3485327029168471,10.819317507359983,2.7884606246161458e-27,5.104491670330979e-25
SO3414_at,4728.580059610792,3.982781963511145,0.3694012840511097,10.781722033646464,4.199493735205195e-27,7.542449219890236e-25
SO2441_x_at,18979.06589272464,3.7919342538366667,0.3523299252973254,10.762452978232593,5.1773386189136764e-27,9.12649746545172e-25
SO2069_at,4153.891155767308,2.3898198722797788,0.2233043561745609,10.702074573106918,9.952465476425167e-27,1.7225003430925666e-24
SO1625_x_at,11781.986038767434,3.8028923220112802,0.3569956799631641,10.652488350569604,1.6976539184342558e-26,2.8857085088527998e-24
UP_SO3299_at,1569.5473436349876,-5.3587220427120235,0.5032671804631565,-10.647867078835528,1.7840591618299654e-26,2.9793788002560423e-24
SO1927_at,16848.904684776546,4.866471619808339,0.45942093599557493,10.592620489230843,3.224368325364017e-26,5.2918555326103585e-24
SO2442_at,11940.32044872723,3.3941972899176713,0.3217016626163211,10.550760795929662,5.0387423439189954e-26,8.129455656231342e-24
SO4252_at,6908.901958086343,2.9996723935007226,0.2845799421232693,10.540702099803568,5.607865757505427e-26,8.89687902428236e-24
SO2858_at,8898.454294991485,3.4238740917614185,0.3251452652213922,10.530290482409745,6.264087680819638e-26,9.775057480938054e-24
SO4347_at,5794.853424618201,2.839784756634166,0.2703469112293582,10.504224900224347,8.259853523687073e-26,1.2681539627738266e-23
SO0053_x_at,8186.2809672700505,3.35301449521856,0.3196020968792652,10.491215570732676,9.4800811402476e-26,1.4323951170478873e-23
SO0762_at,11336.397609982194,4.556437275526172,0.43732040999856037,10.418990679033644,2.0309702263971721e-25,3.020750872667919e-23
UP_SO3457_at,2141.817919113175,-2.802494834997115,0.27097213710651846,-10.342372706369662,4.5317592913830765e-25,6.636587183796231e-23
SO3599_at,7207.552580583558,3.444121941864597,0.33322093792982405,10.335850932002133,4.850874921980185e-25,6.996284603383239e-23
SO3737_at,7305.991117160207,3.5723963301026656,0.34631752137634303,10.315378545980481,6.004421874216907e-25,8.530759973234439e-23
IG_SO3301_SO3302_at,1158.9864788410541,-3.4685263051888655,0.33778450086079065,-10.268459021505937,9.775357847387468e-25,1.3684063433717838e-22
SO0424_at,18172.270697160828,4.688733166043405,0.4572676620780459,10.253804401421103,1.137752531349052e-24,1.5696038182480618e-22
SO3686_at,5542.730997399253,3.249092268143881,0.31732451684322077,10.239020610402905,1.3257154012770085e-24,1.8027835578222634e-22
SO4346_x_at,8110.194988320224,3.5587301100684123,0.34787540685060075,10.229898521101124,1.456719435563479e-24,1.953029902412501e-22
