GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO4059,8.899330968402364,-3.827873604431099,0.24656234199091348,-15.524972603367658,2.3510448961375416e-54,1.0321087094043807e-50
SO1710,9.670873776103582,-1.9471288598082974,0.14326211181228102,-13.591373428584218,4.5054571853476296e-42,9.889478521838046e-39
SO4044,14.501329682008055,-2.523400446289584,0.20106828775213212,-12.549967349402795,3.9767397084802655e-36,5.8192957734094547e-33
SO2955,10.95776627936078,-2.482407706323,0.207216806021762,-11.97976049327918,4.536323361755668e-33,4.978614889526846e-30
SO2959,8.543724542034134,-2.787820520108261,0.2520644734901882,-11.05995018459743,1.9620646561383589e-28,1.7226927680894792e-25
SO1648,39.14555821143176,3.4534725936951456,0.3156576074910424,10.94056506714525,7.373887262012581e-28,5.3952275133725375e-25
SO2964,13.283774919604964,-2.1272824841996205,0.19625091829296165,-10.83960524976516,2.234330552228812e-27,1.4012444463263548e-24
SO2942,18.35043355647478,-1.7200933245506351,0.1599998274455425,-10.750594872585632,5.8880641166847605e-27,3.2310751840307623e-24
SO1650,15.918937011590247,-1.7827498386753506,0.1689181238726926,-10.553928718856385,4.8716488642034703e-26,2.2677172321590704e-23
SO2970,9.196667969083922,-2.439366269509578,0.2312541036614954,-10.548423707456745,5.1656428978566525e-26,2.2677172321590704e-23
SO4518,11.575386781740061,-2.3302081355649267,0.22162921436081875,-10.513993573840319,7.447164610457289e-26,2.9720956945370456e-23
SO2969,11.317974374200457,-2.5183368811768574,0.24012024560344547,-10.487815697706091,9.827399749972453e-26,3.595190408531589e-23
SO2678,7.8260689951496465,-2.0954937635003272,0.20572853628604548,-10.185722415225602,2.296477909287907e-24,7.755029247518395e-22
SO2971,9.363035312823895,-2.3409890322853797,0.2327218415454047,-10.059172000100585,8.369931491744424e-24,2.6245713749112873e-21
SO2965,10.576893486667105,-2.48073093401372,0.24772817041887038,-10.01392344608683,1.323954241028569e-23,3.874772745410278e-21
SO1572,15.830210223727445,-1.5749403012389687,0.15890059806545526,-9.911481268246769,3.711028288396009e-23,1.0182133866286549e-20
SO1785,12.135559261612904,-2.004779289502199,0.20326455727390788,-9.862906334431297,6.027883686162183e-23,1.556612316603058e-20
SO0531,10.017575634229187,-2.161381525990728,0.2199207757542653,-9.828000645131448,8.529528204792908e-23,2.014109507215054e-20
SO4074,12.490965227626289,-2.02310216403982,0.20589674651223974,-9.825809286984313,8.717102650816862e-23,2.014109507215054e-20
SO2957,9.4741611528107,-2.191526734892409,0.22473742585251372,-9.751498783876883,1.8176462354836815e-22,3.989733486886681e-20
SO1703,17.19728652780374,2.279040946623989,0.23747354322144676,9.597030960618454,8.2280406972278345e-22,1.72005231718239e-19
SO2952,8.82723814122926,-2.099981021140845,0.22205357361204428,-9.457091759350732,3.166268817952995e-21,6.318145504915294e-19
SO0785,12.082600331351225,-2.0393594691274246,0.21607254297535095,-9.43830919488956,3.7884301635151576e-21,7.230960181665888e-19
SO4188,10.223857518926,-2.155017601409228,0.23073540664138578,-9.339778548849269,9.653581419578877e-21,1.765800934664636e-18
SO2915,16.545618202735263,2.640678705453809,0.28370524487500537,9.307824769391335,1.3047703529667211e-20,2.2911767398095622e-18
SO4591,41.421613052504924,-0.8783568653852291,0.09449300530700905,-9.295469675574777,1.465576935484525e-20,2.474570287221948e-18
SO1520,17.61815088557274,2.1992899330323645,0.23783530479002085,9.247112975821926,2.3063794067440936e-20,3.7500020724468784e-18
SO1325,18.99036705172724,2.045069027838329,0.2221174382532217,9.207152053981813,3.348921134697937e-20,5.250629921901408e-18
SO0459,17.384985298490445,2.623016189604316,0.2860245284474687,9.170598772916287,4.703988197439265e-20,7.120864891985646e-18
SO2974,10.884727901153328,-1.9071453307217197,0.20880525064466673,-9.133608110110192,6.625352916289346e-20,9.69509976750341e-18
SO3923,15.778426455406642,3.27516899467571,0.36576279750651775,8.954352430053655,3.417355355465178e-19,4.8394161324168165e-17
SO1005,20.69904375671819,2.2747172431942215,0.25435660810486826,8.943023969939016,3.786635713819076e-19,5.194790869895545e-17
SO3330,15.520882352159308,2.371334150154535,0.26591546720609416,8.917623991825435,4.76398735506798e-19,6.337546814772253e-17
SO0711,15.971088587084807,3.109659871890551,0.349374103201759,8.900659331624139,5.551590892302779e-19,7.168083534473294e-17
SO3780,19.997877158903503,2.038182637079654,0.22994777592900287,8.86367623624657,7.741836382863665e-19,9.710474777363282e-17
SO0312,17.500504273364662,2.10070370450655,0.23831018925937014,8.814997424303176,1.1968781332812502e-18,1.4403658171954948e-16
SO0680,8.526418311622106,-2.2702859661056736,0.2575945567010329,-8.813408152644286,1.2139757457000752e-18,1.4403658171954948e-16
SO1249,18.443045150859295,2.2380676471128993,0.25453259385643434,8.79285286494684,1.4580936847472137e-18,1.6396221964938074e-16
SO2491,19.81625088449974,1.7190597706531336,0.19551358575402947,8.79253359311735,1.4622444849119737e-18,1.6396221964938074e-16
SO0217,15.770236956111349,2.0219854035020903,0.23002924605973077,8.790123161022096,1.4939609990831958e-18,1.6396221964938074e-16
SO0944,33.51068078924833,1.7188537796170138,0.19614441659496865,8.763205241607192,1.89775689164043e-18,2.0319884766588994e-16
SO2094,16.09629565567049,2.360570809369408,0.27036215335154107,8.731143690441215,2.521101382838127e-18,2.635151207299852e-16
SO4053,33.946959380560244,2.203714365802333,0.2537891633733042,8.68324847488007,3.846228996242266e-18,3.926731463605476e-16
SO2716,15.27856606148628,2.6590105122902465,0.30730488838142855,8.65267886331137,5.030442882825633e-18,5.019010058091938e-16
SO3779,21.89123457346303,1.5876397870720536,0.1855334991532576,8.55715972758431,1.1568220466416016e-17,1.117025145324342e-15
SO2442,13.142139013451487,2.348744320064492,0.2745204549490871,8.555808056270681,1.1704591499981716e-17,1.117025145324342e-15
SO1427,18.350443371620212,1.7921825799798337,0.20988847816734044,8.538737312445315,1.3569646841027979e-17,1.2674627581300602e-15
SO1052,17.62377914754383,1.807205210920355,0.2118961689106283,8.528729991728081,1.4796308774397662e-17,1.3532457399917862e-15
SO2967,7.671790040809454,-2.276858621462176,0.2672442643330092,-8.519766091686876,1.5987588372382486e-17,1.432357407239982e-15
SO0631,13.223639994069574,-1.45846578546813,0.17168728365019184,-8.494896968838498,1.9810857004042898e-17,1.7393932449549664e-15
SO3366,17.294868827644336,-1.2584804412789237,0.1487422864180023,-8.460811458432776,2.6552339084048003e-17,2.2433986377048983e-15
SO2051,14.253408718300003,-1.6838230610057787,0.19901653290092403,-8.460719501349331,2.6573286824750503e-17,2.2433986377048983e-15
SO3724,10.935028387278713,-1.813992806938072,0.2144988173176108,-8.456889551293294,2.7460378380608532e-17,2.274548322469273e-15
SO4507,19.10888595418773,1.6781534908562452,0.19913456260198797,8.42723367018103,3.5393264357710885e-17,2.8773413061176073e-15
SO0935,18.72629437175221,1.8554078094648756,0.22065229588369645,8.408740104126728,4.1443829484872586e-17,3.2825208424775125e-15
SO1668,9.981751010138407,-1.8134583265224897,0.2156944819897575,-8.407532310486292,4.187270322978148e-17,3.2825208424775125e-15
SO3942,19.61062517061175,1.5954931294107477,0.19138132966015764,8.336722982560103,7.637771316575728e-17,5.882423873643412e-15
SO2441,16.467883825516445,2.4865482688707714,0.29974168522006556,8.295637181879414,1.0800470755585e-16,8.17483907189968e-15
SO4134,18.255855079372516,1.9107679332579515,0.23061329389827045,8.285593171835277,1.175218646193609e-16,8.74442348608465e-15
SO2954,11.745668893123947,-1.9586827564479867,0.23651354535712774,-8.281482371296915,1.2165134437938668e-16,8.900823363758459e-15
SO0490,21.44263532866388,1.4886757046148313,0.18069015464521265,8.238831316171401,1.739009147358267e-16,1.2515164191643923e-14
SO0782,10.54982179301867,-2.1419289868980935,0.2603375629165199,-8.227506483898857,1.911507862487833e-16,1.3534708897292881e-14
SO4417,16.37704925820319,2.2018528284165013,0.2684914846506659,8.200829278743536,2.3873436794439763e-16,1.6635617067871515e-14
SO4031,9.862886575021319,-1.8801998120818675,0.23028386397086914,-8.164704984799597,3.2222172639796785e-16,2.2102396545110606e-14
SO0599,14.20293403858055,2.039562527701487,0.2518875950327973,8.097113823473219,5.627841089806294e-16,3.786877072773153e-14
SO2972,9.38377010081933,-2.0369078896598567,0.2516034489427619,-8.09570734510575,5.693254824670344e-16,3.786877072773153e-14
SO2658,10.993226713650785,2.4419590900183796,0.30185223966693736,8.089915425881312,5.970617494898347e-16,3.912091164567723e-14
