,index,ACCESSION_STRING,GSM4233495,GSM4233496,GSM4233497,GSM4233498,GSM4233499,GSM4233500,GSM4233501,GSM4233502
0,6705,SO_0001,7.833088294,8.048317053,7.819580936,8.056638191,6.203961422,6.315717249,6.299782011,6.292898372
1,5008,SO_0001,13.60509968,14.09666627,14.08577587,13.92464726,13.71786048,13.78025461,13.50827065,13.72709949
2,2465,SO_0001,5.386943274,5.824165446,5.962175064,5.37612844,5.279613843,5.377213579,5.163653211,4.995771122
3,11284,SO_0002,10.94258329,11.36115566,10.97513152,11.17416503,10.04366827,10.30074589,10.04247176,10.66514165
4,7072,SO_0002,5.304924875,5.520621441,5.349837199,5.304924875,5.664449783,5.773965684,5.759058279,6.371233659
5,9709,SO_0002,6.421014335,5.393393472,5.198448492,6.335950134,4.216752673,3.816992614,4.036181336,3.848631736
6,9887,SO_0003,7.261801933,8.157978894,8.129122446,7.996297433,8.527355165,8.612062492,7.954742092,8.412834812
7,3260,SO_0003,12.67842823,12.69807386,12.56683449,12.78160947,12.03258391,11.99877775,11.97404485,12.16200774
8,7033,SO_0003,10.62173719,8.908392884,9.346860155,9.820079355,9.16341404,9.373341175,9.778231312,9.351146486
9,8284,SO_0004,6.844314564,6.17679823,5.847842556,6.936270892,5.183638868,5.053929696,5.873446274,5.29577216
10,9671,SO_0004,10.05710342,10.09089819,9.774117991,9.912281357,8.614019938,8.333155743,8.466714137,8.219320227
11,5215,SO_0004,8.948002388,8.662779934,8.748507651,8.578844723,9.857057776,9.352250571,9.882308834,9.445079709
12,8290,SO_0005,11.27732378,10.74913624,10.74080855,10.72709623,10.19263968,10.38939616,10.8038537,10.07443431
13,13564,SO_0005,6.155452509,5.494858395,5.389096546,6.217353608,4.259749879,4.491858728,4.076823106,4.134433535
14,2837,SO_0005,7.954378601,8.208082338,8.095397486,8.135870027,7.73195597,8.028079208,8.063395555,8.125898185
15,2891,SO_0006,6.082150912,5.947638991,5.878819438,5.81137695,5.903130794,5.682119233,6.280192423,5.909145156
16,12256,SO_0006,13.68732443,14.03079914,14.08262466,14.02862646,13.91326052,14.00694786,14.03079914,14.07290457
17,3667,SO_0006,9.656816032,9.356383384,9.508970983,9.318896013,9.453463744,9.311322794,9.071378796,9.256430061
18,3633,SO_0007,6.062722663,6.811777183,6.605480819,6.508786554,7.085805313,6.910269009,7.289155164,7.21674671
19,3008,SO_0007,3.751553467,2.679612224,2.000420468,2.592712057,3.994361388,3.75823258,3.499857089,3.479791624
20,10732,SO_0008,11.95341215,11.8914159,12.48094008,12.1464991,16.51407496,16.43608066,16.46336921,16.68544733
21,1448,SO_0008,9.615169975,10.23283322,9.841613623,10.05129404,9.3214351,9.295266917,9.215912341,9.624053063
22,15240,SO_0008,,,,,,,,
23,1758,SO_0009,10.85849109,10.72101914,10.73439217,10.74937197,10.63342107,10.49188449,10.82885554,10.78736703
24,3440,SO_0009,8.965153221,8.860214317,9.00658931,8.875269667,8.846959715,8.587660663,8.439701411,8.512864238
25,1442,SO_0009,6.042345302,5.561290629,5.373955711,6.084145878,4.837632365,4.670661225,5.016812202,4.746519042
26,8151,SO_0010,7.326149351,7.10427205,6.979068876,6.887983203,6.474214362,6.841958504,6.684311543,6.811777183
27,4066,SO_0010,11.78239683,11.56231701,11.43770336,11.5556227,10.84671471,10.59912838,11.12155381,10.85043111
28,13571,SO_0010,8.500717768,8.291027173,8.531016209,8.713709003,9.426985582,9.680414624,8.88006204,9.338249099
29,9258,SO_0011,6.370144011,6.070122831,6.338180816,6.298637016,6.68167889,6.878435227,6.725367455,6.949463005
30,2634,SO_0011,12.2103194,12.88180107,12.69331681,12.86241339,9.16341404,10.28749606,10.05142151,10.56739175
31,12601,SO_0011,8.255471642,9.008691471,8.738514829,8.752903561,8.656536906,8.695119825,8.243918174,8.677279501
32,15044,SO_0012,,,,,,,,
33,4844,SO_0012,11.83692567,12.30571446,11.94433463,12.30427112,11.83156707,11.66429453,11.90000593,11.88623246
34,13413,SO_0012,9.492041111,9.0374614,8.826250822,9.08555568,7.496105481,7.88398021,7.428099148,7.612638811
35,5675,SO_0013,8.787800842,8.941414729,8.879487795,9.309547607,8.094573042,7.890264811,8.501215549,8.060189753
36,1802,SO_0013,14.89832239,14.69004062,14.5218247,14.67290353,13.36427576,13.64066508,13.57368048,13.27673783
37,1034,SO_0013,9.091270314,9.320448208,9.513912782,9.349143174,9.385795198,8.948823734,9.386401613,9.139151839
38,10748,SO_0014,10.8393269,10.3292008,10.85313902,10.98328318,11.01982966,10.30160346,11.3684383,10.83671618
39,7704,SO_0014,9.08688283,9.225810152,9.536429533,9.645264542,10.52055738,10.61608939,10.33333018,10.48151575
40,13092,SO_0014,9.348244234,9.251556586,9.234518296,9.390975195,9.006852248,8.809868874,8.769424932,8.563315794
41,11150,SO_0015,12.71991686,12.2291662,12.55173081,12.30571446,11.67836635,11.58262719,11.37519224,11.96759782
42,10176,SO_0015,5.567008043,4.440875002,4.419966098,5.347624481,4.746519042,4.611029983,4.887224897,4.457386647
43,10394,SO_0015,10.88519595,11.15637945,11.08932639,10.92297928,10.0388334,10.76391266,10.99039215,10.47661974
44,3274,SO_0016,5.386943274,5.615632221,5.836841577,5.347624481,6.16804703,6.415215084,6.000706248,6.107872752
45,11016,SO_0016,6.925555482,6.842351448,6.679041423,6.558900325,7.400880186,7.284246563,7.317413408,7.28973155
46,4601,SO_0016,9.710537561,9.379920008,9.259964094,9.516254219,9.768442957,9.444626876,10.10086774,9.730841739
47,213,SO_0017,9.176407148,9.295984319,9.324180744,9.316211008,10.08019307,10.13751164,9.575362138,9.179831575
48,914,SO_0017,11.33110943,11.76317349,11.72127282,11.90000593,11.70605081,11.9394989,12.35893448,11.99802845
49,635,SO_0017,10.17652391,10.00961008,10.60591359,10.49050629,11.24579413,10.98972717,11.23423745,11.30615077
50,1838,SO_0018,7.483564596,7.805744438,7.487589552,7.439052411,6.977638696,7.239897661,7.698922272,7.529187191
51,1342,SO_0018,7.143065177,6.959640782,7.251187335,7.055961187,7.018548919,6.549304722,7.175238527,6.565579475
52,12042,SO_0018,8.995414101,8.954196566,9.291098938,8.786882481,8.42560968,8.211584581,8.195833982,8.404742806
53,5031,SO_0019,13.43354878,13.67275336,13.70500121,13.61269936,14.5308997,13.95616911,14.41057764,13.74627485
54,5973,SO_0019,5.454302184,4.686505448,4.764876252,4.891787972,4.172434536,3.89179224,4.167425198,3.558431469
55,911,SO_0019,8.041317397,8.031184747,8.508909277,8.096880299,8.660664791,8.075312476,8.564745266,8.206862172
56,4056,SO_0020,7.459176156,7.397407996,7.184566324,7.511012048,7.572464055,7.849601124,7.861281349,7.907454566
57,10939,SO_0020,7.904070606,7.681458667,7.82873209,7.376397514,8.986997729,9.001848221,9.12726915,8.945352642
58,1762,SO_0020,3.640255099,3.951292907,4.231227928,4.074148986,3.625719109,2.787954056,4.167425198,2.410657568
59,10695,SO_0021,10.27463305,10.15050108,10.34384509,10.09164211,9.282581903,9.277069614,9.439116813,8.673971831
60,14801,SO_0021,,,,,,,,
61,15530,SO_0021,,,,,,,,
62,10753,SO_0022,12.04604757,12.56406762,12.36008407,12.03302505,14.46086581,13.83599795,13.94247729,14.81804068
63,2242,SO_0022,7.386402181,7.110810444,7.006327064,6.95274227,7.209149567,7.504571437,7.584728328,7.430191905
64,3328,SO_0022,9.032132087,9.035400775,9.040718048,9.06550052,8.996562005,9.069701731,9.207700933,9.099265844
65,4407,SO_0023,9.967901815,11.01604659,10.812052,10.72924905,10.4890954,10.38232015,9.727122903,10.26667686
66,7453,SO_0023,9.995060591,10.1806863,10.0879187,10.08882975,9.60611616,10.19825329,9.987219718,10.07443431
67,15031,SO_0023,,,,,,,,
68,447,SO_0024,5.918119947,5.914387233,5.783819059,5.979427204,6.565579475,6.259156423,6.503827134,6.706928853
69,1173,SO_0024,11.96279439,13.10291378,12.7745619,13.0008308,11.05127274,11.11140066,11.01282098,11.24386204
70,12990,SO_0024,10.22678858,10.06823258,10.22403948,10.17402851,9.756400099,9.762226445,9.932814649,9.912468496
71,5601,SO_0025,10.0234946,10.60139367,10.24625824,10.22720237,9.790399553,10.0318736,10.32660514,9.939808878
72,13834,SO_0025,9.935487502,10.03668889,9.925739995,9.736137787,9.84730222,10.10209885,9.650322691,9.568609489
73,4377,SO_0025,12.66369015,12.82328639,12.96875117,12.86949145,12.28721639,12.31078142,12.28438135,12.04580234
74,13616,SO_0026,10.39747419,10.31744805,10.37975073,10.29935124,12.18644317,11.55175336,11.74547742,11.9012087
75,8371,SO_0026,7.215230479,7.165221951,7.073807788,6.943980944,6.904259341,6.862638446,7.511012048,6.831308357
76,8234,SO_0026,6.370144011,6.288290964,6.405674827,6.235417617,6.452757476,6.213713505,5.973699383,6.058670151
77,13671,SO_0027,11.60942409,11.81421948,11.48108993,11.60164027,11.04701744,10.97754832,11.10592902,10.99883286
78,1777,SO_0027,11.12155381,10.5768682,10.92664353,10.56471525,11.97570249,11.55714959,11.83547069,11.88048038
79,12553,SO_0027,7.002464427,6.983350929,6.986909624,6.959640782,6.793198002,7.279611397,7.308908603,7.619074291
80,2051,SO_0028,9.498288446,9.053077626,9.206938248,9.245998489,8.538553054,8.94407171,8.517792741,9.037547195
81,13502,SO_0028,9.310328958,9.548581287,9.637304281,9.853699557,10.11044264,10.15430401,10.03767576,10.51249366
82,756,SO_0028,10.3185076,10.2095677,10.27630629,10.47949618,9.808260489,9.86949759,9.861620198,10.07760864
83,12267,SO_0029,11.05598147,10.83476737,10.65999597,10.68373491,11.35368103,11.03604486,11.0821283,10.69147099
84,2664,SO_0029,10.29214196,11.03688197,10.8601171,10.98646433,9.871809139,9.698379265,9.928564768,9.695609081
85,12842,SO_0029,8.960454768,10.18623044,9.681238566,9.633790074,7.031012876,7.203042916,7.247038253,6.599449288
86,15437,SO_0030,,,,,,,,
87,4883,SO_0030,2.435571073,2.500410501,3.810580666,3.422076592,2.707474172,3.335402945,3.280783901,3.672435281
88,2905,SO_0030,8.756035317,8.384649241,8.540491671,8.423904135,7.939396076,7.979604326,8.156557597,8.275106424
89,3977,SO_0031,10.82229703,10.90757146,11.20191337,10.78910064,11.29790147,11.46312525,11.51616174,11.67679733
90,9971,SO_0031,9.873588433,10.13133461,9.959594614,10.01048452,9.831703238,9.815033128,10.14294477,9.999295511
91,2468,SO_0031,9.282799062,9.117237474,9.152681181,9.323969726,9.328745238,9.659494407,9.430387394,9.600900337
92,6458,SO_0032,10.55515837,11.25181529,11.15637945,11.02113186,10.01052823,9.984107011,9.657932626,9.995723117
93,8026,SO_0032,12.36999772,12.42230301,12.06300531,12.2256876,9.598110836,9.752119412,9.819829957,9.838908585
94,8675,SO_0032,7.690653413,7.534303566,7.487589552,7.642278013,7.714890037,8.047806033,7.636851793,7.815984189
95,814,SO_0033,8.208387219,9.068190704,9.048487113,9.037289793,8.384919005,8.031012392,8.629243087,8.053417322
96,1409,SO_0033,9.537885882,9.589007525,9.773293918,9.63656814,9.653964801,9.518653328,10.06027385,9.495542951
97,11597,SO_0033,6.653294204,6.679041423,6.138913516,6.298637016,6.007730084,6.189208571,6.111789568,6.627991066
98,1855,SO_0034,9.550326107,9.321505566,9.431889487,9.455263177,9.408595299,9.456932071,9.193371566,9.292465637
99,9647,SO_0034,10.68977971,10.65466407,10.56709461,10.60889016,10.22953245,10.41986154,10.20357753,10.74782591
100,4536,SO_0034,7.35947582,7.009479729,7.384784508,6.763628518,6.730471331,5.819383035,6.485327604,5.977281935
101,2012,SO_0035,10.82592777,10.5667974,10.60857257,10.84210483,11.47970138,11.62540924,11.30140693,11.78490321
102,5621,SO_0035,9.512493747,9.282581903,9.166947846,9.177341889,7.828930385,8.287568508,8.078985156,8.364271859
103,14170,SO_0035,,,,,,,,
104,13366,SO_0036,8.775096112,8.709191839,9.029114888,8.980943086,9.338249099,8.872097957,9.136911256,8.973966619
105,15706,SO_0036,,,,,,,,
106,10701,SO_0036,7.523317601,8.211432486,7.639115199,5.932216827,7.752172133,7.678380684,7.291459328,6.01192803
107,123,SO_0037,7.690653413,7.276125223,7.745464839,6.992585339,9.251112725,8.585549745,8.756452371,8.793501993
108,6921,SO_0037,6.801305322,7.098691021,6.828137599,7.06844336,6.081485309,5.985132374,6.448634019,6.312317341
109,13589,SO_0037,9.096221228,9.294764524,9.331826873,9.297847896,8.822272344,9.079735001,8.866603072,9.259817015
110,1538,SO_0038,12.71580118,12.19776385,12.09181761,12.63038803,12.48943251,12.48398108,12.85521525,12.48398108
111,8141,SO_0038,8.672536149,8.810069778,8.773860663,8.660776191,8.914105051,8.863799376,8.953105406,9.087380196
112,9028,SO_0038,1.626140524,2.888771897,2.888771897,2.260667036,3.738101756,3.438803542,1.187955047,2.936663931
113,4878,SO_0039,9.098032314,9.027647111,8.833582208,8.740624341,8.764146207,8.76497552,8.826151494,8.898318225
114,6365,SO_0039,7.084809321,6.439312922,6.045078971,6.844706867,6.485327604,7.445791563,7.19568065,7.478517558
115,11939,SO_0039,10.47399115,11.22754079,11.12882008,10.98448528,10.64563037,10.22900663,10.86043238,10.39977868
116,13924,SO_0040,,,,,,,,
117,2320,SO_0040,11.34966139,11.20691901,11.02974022,11.07616847,10.18553375,10.13053046,10.40124629,9.657151101
118,2648,SO_0040,3.751553467,5.222798296,4.691748422,3.927786288,5.773965684,6.171804046,5.730472524,6.002816992
119,1633,SO_0041,10.07409976,10.71810479,10.74890047,10.67901276,10.70236218,10.15050108,10.46138361,9.980005783
120,8625,SO_0041,8.901715689,9.785299343,9.909424488,9.602641041,9.620277272,9.170942388,9.7964961,9.214547014
121,11292,SO_0041,8.718533177,8.007903766,7.767978083,8.096880299,7.572464055,7.772108922,8.093913147,8.140350946
122,4344,SO_0042,12.99860697,12.71092077,13.09952762,12.99860697,12.94735729,12.54750462,12.75790433,12.72409414
123,7645,SO_0042,9.26832289,10.04942328,9.919934187,9.775198874,10.55335939,10.38697401,10.62173719,10.43068131
124,8342,SO_0042,10.539068,10.49694746,10.51394353,10.83143103,10.26293911,10.49937887,10.02980497,10.76391266
125,11501,SO_0043,6.082150912,5.742311803,5.819383035,5.726220553,6.543999808,6.904259341,6.400347297,6.966145927
126,14816,SO_0044,,,,,,,,
127,6349,SO_0044,8.301639487,8.531747304,8.275106424,8.756973519,8.212800762,8.129605464,8.359338159,8.571278952
128,13774,SO_0044,12.23772349,12.43325129,12.52447287,12.50866914,13.27216047,12.85822997,13.48990676,13.25319657
129,2430,SO_0045,11.40009563,11.47359482,11.29739999,11.64370124,10.66736114,10.8481584,10.44161506,10.63602987
130,7737,SO_0045,7.092427744,6.921098134,7.262682968,7.19660299,8.043882188,7.445791563,7.175238527,7.085805313
131,11870,SO_0045,11.78750729,12.22387918,11.61515548,12.37130874,11.63621397,11.9157744,11.68163652,11.90000593
132,11575,SO_0046,9.542850675,9.40959001,9.318896013,9.355007095,9.664614101,9.924023908,10.32428614,10.19971079
133,12813,SO_0046,8.118617145,8.237957233,8.330637218,8.22596095,7.481295614,7.817184101,7.808562595,7.939763361
134,12941,SO_0046,10.26484584,9.94333911,10.02980497,10.32653492,9.642672402,9.510084365,9.276560843,9.36563915
135,7331,SO_0047,7.84940565,8.397675009,8.175705914,8.38167851,7.850382755,8.167261763,7.899923846,8.015938163
136,10453,SO_0047,10.15734705,10.21807136,9.999735934,10.14390144,9.702389312,10.11459651,10.16274546,10.15248303
137,2180,SO_0047,8.140989942,7.960907462,7.956376667,7.866313559,7.36440905,7.636851793,6.821376513,7.401680275
138,2108,SO_0048,6.543033179,7.66755573,7.648582915,7.211889149,7.173678014,6.806147936,6.322493121,6.155452509
139,12110,SO_0048,6.509281559,6.375584039,6.26503059,6.727496265,6.953106173,6.832495596,6.959640782,7.41177652
140,7981,SO_0048,4.521605957,3.75823258,4.231227928,4.834475491,4.501842778,4.981571293,4.076823106,5.17866835
141,12241,SO_0049,10.21162228,10.43648392,10.42583884,10.46208693,10.49238533,10.41025268,10.53235601,10.49657304
142,11060,SO_0049,11.71735516,11.35343982,11.19746634,11.35873709,10.57834329,10.67457857,10.68373491,10.58481582
143,15108,SO_0049,,,,,,,,
144,5566,SO_0050,9.272557095,9.111869452,8.845784324,8.966956252,8.936546186,8.394597045,9.191907644,8.930645209
145,9007,SO_0050,7.171803168,7.144340487,6.998943942,6.832495596,6.598519118,6.848232801,7.080485393,7.060359132
146,3482,SO_0050,9.704011837,9.378904621,9.725792421,9.675185369,10.90916656,10.46496057,10.39067288,10.68030465
147,4940,SO_0051,12.51829203,12.30875677,12.6837554,12.48748681,11.7939208,11.95842814,11.61515548,12.19130026
148,5259,SO_0052,8.317978219,8.0843106,7.974056527,8.120238333,8.022194889,8.321223878,8.158452348,8.418775367
149,978,SO_0052,7.86863021,8.021153984,8.192909652,8.082981081,9.632143388,9.339363095,9.423181766,9.462885825
150,9343,SO_0052,9.150461528,9.473135129,9.30399494,9.148715116,9.080817762,9.39225052,9.228518309,9.606231853
151,14674,SO_0053,,,,,,,,
152,8603,SO_0053,7.945261441,7.993469659,7.974056527,7.703255342,8.551227941,8.182549976,8.734392388,8.219320227
153,9609,SO_0053,11.30326352,11.2840831,11.12620037,11.04095326,10.6197902,10.84023708,10.43550758,11.0086694
154,7384,SO_0054,13.01556207,13.20543533,13.20858208,13.1064965,12.35759498,12.20944387,12.05611908,12.16660447
155,3213,SO_0054,3.243187677,3.438803542,4.025147345,3.344308405,2.105102773,3.710816111,3.280783901,3.558431469
156,496,SO_0054,6.509281559,6.72408866,6.383165779,6.436192459,6.312317341,6.023063198,6.256800043,6.072134488
157,1422,SO_0055,10.52500083,10.78716294,10.64658691,10.93316049,10.56373262,10.52408262,10.8342242,10.9795369
158,2795,SO_0055,8.609063606,8.672536149,8.583905782,8.748717284,8.208387219,8.081983137,7.775816591,8.186269462
159,6029,SO_0055,8.355489138,7.802718864,8.063564084,7.61033345,7.876325625,7.37204959,7.723021532,7.385323934
160,11544,SO_0056,5.819383035,7.542790741,7.276125223,6.844706867,8.230471254,8.150699735,7.238704118,7.492605008
161,4130,SO_0056,10.67543342,10.5883048,10.61640534,10.58140665,10.71233899,10.80228923,11.00145224,11.02766853
162,1547,SO_0056,8.346929585,10.40354477,10.30944093,9.917791754,10.86884673,10.17512078,9.505997758,9.954968844
163,5654,SO_0057,7.891974053,7.874789823,7.588012512,7.813180506,7.379649879,7.13923247,7.046442907,7.416006523
164,11968,SO_0057,10.54049142,10.85824824,10.94532959,10.91347388,11.53483484,11.16504443,10.88402745,11.50604413
165,6851,SO_0057,7.954378601,7.552429624,7.77169637,7.8566206,7.5779015,7.073807788,8.054095997,7.561049898
166,3415,SO_0058,4.377216628,3.951292907,4.505817132,4.695233183,4.216752673,4.008436496,4.167425198,4.366328358
167,14906,SO_0058,,,,,,,,
168,5456,SO_0058,8.258419226,8.2283682,8.000176594,8.218109532,7.678380684,8.315291505,7.952559773,8.506679838
169,12898,SO_0059,10.73081514,10.43303125,10.44511196,10.63840771,9.728186406,9.842596017,9.689179172,9.813029733
170,6796,SO_0059,9.738356343,10.35100832,10.22403948,10.1215741,10.37123222,10.37514137,10.50804242,10.45275612
171,12720,SO_0059,6.294047928,6.686939402,6.186735029,6.436192459,6.151652612,6.01192803,6.503827134,6.292898372
172,6581,SO_0060,7.379108327,6.770665053,7.070457359,6.773552505,6.590120489,7.068779222,7.281061486,7.529187191
173,15507,SO_0060,,,,,,,,
174,1812,SO_0060,6.543033179,6.766115922,6.730046697,6.4823052,5.731321416,5.628448102,5.852531702,6.155452509
175,7746,SO_0061,8.287568508,7.84921015,8.312457968,7.992407813,9.177186141,9.028165321,8.810471503,8.640358242
176,3250,SO_0061,15.16669883,15.43230639,15.30325567,15.33589079,14.62266138,14.64961231,14.67290353,14.61053287
177,13762,SO_0061,8.185650213,8.258419226,7.926852432,8.33901526,7.776227967,7.779514756,8.060865251,8.070624594
178,12733,SO_0062,11.364699,11.33324277,12.51194566,11.27111652,11.41351229,10.37751567,10.02898532,10.63404535
179,9707,SO_0062,9.052907867,9.111869452,9.243546127,9.308410339,10.2748878,10.33953698,9.82376542,9.737881225
180,13307,SO_0062,5.029291107,4.497857445,5.064746551,4.50780021,5.080821272,5.030671013,4.647463483,5.490853695
181,6449,SO_0063,8.30520716,8.455199131,8.57565775,8.33901526,8.538553054,9.059682685,8.734392388,9.011140126
182,11582,SO_0063,5.869596011,6.045078971,6.175551304,5.820978934,6.889885239,6.769839005,6.841958504,6.801709495
183,1455,SO_0063,4.259749879,5.520621441,4.995771122,4.467611277,6.520128931,6.660442903,6.937006961,7.168986322
184,3791,SO_0064,7.673530545,7.203042916,7.205488679,7.511012048,6.398210764,5.962175064,6.781770664,6.292898372
185,5190,SO_0065,8.291027173,8.282799266,8.125252468,8.507299472,8.03737584,7.987975023,7.972082813,7.792994162
186,6636,SO_0065,8.144180687,7.908017789,7.850382755,7.737036631,9.096221228,8.555667929,9.039347724,8.646671522
187,10048,SO_0065,10.02587504,9.383366986,9.632143388,9.632143388,10.53488047,10.90757146,10.28247321,10.08551407
188,7430,SO_0066,13.22524982,13.37277582,13.40834219,13.6440006,13.40834219,13.18594494,13.1733014,13.07200174
189,6461,SO_0066,8.726218459,8.935073203,8.935533672,8.678050201,8.287857047,8.722274191,8.19752431,8.945352642
190,6967,SO_0066,6.621595326,6.19167788,6.295196569,6.17679823,8.1622344,8.704444354,8.161604747,8.798978277
191,11894,SO_0067,10.81610873,10.40137964,10.52009694,10.07426704,12.06679349,11.76898552,11.80736754,12.41304114
192,11993,SO_0067,9.327272134,9.683214109,9.280553509,9.458342706,8.267518653,8.841859422,8.224906514,8.811475326
193,6631,SO_0067,10.0241442,9.522888158,9.014979635,8.955831759,11.18382925,11.29093685,10.72238071,10.06613136
194,9535,SO_0068,9.6396235,9.060780594,9.318189917,9.436841832,10.40354477,10.29551795,10.03329406,9.347275518
195,7124,SO_0068,10.13326276,10.18344165,10.23215867,10.29307654,9.4428789,9.48853075,9.193371566,9.917791754
196,14373,SO_0069,,,,,,,,
197,1860,SO_0069,9.002024095,9.07355607,9.425478372,9.080234838,9.964250733,10.24202048,9.453785236,9.568609489
198,11306,SO_0069,6.155452509,5.520621441,5.783819059,5.91363953,6.670214881,6.783408693,6.280192423,6.681239647
199,5661,SO_0070,3.927786288,4.879587554,4.167425198,3.927786288,5.183638868,5.06743814,5.236017554,5.447086131
200,6930,SO_0070,9.875029495,10.08318855,9.845637195,10.05235589,9.464992555,9.335878997,8.967226512,8.980943086
201,1510,SO_0070,11.5780631,10.99335865,11.25198167,11.21665119,11.14246615,11.21103279,10.82498366,11.08133785
202,6324,SO_0071,7.171803168,6.375584039,6.564150829,6.643406545,7.498101945,7.796243018,7.568906822,7.840385104
203,13266,SO_0071,8.533695082,8.594441574,8.341936117,8.344157571,7.827343262,8.084808855,8.144180687,8.335251161
204,13109,SO_0071,15.77915906,15.75714989,15.87214204,15.85063783,15.47464767,15.18033291,15.46379475,15.06792404
205,8943,SO_0072,13.60302139,13.61387219,13.55323555,13.60019968,12.98184041,13.28801442,13.16353668,13.38352291
206,4760,SO_0072,8.826151494,8.888648399,8.740940502,8.826250822,8.075980932,8.577547176,7.905575568,8.982726503
207,13995,SO_0072,,,,,,,,
208,3072,SO_0073,10.10136031,9.752851161,9.792129525,9.776484583,9.196756009,9.173208872,9.059091157,9.388757473
209,9572,SO_0073,8.156241563,7.153236229,7.564864659,7.301782765,7.769218577,7.687813677,8.323477429,7.880923248
210,2235,SO_0073,9.266567164,8.967496722,9.287640446,9.154581027,8.769321613,8.577547176,8.413231611,9.040033049
211,11825,SO_0074,7.35287183,7.699356165,7.555069065,7.82873209,7.52233701,6.889885239,7.528210583,7.368780027
212,2261,SO_0074,5.764044549,5.043031127,5.332039694,5.673311559,6.889885239,7.225509567,6.311182256,6.843529638
213,14174,SO_0074,,,,,,,,
214,4966,SO_0075,9.323688321,9.326359458,9.32762301,9.377075123,9.592982699,9.612926237,9.432868271,8.829227498
215,13416,SO_0075,8.689670753,8.81588387,8.519636598,8.568787763,8.399945812,8.351077646,7.863993181,7.658881522
216,14692,SO_0075,,,,,,,,
217,5854,SO_0076,4.134433535,2.679612224,3.447094849,4.335396632,3.994361388,2.314893848,4.25267208,3.479791624
218,10279,SO_0076,12.70938679,12.80641748,12.44692984,12.80827922,11.721967,11.76898552,11.83633399,12.15265128
219,7775,SO_0076,10.38400807,10.22200252,10.39362517,10.35806745,10.16867223,10.15180947,10.06680409,10.49432444
220,9734,SO_0077,6.867665933,5.89254495,6.664892918,5.820978934,7.789737974,6.696534136,8.556865583,6.958553734
221,12923,SO_0077,7.313167273,7.217049765,7.242877204,7.206710007,7.073138324,7.160817735,6.931107871,7.258272404
222,6050,SO_0077,8.699681195,8.575421398,8.670435271,8.645321,8.560572007,8.42219657,8.88674473,8.572818963
223,13560,SO_0078,9.870798292,10.24298809,9.987308554,9.951148218,9.778744653,9.950874928,9.884790726,10.23343254
224,14266,SO_0078,,,,,,,,
225,6313,SO_0078,6.653294204,6.640698108,6.798877906,6.4823052,6.998943942,7.052908583,7.050869919,7.723021532
226,11519,SO_0079,10.73272399,10.59779078,10.73814512,10.64016027,11.25181529,11.17322823,11.3099737,11.26568834
227,1436,SO_0079,13.90907565,14.9911772,14.8291916,14.67644438,13.94247729,14.49272361,14.20384743,14.69969953
228,9276,SO_0079,11.07679478,11.62000503,11.36541688,11.25475189,10.83809601,11.02818673,11.3316693,11.28679242
229,9365,SO_0080,14.39943441,14.36473101,14.27644933,14.38809509,13.78773362,13.55002151,13.96482312,13.54153908
230,10053,SO_0080,5.973699383,6.733440274,6.767771812,6.743994043,9.227691356,9.31868422,8.010353757,8.374496528
231,1748,SO_0080,8.625823297,8.786065668,8.546171341,8.675185524,8.295769338,8.29361574,8.309760944,8.394597045
232,7596,SO_0081,11.02173916,10.37710893,10.40111294,10.73468324,10.58034699,10.90470524,10.60226398,10.65466407
233,4994,SO_0081,9.507609016,9.645039324,9.618213576,9.59029481,9.315008203,9.140750127,9.624167327,9.489534582
234,1542,SO_0081,9.386805748,9.452820546,9.654132676,9.551888636,8.963167281,9.339363095,8.929443618,9.564685566
235,1672,SO_0082,7.82873209,7.960907462,7.909143575,8.196756225,8.171959058,8.248817476,8.133142664,8.597703746
236,5564,SO_0082,7.940864655,7.622281298,7.877092914,7.86147522,7.202430826,7.279611397,7.291459328,7.498101945
237,11523,SO_0082,9.863073258,9.618901803,9.708922363,9.579257168,9.920678635,9.759628305,10.16408209,9.948412991
238,3982,SO_0083,9.507609016,9.546713799,9.439246703,9.509713333,8.978442593,9.2112041,9.146330234,9.12726915
239,1933,SO_0083,10.24410374,9.029201181,9.664502996,9.018808953,10.84903858,10.04225799,10.79639463,10.06991135
240,13769,SO_0083,3.184889671,3.665345905,3.447094849,4.014028314,2.851786651,3.233633461,2.700556753,3.071479119
241,34,SO_0084,6.543033179,6.35755355,6.582143304,6.643406545,7.386132695,7.110484227,6.373410489,6.607793941
242,57,SO_0084,6.844314564,6.330918452,6.628446821,6.596656977,6.280192423,6.160503519,6.151652612,5.338739514
243,7738,SO_0084,7.403012772,7.203042916,7.259449873,7.376397514,8.485452339,8.658434968,7.988507678,8.476873106
244,6100,SO_0085,9.632143388,9.997973433,9.784583872,9.655922135,9.627192025,9.484130754,9.208310791,9.287496162
245,797,SO_0085,7.605711648,7.342908814,7.428099148,7.351216098,7.243472375,7.6193036,7.832297235,7.970286182
246,6077,SO_0085,9.048401966,9.199059039,9.190056354,9.33392422,8.757494479,9.266933116,9.272848652,9.29627118
247,1357,SO_0086,8.791468453,8.516192824,8.316847581,8.839794567,9.142426427,9.252148188,9.182782507,9.128477943
248,1197,SO_0087,11.08827071,10.63651142,10.52371517,10.41412373,12.95369063,12.87067177,12.14143865,11.81314239
