,index,ACCESSION_STRING,GSM6797843,GSM6797844,GSM6797845,GSM6797846,GSM6797847,GSM6797848,GSM6797849,GSM6797850
34,13413,SO_0012,157.7510596,40.90204759,85.96960455,42.01868569,88.91992367,120.3213034,94.89560739,37.20275078
35,5675,SO_0013,181.7510596,29.40204759,52.46960455,38.01868569,114.4199237,109.8213034,73.89560739,38.70275078
36,1802,SO_0013,9641.25106,1711.402048,2865.469605,2271.018686,2603.419924,3235.321303,2159.895607,1200.202751
37,1034,SO_0013,797.2510596,157.9020476,228.4696046,147.5186857,615.9199237,714.8213034,426.8956074,229.2027508
38,10748,SO_0014,146.7510596,74.40204759,119.9696046,62.01868569,223.4199237,196.8213034,134.8956074,61.20275078
39,7704,SO_0014,268.2510596,81.40204759,137.9696046,93.01868569,194.9199237,264.8213034,123.3956074,54.70275078
40,13092,SO_0014,190.2510596,36.90204759,52.96960455,28.51868569,100.4199237,127.8213034,65.39560739,37.20275078
41,11150,SO_0015,1665.25106,495.4020476,1170.469605,861.0186857,2892.419924,2876.321303,2470.395607,1231.202751
42,10176,SO_0015,18.75105958,8.405095898,9.969736043,14.51868569,16.9199242,4.944848677,13.39562723,4.571207839
43,10394,SO_0015,1866.25106,303.4020476,602.4696046,575.0186857,286.4199237,344.3213034,245.8956074,126.7027508
44,3274,SO_0016,31.75105958,17.40204759,14.96960455,23.01868569,43.41992367,33.82130337,25.89560739,13.20276249
45,11016,SO_0016,60.25105958,14.40204763,21.46960455,17.01868569,34.41992367,30.32130337,20.89560739,12.20281294
46,4601,SO_0016,348.7510596,104.4020476,182.4696046,171.0186857,189.4199237,254.3213034,137.3956074,60.20275078
47,213,SO_0017,244.2510596,36.40204759,59.96960455,41.01868569,110.4199237,139.3213034,88.89560739,48.20275078
48,914,SO_0017,1203.75106,222.9020476,404.9696046,368.5186857,514.4199237,689.3213034,375.8956074,234.7027508
49,635,SO_0017,285.2510596,52.90204759,85.46960455,71.01868569,132.9199237,139.8213034,100.8956074,46.20275078
50,1838,SO_0018,77.75105958,35.90204759,45.96960455,33.01868569,71.41992367,58.32130337,32.89560739,27.20275078
51,1342,SO_0018,44.25105958,26.40204759,25.46960455,22.51868569,45.91992367,53.32130337,38.89560739,27.70275078
52,12042,SO_0018,175.2510596,37.90204759,73.46960455,70.01868569,109.4199237,84.82130337,67.89560739,27.70275078
53,5031,SO_0019,9741.75106,1824.402048,3481.969605,2775.018686,7542.919924,8620.821303,5933.895607,3101.202751
54,5973,SO_0019,9.252435647,7.907991241,5.075427912,8.018823469,10.4247097,14.82130337,4.390220782,13.70275562
55,911,SO_0019,188.2510596,48.90204759,81.96960455,32.51868569,146.9199237,104.3213034,79.89560739,49.20275078
56,4056,SO_0020,127.7510596,21.90204759,37.96960455,32.51868569,59.91992367,78.82130337,59.39560739,45.20275078
57,10939,SO_0020,101.7510596,27.90204759,50.96960455,49.01868569,82.91992367,102.3213034,82.89560739,47.20275078
58,1762,SO_0020,11.75108351,8.405095898,9.969736043,7.019722297,9.927984872,9.321734179,15.89560761,11.20304001
59,10695,SO_0021,179.2510596,53.90204759,97.96960455,54.01868569,158.9199237,149.8213034,90.89560739,27.20275078
60,14801,SO_0021,,,,,,,,
61,15530,SO_0021,,,,,,,,
62,10753,SO_0022,3602.75106,938.4020476,1356.469605,823.5186857,11721.41992,22578.8213,4800.395607,2222.702751
63,2242,SO_0022,68.75105958,16.40204759,33.96960455,10.51868596,69.41992367,60.82130337,36.89560739,14.70275152
64,3328,SO_0022,255.2510596,75.90204759,102.4696046,85.01868569,151.9199237,140.3213034,122.3956074,69.70275078
65,4407,SO_0023,248.2510596,41.40204759,82.96960455,71.51868569,356.4199237,384.8213034,202.3956074,104.2027508
66,7453,SO_0023,558.2510596,153.9020476,344.4696046,260.0186857,452.4199237,493.8213034,373.8956074,184.2027508
67,15031,SO_0023,,,,,,,,
68,447,SO_0024,52.25105958,12.40205094,22.96960455,15.51868569,39.41992367,30.82130337,32.89560739,16.20275081
69,1173,SO_0024,695.7510596,181.4020476,335.4696046,199.0186857,624.4199237,698.8213034,480.8956074,216.7027508
70,12990,SO_0024,452.2510596,76.90204759,185.9696046,88.51868569,235.4199237,248.8213034,151.3956074,76.20275078
71,5601,SO_0025,517.2510596,81.90204759,128.9696046,95.01868569,163.4199237,136.3213034,108.8956074,53.20275078
72,13834,SO_0025,399.2510596,92.40204759,147.9696046,59.51868569,90.41992367,115.8213034,71.89560739,15.20275106
73,4377,SO_0025,1445.75106,291.4020476,559.4696046,319.0186857,846.9199237,1243.821303,852.8956074,254.2027508
74,13616,SO_0026,1279.75106,236.9020476,436.9696046,275.0186857,2156.419924,3373.821303,1484.395607,505.2027508
75,8371,SO_0026,109.7510596,24.40204759,35.46960455,28.01868569,51.91992367,38.82130337,35.89560739,17.20275078
76,8234,SO_0026,39.25105958,16.90204759,24.46960455,15.51868569,35.91992367,34.32130337,17.3956074,22.20275078
77,13671,SO_0027,736.2510596,226.9020476,355.9696046,297.5186857,340.4199237,365.8213034,234.3956074,120.7027508
78,1777,SO_0027,229.7510596,86.40204759,127.9696046,73.01868569,985.4199237,616.8213034,466.8956074,229.2027508
79,12553,SO_0027,131.2510596,40.90204759,54.96960455,32.51868569,55.41992367,41.82130337,19.39560739,19.70275078
80,2051,SO_0028,312.2510596,78.40204759,127.9696046,94.01868569,159.4199237,154.3213034,120.8956074,67.20275078
81,13502,SO_0028,531.2510596,108.4020476,236.9696046,167.0186857,223.4199237,307.8213034,233.3956074,89.20275078
82,756,SO_0028,266.2510596,38.90204759,112.9696046,67.01868569,179.4199237,205.3213034,165.8956074,82.20275078
83,12267,SO_0029,570.7510596,173.4020476,332.9696046,185.5186857,489.4199237,617.8213034,475.8956074,182.2027508
84,2664,SO_0029,159.7510596,84.40204759,97.46960455,64.01868569,650.9199237,845.8213034,284.3956074,142.2027508
85,12842,SO_0029,95.75105958,35.90204759,56.46960455,12.01868569,165.4199237,114.3213034,98.89560739,30.70275078
86,15437,SO_0030,,,,,,,,
87,4883,SO_0030,5.831129001,6.922057092,5.075427912,3.67006021,8.453014451,4.09611805,7.436225382,3.517170621
88,2905,SO_0030,152.7510596,49.40204759,72.46960455,34.01868569,144.9199237,165.8213034,111.8956074,52.20275078
89,3977,SO_0031,1065.25106,296.4020476,595.9696046,439.5186857,896.9199237,837.8213034,720.3956074,371.7027508
90,9971,SO_0031,324.2510596,61.40204759,136.9696046,72.01868569,205.4199237,211.3213034,149.8956074,65.70275078
91,2468,SO_0031,313.7510596,67.90204759,146.4696046,99.01868569,164.4199237,172.8213034,153.8956074,85.20275078
92,6458,SO_0032,775.2510596,317.4020476,529.9696046,448.0186857,2096.419924,1606.821303,1268.895607,540.2027508
93,8026,SO_0032,314.2510596,79.40204759,135.9696046,86.51868569,157.4199237,199.8213034,140.8956074,77.20275078
94,8675,SO_0032,129.7510596,15.40204759,41.96960455,29.01868569,36.91992367,39.82130337,16.89560742,13.70275562
95,814,SO_0033,171.2510596,38.40204759,62.46960455,53.51868569,100.4199237,96.82130337,88.39560739,42.20275078
96,1409,SO_0033,505.2510596,139.4020476,264.9696046,179.5186857,213.4199237,216.8213034,133.8956074,47.70275078
97,11597,SO_0033,40.25105958,24.40204759,29.46960455,21.51868569,28.91992367,37.82130337,24.39560739,16.20275081
98,1855,SO_0034,196.7510596,83.40204759,166.9696046,112.5186857,186.4199237,193.8213034,140.8956074,82.20275078
99,9647,SO_0034,478.2510596,138.9020476,205.4696046,232.0186857,538.4199237,568.3213034,405.8956074,165.2027508
100,4536,SO_0034,49.25105958,2.125268559,14.96960455,13.01868569,25.41992367,24.32130337,27.89560739,11.70288708
101,2012,SO_0035,315.7510596,53.40204759,113.9696046,98.01868569,185.9199237,222.8213034,157.8956074,72.70275078
102,5621,SO_0035,183.2510596,59.40204759,108.9696046,53.01868569,187.9199237,193.8213034,138.8956074,48.20275078
103,14170,SO_0035,,,,,,,,
104,13366,SO_0036,348.2510596,54.40204759,128.9696046,69.01868569,83.41992367,131.8213034,82.39560739,39.20275078
105,15706,SO_0036,,,,,,,,
106,10701,SO_0036,54.25105958,22.90204759,18.96960455,11.5186857,71.41992367,38.32130337,29.89560739,17.70275078
107,123,SO_0037,43.25105958,15.90204759,14.46960456,10.01868678,30.91992367,30.32130337,22.89560739,12.20281294
108,6921,SO_0037,39.25105958,12.40205094,25.46960455,14.01868569,33.41992367,31.32130337,15.89560761,16.20275081
109,13589,SO_0037,196.7510596,43.90204759,80.46960455,70.01868569,149.4199237,158.3213034,104.8956074,55.70275078
110,1538,SO_0038,1936.25106,384.4020476,677.4696046,553.5186857,918.4199237,1054.821303,841.8956074,524.7027508
111,8141,SO_0038,164.2510596,36.90204759,46.96960455,44.01868569,177.4199237,176.8213034,104.8956074,54.20275078
112,9028,SO_0038,8.753816078,1.769657811,6.49211773,1.233121315,4.212933177,1.669111683,1.025626687,5.39439137
113,4878,SO_0039,320.2510596,79.40204759,119.9696046,86.01868569,218.9199237,214.8213034,123.8956074,54.20275078
114,6365,SO_0039,68.25105958,13.40204799,24.96960455,29.01868569,47.41992367,56.32130337,68.89560739,27.70275078
115,11939,SO_0039,454.7510596,117.9020476,201.9696046,205.5186857,490.4199237,505.8213034,460.3956074,185.2027508
116,13924,SO_0040,,,,,,,,
117,2320,SO_0040,299.2510596,57.90204759,102.9696046,69.01868569,189.4199237,239.8213034,144.3956074,63.70275078
118,2648,SO_0040,25.75105958,2.125268559,5.535492064,1.54694337,18.41992371,26.32130337,15.39560798,8.21601629
119,1633,SO_0041,359.7510596,87.40204759,87.46960455,51.01868569,350.4199237,296.8213034,198.8956074,92.20275078
120,8625,SO_0041,248.2510596,58.40204759,125.9696046,122.5186857,150.4199237,129.3213034,134.3956074,46.70275078
121,11292,SO_0041,525.2510596,90.40204759,183.9696046,135.5186857,50.91992367,85.32130337,49.89560739,28.20275078
122,4344,SO_0042,3965.25106,1342.902048,3117.969605,2567.018686,4596.919924,6315.821303,3482.895607,534.2027508
123,7645,SO_0042,418.2510596,112.4020476,209.9696046,155.5186857,370.9199237,459.8213034,367.8956074,174.2027508
124,8342,SO_0042,309.7510596,69.40204759,169.4696046,152.0186857,224.9199237,273.3213034,189.3956074,129.2027508
125,11501,SO_0043,29.75105958,20.40204759,21.96960455,12.01868569,9.927984872,15.82130337,11.89580869,20.20275078
126,14816,SO_0044,,,,,,,,
127,6349,SO_0044,145.2510596,35.90204759,67.96960455,60.51868569,54.41992367,63.82130337,67.89560739,45.20275078
128,13774,SO_0044,3261.75106,864.4020476,1740.469605,2011.518686,2146.419924,2974.821303,2048.395607,418.2027508
129,2430,SO_0045,886.2510596,328.4020476,636.4696046,350.0186857,1607.919924,1931.321303,1313.395607,652.2027508
130,7737,SO_0045,28.25105958,28.40204759,29.46960455,21.01868569,29.91992367,42.32130337,54.89560739,26.20275078
131,11870,SO_0045,960.2510596,219.4020476,417.9696046,328.0186857,317.4199237,435.8213034,339.3956074,160.2027508
132,11575,SO_0046,623.2510596,169.9020476,360.4696046,244.0186857,370.9199237,387.8213034,325.8956074,149.2027508
133,12813,SO_0046,123.2510596,38.90204759,61.96960455,23.01868569,41.41992367,34.82130337,25.39560739,16.20275081
134,12941,SO_0046,223.2510596,45.90204759,79.96960455,82.51868569,142.4199237,177.8213034,109.8956074,51.70275078
135,7331,SO_0047,163.2510596,47.90204759,73.96960455,55.51868569,122.4199237,124.3213034,92.89560739,59.20275078
136,10453,SO_0047,249.7510596,72.40204759,122.9696046,104.0186857,182.9199237,184.3213034,99.39560739,44.20275078
137,2180,SO_0047,64.25105958,26.40204759,44.96960455,36.51868569,57.41992367,61.82130337,58.89560739,37.70275078
138,2108,SO_0048,40.75105958,17.90204759,16.96960455,15.01868569,531.9199237,387.3213034,249.8956074,80.20275078
139,12110,SO_0048,63.75105958,17.40204759,34.96960455,23.01868569,44.41992367,47.82130337,37.89560739,15.70275088
140,7981,SO_0048,22.75105958,9.402757057,6.00895083,10.51868596,16.9199242,18.82130337,21.89560739,8.710359054
141,12241,SO_0049,431.7510596,175.9020476,307.9696046,244.5186857,362.4199237,375.8213034,227.3956074,111.2027508
142,11060,SO_0049,883.2510596,183.4020476,258.9696046,122.0186857,146.9199237,163.8213034,112.3956074,54.70275078
143,15108,SO_0049,,,,,,,,
144,5566,SO_0050,246.2510596,49.90204759,82.96960455,75.01868569,232.9199237,233.8213034,150.3956074,80.70275078
145,9007,SO_0050,45.25105958,20.40204759,24.96960455,21.01868569,27.41992367,29.82130337,22.39560739,22.70275078
146,3482,SO_0050,174.2510596,31.40204759,70.96960455,56.01868569,87.91992367,86.32130337,55.89560739,43.20275078
147,4940,SO_0051,1279.25106,230.9020476,485.4696046,402.0186857,868.4199237,1223.821303,835.3956074,429.7027508
148,5259,SO_0052,99.25105958,37.40204759,54.96960455,13.51868569,48.41992367,69.32130337,43.89560739,23.70275078
149,978,SO_0052,124.7510596,23.40204759,72.96960455,50.51868569,127.9199237,128.3213034,97.89560739,52.20275078
150,9343,SO_0052,250.2510596,74.40204759,147.4696046,105.5186857,396.4199237,319.8213034,241.8956074,108.7027508
151,14674,SO_0053,,,,,,,,
152,8603,SO_0053,418.7510596,135.4020476,193.4696046,67.51868569,124.4199237,99.82130337,80.39560739,52.20275078
153,9609,SO_0053,1742.25106,619.9020476,1268.469605,768.5186857,1377.919924,1572.321303,1337.395607,750.2027508
154,7384,SO_0054,1482.25106,241.4020476,370.4696046,386.5186857,1328.419924,1368.821303,782.3956074,605.2027508
155,3213,SO_0054,7.268663143,3.138748528,2.28638691,5.045027982,9.433160737,5.399450167,9.89849168,11.70288708
156,496,SO_0054,26.25105958,18.40204759,14.46960456,13.01868569,39.91992367,30.82130337,26.89560739,12.70277821
157,1422,SO_0055,439.2510596,113.9020476,200.9696046,183.0186857,301.9199237,374.8213034,269.8956074,111.2027508
158,2795,SO_0055,87.25105958,11.90205665,40.96960455,25.01868569,64.91992367,54.32130337,40.89560739,26.20275078
159,6029,SO_0055,57.25105958,13.90204772,21.96960455,24.01868569,50.41992367,39.82130337,27.89560739,18.20275078
160,11544,SO_0056,37.75105958,18.90204759,15.96960455,13.01868569,203.9199237,134.8213034,75.39560739,12.20281294
161,4130,SO_0056,1965.75106,328.4020476,785.9696046,676.0186857,692.4199237,812.8213034,704.8956074,385.7027508
162,1547,SO_0056,61.25105958,19.40204759,30.96960455,21.01868569,401.9199237,429.8213034,188.3956074,37.70275078
163,5654,SO_0057,54.25105958,23.40204759,36.46960455,23.01868569,56.41992367,52.32130337,37.89560739,29.20275078
164,11968,SO_0057,104.7510596,28.90204759,62.46960455,41.51868569,229.4199237,253.8213034,109.3956074,61.20275078
165,6851,SO_0057,93.25105958,16.90204759,27.96960455,25.01868569,145.9199237,140.8213034,75.89560739,43.20275078
166,3415,SO_0058,23.25105958,6.922057092,3.816318241,12.01868569,12.42038437,13.32130351,14.89560887,9.206974649
167,14906,SO_0058,,,,,,,,
168,5456,SO_0058,162.2510596,41.90204759,73.46960455,66.51868569,117.4199237,100.3213034,78.89560739,42.20275078
169,12898,SO_0059,518.2510596,118.4020476,195.4696046,138.5186857,326.4199237,361.3213034,229.8956074,92.70275078
170,6796,SO_0059,180.2510596,54.40204759,56.96960455,69.51868569,112.9199237,92.82130337,75.89560739,40.20275078
171,12720,SO_0059,94.75105958,22.90204759,36.96960455,26.51868569,20.91992367,20.32130337,24.89560739,8.710359054
172,6581,SO_0060,45.25105958,18.40204759,26.96960455,18.01868569,25.41992367,32.32130337,21.39560739,16.20275081
173,15507,SO_0060,,,,,,,,
174,1812,SO_0060,68.75105958,24.40204759,33.96960455,24.01868569,45.91992367,58.32130337,42.89560739,13.70275562
175,7746,SO_0061,82.25105958,21.40204759,46.46960455,35.01868569,73.41992367,109.8213034,56.89560739,36.20275078
176,3250,SO_0061,7760.25106,1960.902048,3563.969605,2037.018686,4792.419924,6894.821303,5127.895607,3458.702751
177,13762,SO_0061,135.2510596,23.90204759,57.96960455,27.01868569,54.91992367,60.82130337,24.39560739,10.20393098
178,12733,SO_0062,218.7510596,105.4020476,167.4696046,120.5186857,303.9199237,350.8213034,232.8956074,143.7027508
179,9707,SO_0062,179.7510596,40.90204759,69.46960455,66.01868569,191.9199237,229.3213034,136.8956074,102.2027508
180,13307,SO_0062,17.75105958,8.405095898,17.96960455,16.51868569,14.41995312,17.32130337,12.89565167,7.7251434
181,6449,SO_0063,152.2510596,38.40204759,80.96960455,60.01868569,135.9199237,147.8213034,88.89560739,58.20275078
182,11582,SO_0063,43.75105958,25.40204759,27.96960455,23.51868569,32.91992367,41.32130337,25.89560739,15.20275106
183,1455,SO_0063,23.25105958,5.493796037,5.535492064,9.018699692,25.41992367,26.82130337,10.8964173,7.23935659
184,3791,SO_0064,116.2510596,27.90204759,43.96960455,34.51868569,66.41992367,54.32130337,45.89560739,27.20275078
185,5190,SO_0065,129.2510596,19.40204759,40.46960455,34.01868569,46.41992367,68.82130337,62.39560739,34.70275078
186,6636,SO_0065,373.7510596,79.40204759,134.9696046,79.51868569,175.4199237,165.3213034,109.8956074,46.20275078
187,10048,SO_0065,992.2510596,380.9020476,527.9696046,244.0186857,1097.419924,1377.321303,802.8956074,573.2027508
188,7430,SO_0066,2896.25106,898.9020476,1668.969605,1189.018686,2438.419924,2730.321303,2122.895607,1215.202751
189,6461,SO_0066,243.7510596,109.9020476,217.9696046,140.0186857,266.4199237,274.8213034,212.8956074,115.2027508
190,6967,SO_0066,25.75105958,14.40204763,7.972847776,17.01868569,38.41992367,35.82130337,9.89849168,16.20275081
191,11894,SO_0067,1080.25106,378.4020476,726.9696046,495.0186857,962.4199237,713.8213034,638.3956074,240.2027508
192,11993,SO_0067,208.7510596,44.40204759,77.96960455,55.01868569,106.4199237,120.3213034,66.39560739,42.20275078
193,6631,SO_0067,345.7510596,79.40204759,160.9696046,87.01868569,176.4199237,166.3213034,114.3956074,61.20275078
194,9535,SO_0068,104.2510596,38.90204759,66.46960455,45.01868569,235.9199237,311.8213034,162.8956074,122.2027508
195,7124,SO_0068,193.7510596,49.40204759,85.96960455,59.01868569,126.9199237,131.3213034,98.89560739,58.20275078
196,14373,SO_0069,,,,,,,,
197,1860,SO_0069,395.7510596,74.90204759,149.9696046,93.01868569,185.4199237,289.8213034,241.3956074,191.7027508
198,11306,SO_0069,337.7510596,80.40204759,99.96960455,116.0186857,418.4199237,432.8213034,280.8956074,141.2027508
199,5661,SO_0070,21.75105958,7.907991241,12.96960483,7.019722297,22.41992367,12.32130474,7.921019878,6.760724719
200,6930,SO_0070,106.2510596,38.90204759,69.46960455,50.01868569,201.4199237,324.8213034,175.8956074,67.70275078
201,1510,SO_0070,1642.25106,337.4020476,512.9696046,364.5186857,580.4199237,613.8213034,493.8956074,222.7027508
202,6324,SO_0071,171.7510596,45.40204759,65.96960455,57.01868569,74.91992367,71.32130337,47.89560739,39.70275078
203,13266,SO_0071,140.2510596,30.40204759,54.46960455,43.01868569,173.4199237,197.8213034,118.8956074,44.70275078
204,13109,SO_0071,28540.25106,7435.902048,6116.469605,11572.01869,26268.41992,25058.3213,12967.89561,9292.702751
205,8943,SO_0072,9848.75106,3068.402048,5096.469605,3910.018686,5815.419924,6016.821303,3905.395607,2147.702751
206,4760,SO_0072,192.7510596,50.90204759,98.46960455,81.01868569,99.91992367,116.8213034,87.39560739,58.20275078
207,13995,SO_0072,,,,,,,,
208,3072,SO_0073,334.7510596,74.40204759,121.4696046,93.01868569,322.9199237,259.8213034,250.8956074,104.2027508
209,9572,SO_0073,469.2510596,83.40204759,168.9696046,129.0186857,132.9199237,128.8213034,84.89560739,36.20275078
210,2235,SO_0073,139.2510596,44.90204759,62.96960455,26.51868569,141.9199237,143.3213034,83.89560739,49.70275078
211,11825,SO_0074,53.25105958,23.40204759,29.96960455,33.51868569,69.41992367,67.32130337,33.39560739,32.20275078
212,2261,SO_0074,1689.25106,343.4020476,613.4696046,481.0186857,49.41992367,60.82130337,35.39560739,21.20275078
213,14174,SO_0074,,,,,,,,
214,4966,SO_0075,140.2510596,34.90204759,65.46960455,47.51868569,131.4199237,168.8213034,98.39560739,48.20275078
215,13416,SO_0075,55.75105958,20.90204759,27.96960455,14.01868569,54.91992367,56.82130337,35.89560739,21.20275078
216,14692,SO_0075,,,,,,,,
217,5854,SO_0076,23.25105958,12.40205094,16.96960455,14.01868569,17.91992376,18.82130337,13.89561601,14.20275271
218,10279,SO_0076,1724.75106,496.4020476,938.9696046,777.0186857,1318.419924,1977.321303,1101.895607,521.2027508
219,7775,SO_0076,470.7510596,95.40204759,206.4696046,179.0186857,443.4199237,492.8213034,335.3956074,181.2027508
220,9734,SO_0077,40.25105958,9.402757057,22.96960455,21.01868569,25.41992367,14.82130337,11.89580869,11.70288708
221,12923,SO_0077,126.2510596,21.90204759,34.96960455,19.01868569,33.91992367,32.32130337,29.39560739,13.20276249
222,6050,SO_0077,177.7510596,45.90204759,69.96960455,29.51868569,117.4199237,92.82130337,68.89560739,46.70275078
223,13560,SO_0078,534.2510596,111.4020476,192.4696046,197.0186857,237.9199237,272.3213034,162.3956074,52.20275078
224,14266,SO_0078,,,,,,,,
225,6313,SO_0078,31.75105958,9.902369506,18.96960455,23.51868569,65.41992367,55.32130337,31.39560739,26.20275078
226,11519,SO_0079,947.7510596,260.4020476,457.9696046,402.0186857,919.4199237,871.8213034,653.8956074,346.7027508
227,1436,SO_0079,2313.75106,581.4020476,1022.469605,839.0186857,3033.919924,3300.821303,2342.395607,897.2027508
228,9276,SO_0079,1012.25106,214.4020476,431.4696046,347.0186857,853.9199237,910.8213034,619.3956074,258.2027508
229,9365,SO_0080,8056.75106,2441.402048,4763.469605,3869.018686,8626.919924,10319.8213,7100.895607,4372.202751
230,10053,SO_0080,42.25105958,24.40204759,22.96960455,9.018699692,31.41992367,30.82130337,12.89565167,20.20275078
231,1748,SO_0080,205.2510596,60.40204759,98.96960455,58.51868569,114.4199237,117.8213034,100.8956074,49.20275078
232,7596,SO_0081,1274.25106,415.4020476,819.9696046,654.5186857,467.4199237,667.8213034,545.3956074,361.2027508
233,4994,SO_0081,292.7510596,81.40204759,158.4696046,117.0186857,496.4199237,531.3213034,305.8956074,141.2027508
234,1542,SO_0081,149.2510596,33.90204759,61.96960455,62.01868569,73.41992367,98.32130337,54.39560739,47.20275078
235,1672,SO_0082,221.7510596,43.90204759,60.96960455,50.01868569,88.91992367,113.8213034,80.39560739,40.70275078
236,5564,SO_0082,87.75105958,5.493796037,30.46960455,34.01868569,81.41992367,87.32130337,57.39560739,30.70275078
237,11523,SO_0082,435.7510596,154.9020476,291.9696046,253.5186857,209.4199237,245.8213034,179.8956074,98.70275078
238,3982,SO_0083,288.2510596,77.40204759,131.9696046,97.51868569,191.4199237,162.3213034,130.8956074,67.20275078
239,1933,SO_0083,1153.75106,327.4020476,522.9696046,286.0186857,177.9199237,177.8213034,128.8956074,63.20275078
240,13769,SO_0083,12.75106319,7.413175428,8.970318521,1.974189971,3.60248738,1.832170457,10.39715927,3.842385941
241,34,SO_0084,41.25105958,11.90205665,25.46960455,23.01868569,72.91992367,55.82130337,53.39560739,33.70275078
242,57,SO_0084,26.25105958,9.402757057,10.96962481,8.518731113,34.41992367,33.32130337,23.89560739,12.20281294
243,7738,SO_0084,68.25105958,13.40204799,31.96960455,21.51868569,51.91992367,62.32130337,47.39560739,33.20275078
244,6100,SO_0085,178.2510596,33.40204759,34.96960455,36.51868569,104.4199237,85.82130337,68.39560739,44.20275078
245,797,SO_0085,66.25105958,24.90204759,21.46960455,17.51868569,49.41992367,56.32130337,38.89560739,12.20281294
246,6077,SO_0085,411.7510596,84.90204759,179.4696046,125.0186857,108.9199237,100.8213034,85.39560739,45.20275078
247,1357,SO_0086,211.7510596,57.40204759,74.96960455,56.01868569,116.9199237,135.8213034,92.39560739,43.20275078
