,index,ORF,GSM87832,GSM88468,GSM88469,GSM88470,GSM88471,GSM88472,GSM88473,GSM88474,GSM88475,GSM88476,GSM88477,GSM88478,GSM88479,GSM88482,GSM88537,GSM88538,GSM88539,GSM88540,GSM88541,GSM88542
0,8601,SO0001,-0.349235441,-0.486004021,-0.395928676,,,,-0.488026018,-0.286304185,0.100304906,0.021479727,0.136191386,0.362890643,-0.098505545,-0.078563669,0.182692298,0.562669826,0.067638717,-0.067938829,-0.475936324,-0.035046947
1,2841,SO0001,-0.349235441,-0.486004021,-0.395928676,-0.390245038,,,-0.488026018,-0.286304185,0.100304906,0.021479727,0.136191386,0.362890643,0.039840265,-0.078563669,0.182692298,0.562669826,0.067638717,-0.067938829,-0.475936324,-0.035046947
2,5172,SO0001F,,,,,,,,,,,,,,,,,,,,-0.444183845
3,10932,SO0001F,,,,,,,,,,,,,,,,,,,0.947853143,-0.444183845
4,2296,SO0002,-0.662003536,-0.821126042,-0.788364747,-0.584241333,-0.291592017,-0.23786383,-0.027674958,0.113700499,-0.209227962,-0.171368418,0.187767747,0.142740172,,0.275007047,-0.492078535,0.291603558,-0.279283757,0.64800518,-0.641603738,0.221567789
5,8056,SO0002,-0.662003536,-0.821126042,-0.788364747,-0.584241333,-0.291592017,-0.23786383,-0.027674958,0.113700499,-0.209227962,-0.171368418,0.187767747,0.142740172,0.22897257,0.275007047,-0.492078535,0.291603558,-0.279283757,0.64800518,-0.641603738,0.221567789
6,5176,SO0003,0.480265122,0.576280258,0.311503115,0.435095152,0.317304068,0.093560176,1.027154052,0.865522959,0.630405471,0.631337144,0.59645814,0.693319679,,0.3068455,1.257010618,0.953823954,0.840765337,0.314986485,0.35952117,0.204140717
7,10936,SO0003,0.480265122,0.576280258,0.311503115,0.435095152,0.317304068,0.093560176,1.027154052,0.865522959,0.630405471,0.631337144,0.59645814,0.693319679,0.191562651,0.3068455,1.257010618,0.953823954,0.840765337,0.314986485,0.35952117,0.204140717
8,8036,SO0004,0.275007047,0.253384236,0.40599236,0.409255147,0.140124224,0.364012054,0.526068812,0.510961919,0.49978212,0.49057013,0.665392771,0.602171791,,0.293958979,0.729444007,0.890641244,0.145351386,0.653518671,0.094911647,0.425459305
9,2276,SO0004,0.275007047,0.253384236,0.40599236,0.409255147,0.140124224,0.364012054,0.526068812,0.510961919,0.49978212,0.49057013,0.665392771,0.602171791,-0.304006187,0.293958979,0.729444007,0.890641244,0.145351386,0.653518671,0.094911647,0.425459305
10,5156,SO0005,0.317304068,0.297484916,0.444667067,0.471967788,0.415758667,0.39835037,0.961993677,0.442545456,0.941857519,0.932061171,0.36960607,0.389566812,0.001441974,-0.023269779,1.341985747,0.725959235,0.779890039,0.032806145,0.695993813,-0.123433941
11,10916,SO0005,0.317304068,0.297484916,0.444667067,0.471967788,0.415758667,0.39835037,0.961993677,0.442545456,0.941857519,0.932061171,0.36960607,0.389566812,,-0.023269779,1.341985747,0.725959235,0.779890039,0.032806145,0.695993813,-0.123433941
12,4595,SO0006,0.347098671,0.390667686,0.553851968,0.440420721,0.343692069,0.180147861,0.663572335,0.387362541,0.932061171,0.923719679,0.410341105,0.42867841,0.600269754,0.102993993,1.24610401,0.595503661,0.772307975,-0.215914857,0.892973815,-0.10780329
13,10355,SO0006,0.347098671,0.390667686,0.553851968,0.440420721,0.343692069,0.180147861,0.663572335,0.387362541,0.932061171,0.923719679,0.410341105,0.42867841,-0.114035243,0.102993993,1.24610401,0.595503661,0.772307975,-0.215914857,0.892973815,-0.10780329
14,5744,SO0007,0.504874589,0.166072676,0.471967788,0.453122447,0.275007047,0.352758525,0.048236186,0.467801156,1.060739158,0.358396262,-0.078563669,0.358396262,0.015782997,0.665392771,1.014355293,1.097610797,0.153156788,0.457331625,0.852797893,0.38294387
15,11504,SO0007,0.504874589,0.166072676,0.471967788,0.453122447,0.275007047,0.352758525,0.048236186,0.467801156,1.060739158,0.358396262,-0.078563669,0.358396262,0.062121712,0.665392771,1.014355293,1.097610797,0.153156788,0.457331625,0.852797893,0.38294387
16,5375,SO0008,0.388465097,0.361768359,0.381837084,0.221567789,0.168642036,0.186500558,0.804879608,0.474046599,0.707524791,0.7031007,0.55875743,0.703986604,,0.219091058,0.851998837,0.606915942,0.659924558,0.366252264,0.372952098,0.020057652
17,11135,SO0008,0.388465097,0.361768359,0.381837084,0.221567789,0.168642036,0.186500558,0.804879608,0.474046599,0.707524791,0.7031007,0.55875743,0.703986604,0.022900402,0.219091058,0.851998837,0.606915942,0.659924558,0.366252264,0.372952098,0.020057652
18,6779,SO0009,0.509949146,0.475084883,0.140124224,0.324234562,-0.051399153,0.141432791,0.722466024,0.669026766,0.525066592,0.437227739,0.515005916,0.462575888,,0.418999465,0.163498732,0.432959407,0.270229907,0.475084883,-0.295128036,0.669933836
19,1019,SO0009,0.509949146,0.475084883,0.140124224,0.324234562,-0.051399153,0.141432791,0.722466024,0.669026766,0.525066592,0.437227739,0.515005916,0.462575888,0.010063683,0.418999465,0.163498732,0.432959407,0.270229907,0.475084883,-0.295128036,0.669933836
20,8016,SO0009F,,,,-0.452056689,,,,,0.678071905,,,,,,0.378511623,,,,,-0.304006187
21,2256,SO0009F,,,0.263034406,,,,,,,,,,,,0.378511623,0.261831659,,,,-0.304006187
22,8216,SO0010,0.503857533,0.517023672,0.113700499,0.182692298,-0.033569533,0.164786278,0.425459305,0.631337144,0.265436896,0.049630768,0.284514133,0.33571191,0.265436896,0.41467678,0.439357178,0.773996325,0.317304068,0.247319935,0.09085343,0.7031007
23,2456,SO0010,0.503857533,0.517023672,0.113700499,0.182692298,-0.033569533,0.164786278,0.425459305,0.631337144,0.265436896,0.049630768,0.284514133,0.33571191,,0.41467678,0.439357178,0.773996325,0.317304068,0.247319935,0.09085343,0.7031007
24,5136,SO0010F,,,,,,,,,,,,,,,,,,-0.481968507,,
25,10896,SO0010F,,,,,,,,,,,,,,,,,,-0.481968507,,
26,8020,SO0011,0.297484916,0.290424404,-0.089267338,0.136191386,-0.046921047,0.194087052,0.192825404,0.495695163,0.031395196,0.015782997,0.291603558,0.361768359,-0.199255376,0.364012054,-0.284545873,0.521050737,-0.160040413,0.819668183,-0.258425153,0.607862903
27,2260,SO0011,0.297484916,0.290424404,-0.089267338,0.136191386,-0.046921047,0.194087052,0.192825404,0.495695163,0.031395196,0.015782997,0.291603558,0.361768359,-0.002888279,0.364012054,-0.284545873,0.521050737,-0.160040413,0.819668183,-0.258425153,0.607862903
28,5140,SO0012,-0.043943348,0.018634174,-0.040971781,0.004321606,0.137503524,-0.512513651,-0.428565884,-0.680382066,-0.249822294,-0.239566125,0.155749233,0.074505436,0.084064265,-0.029146346,-0.100051014,-0.19759996,0.034215715,0.100304906,-0.288064643,-0.415037499
29,10900,SO0012,-0.043943348,0.018634174,-0.040971781,0.004321606,0.137503524,-0.512513651,-0.428565884,-0.680382066,-0.249822294,-0.239566125,0.155749233,0.074505436,-0.100051014,-0.029146346,-0.100051014,-0.19759996,0.034215715,0.100304906,-0.288064643,-0.415037499
30,10020,SO0013,0.13093087,0.310340121,0.197865391,0.361768359,-0.300448367,0.248534836,-0.03209363,0.557777671,-0.369594529,-0.15521265,0.477159211,0.473007568,0.283329168,0.313826296,0.339137385,1.268434394,-0.343732465,0.560714954,-0.708396442,0.530070742
31,4260,SO0013,0.13093087,0.310340121,0.197865391,0.361768359,-0.300448367,0.248534836,-0.03209363,0.557777671,-0.369594529,-0.15521265,0.477159211,0.473007568,-0.378944497,0.313826296,0.339137385,1.268434394,-0.343732465,0.560714954,-0.708396442,0.530070742
32,8000,SO0014,0.137503524,0.249748715,-0.270555993,-0.098505545,-0.145605322,0.166072676,0.195347598,0.606915942,0.032806145,-0.093879047,0.479230561,0.364012054,,0.362890643,-0.727379545,0.23388806,0.146655222,0.680774425,-0.550042516,0.388465097
33,2240,SO0014,0.137503524,0.249748715,-0.270555993,-0.098505545,-0.145605322,0.166072676,0.195347598,0.606915942,0.032806145,-0.093879047,0.479230561,0.364012054,-0.148800661,0.362890643,-0.727379545,0.23388806,0.146655222,0.680774425,-0.550042516,0.388465097
34,5120,SO0015,0.086783766,0.108357178,-0.089267338,-0.13606155,0.005759269,0.185232254,0.436161839,0.38294387,0.060739158,0.079975377,0.41467678,0.456280482,0.205392513,0.111031312,-0.305788392,0.111031312,0.503857533,0.84317989,-0.258425153,0.075874867
35,10880,SO0015,0.086783766,0.108357178,-0.089267338,-0.13606155,0.005759269,0.185232254,0.436161839,0.38294387,0.060739158,0.079975377,0.41467678,0.456280482,0.702214251,0.111031312,-0.305788392,0.111031312,0.503857533,0.84317989,-0.258425153,0.075874867
36,7332,SO0016,-0.343732465,-0.420819852,-0.226003675,-0.36215794,0.085424656,,-0.446148032,-0.962969269,0.295135249,0.078609835,-0.190997225,-0.450084446,,-0.104697379,-0.426625474,-1.089267338,0.221567789,-0.937878288,-0.277533976,-0.940644722
37,1572,SO0016,-0.343732465,-0.420819852,-0.226003675,-0.36215794,0.085424656,,-0.446148032,-0.962969269,0.295135249,0.078609835,,-0.450084446,0.309176187,-0.104697379,-0.426625474,-1.089267338,0.221567789,-0.937878288,-0.277533976,-0.940644722
38,4634,SO0017,0.253384236,-0.588573754,-0.153606979,-0.298672743,,-0.438307279,-0.086201035,-0.210896782,-0.092340172,0.027154052,-0.02180437,-0.274040765,0.273814245,-0.202571918,-0.058893689,-0.516635639,0.241230036,0.093560176,0.190298792,-0.498178735
39,10394,SO0017,0.253384236,-0.588573754,-0.153606979,-0.298672743,,-0.438307279,-0.086201035,-0.210896782,-0.092340172,0.027154052,-0.02180437,-0.274040765,0.10701825,-0.202571918,-0.058893689,-0.516635639,0.241230036,0.093560176,0.190298792,-0.498178735
40,4452,SO0017F,-0.051399153,-0.158429363,-0.40354186,-0.311148256,-0.293358943,0.417920008,-0.227692025,0.668119125,-0.516635639,-0.340075442,0.361768359,0.132247798,0.0,0.374065718,-0.63039393,-0.042456799,0.248534836,0.625738062,-0.347398782,0.449957484
41,10212,SO0017F,-0.051399153,-0.158429363,-0.40354186,-0.311148256,-0.293358943,0.417920008,-0.227692025,0.668119125,-0.516635639,-0.340075442,0.361768359,0.132247798,-0.049904906,0.374065718,-0.63039393,-0.042456799,0.248534836,0.625738062,-0.347398782,0.449957484
42,7336,SO0018,-0.109358756,-0.347398782,0.0,-0.100051014,,-0.12973393,0.042644337,-0.543719518,0.385154897,0.446785562,-0.388355457,-0.526992432,0.321928095,-0.144010303,0.498761466,-0.30222618,0.741574847,-0.968604804,0.096261853,-0.768567592
43,1576,SO0018,-0.109358756,-0.347398782,0.0,-0.100051014,,-0.12973393,0.042644337,-0.543719518,0.385154897,0.446785562,-0.388355457,-0.526992432,-0.518701058,-0.144010303,0.498761466,-0.30222618,0.741574847,-0.968604804,0.096261853,-0.768567592
44,4456,SO0019,,,0.140124224,-0.312939312,,,,-1.077041036,0.355016264,0.622930351,-0.195946441,-0.360304767,,-0.36215794,0.371837617,-0.005782353,0.378511623,-0.988504361,0.240008965,-0.833927324
45,10216,SO0019,,,0.140124224,,,,,,0.355016264,0.622930351,-0.195946441,-0.360304767,0.209141398,-0.36215794,0.371837617,-0.005782353,0.378511623,-0.988504361,0.240008965,-0.833927324
46,7316,SO0020,-0.270555993,-0.388355457,-0.535331733,-0.354759487,0.002882509,-0.514573173,-0.190997225,-0.241270432,-0.349235441,-0.289827252,-0.621488377,-0.535331733,-0.384583703,-0.524915117,-0.531156057,-0.994240731,0.513995979,0.319617934,0.092207438,-0.488026018
47,1556,SO0020,-0.270555993,-0.388355457,-0.535331733,-0.354759487,0.002882509,-0.514573173,-0.190997225,-0.241270432,-0.349235441,-0.289827252,-0.621488377,-0.535331733,,-0.524915117,-0.531156057,-0.994240731,0.513995979,0.319617934,0.092207438,-0.488026018
48,4436,SO0021,-0.087733372,-0.087733372,-0.270555993,-0.469929258,0.032806145,-0.148800661,0.197865391,0.056583528,-0.263611599,-0.227692025,-0.190997225,-0.298672743,-0.775959726,-0.332789088,-0.395928676,-0.678071905,0.852797893,0.79243893,0.138814469,-0.516635639
49,10196,SO0021,-0.087733372,-0.087733372,-0.270555993,-0.469929258,0.032806145,-0.148800661,0.197865391,0.056583528,-0.263611599,-0.227692025,-0.190997225,-0.298672743,,-0.332789088,-0.395928676,-0.678071905,0.852797893,0.79243893,0.138814469,-0.516635639
50,1536,SO0022,0.23878686,0.059355278,0.216610069,-0.070966521,0.101650076,-0.081613766,0.475084883,0.232660757,0.296310561,0.36960607,-0.020340448,-0.008682243,0.096261853,-0.17299399,0.509949146,-0.284545873,1.071076162,0.671746267,0.250961574,-0.320125852
51,7296,SO0022,0.23878686,0.059355278,0.216610069,-0.070966521,0.101650076,-0.081613766,0.475084883,0.232660757,0.296310561,0.36960607,-0.020340448,-0.008682243,,-0.17299399,0.509949146,-0.284545873,1.071076162,0.671746267,0.250961574,-0.320125852
52,7455,SO0023,0.167357928,0.237563718,0.069014678,-0.209227962,0.002882509,0.082702589,0.481298942,0.453122447,0.201633861,0.285698126,-0.055891201,-0.168122759,-0.215914857,-0.045431429,0.784085143,0.164786278,0.788268083,0.260627908,0.195347598,-0.17625064
53,1695,SO0023,0.167357928,0.237563718,0.069014678,-0.209227962,0.002882509,0.082702589,0.481298942,0.453122447,0.201633861,0.285698126,-0.055891201,-0.168122759,0.101650076,-0.045431429,0.784085143,0.164786278,0.788268083,0.260627908,0.195347598,-0.17625064
54,1773,SO0024,0.204140717,0.015782997,0.166072676,0.199122642,0.355016264,,0.353887836,0.119024103,0.053806444,0.339137385,-0.027674958,-0.274040765,,-0.1376478,0.64800518,0.339137385,0.151858817,-0.123433941,0.436161839,-0.15521265
55,7533,SO0024,0.204140717,0.015782997,0.166072676,0.199122642,0.355016264,-0.017417053,0.353887836,0.119024103,0.053806444,0.339137385,-0.027674958,-0.274040765,-0.325539348,-0.1376478,0.64800518,0.339137385,0.151858817,-0.123433941,0.436161839,-0.15521265
56,10176,SO0024F,,,,,,,,,,,,,,,,,,-0.452056689,,
57,4416,SO0024F,,,,,,,,,,,,,,,,,,-0.452056689,,
58,1540,SO0025,0.276198865,0.025737561,0.200378798,0.202887833,0.309176187,-0.330973234,0.265436896,-0.144010303,0.489542936,0.509949146,-0.329159664,-0.399730246,0.252173413,-0.265344567,0.854394678,0.173767068,0.573374526,-0.935117148,0.550900665,-0.323732592
59,7300,SO0025,0.276198865,0.025737561,0.200378798,0.202887833,0.309176187,-0.330973234,0.265436896,-0.144010303,0.489542936,0.509949146,-0.329159664,-0.399730246,-0.444183845,-0.265344567,0.854394678,0.173767068,0.573374526,-0.935117148,0.550900665,-0.323732592
60,4420,SO0026,0.004321606,0.089498151,0.15704371,0.297484916,0.201633861,0.137503524,0.561692721,-0.274040765,0.448900951,0.685267407,0.214124805,-0.177881725,0.276198865,-0.114035243,1.22897257,0.561692721,0.885964757,-0.905088353,0.523060062,-0.152003093
61,10180,SO0026,0.004321606,0.089498151,0.15704371,0.297484916,0.201633861,,0.561692721,-0.274040765,0.448900951,0.685267407,0.214124805,-0.177881725,0.247319935,-0.114035243,1.22897257,0.561692721,0.885964757,-0.905088353,0.523060062,-0.152003093
62,7280,SO0027,0.305678743,0.129612738,0.075874867,-0.158429363,0.292781749,-0.09696173,0.301002256,0.014355293,0.647084213,0.634128558,0.060739158,-0.086201035,,0.12035194,0.912266628,0.311503115,0.002882509,-0.883635243,0.440420721,-0.332789088
63,1520,SO0027,0.305678743,0.129612738,0.075874867,-0.158429363,0.292781749,-0.09696173,0.301002256,0.014355293,0.647084213,0.634128558,0.060739158,-0.086201035,0.014355293,0.12035194,0.912266628,0.311503115,0.002882509,-0.883635243,0.440420721,-0.332789088
64,10160,SO0028,0.108357178,0.22650853,-0.046921047,-0.09696173,0.166072676,-0.038006323,0.720716243,0.525066592,0.045442971,0.155749233,0.109694865,0.007195501,0.008630305,-0.075520008,0.600269754,0.125651102,0.014355293,-0.017417053,0.328836464,-0.158429363
65,4400,SO0028,0.108357178,0.22650853,-0.046921047,-0.09696173,0.166072676,-0.038006323,0.720716243,0.525066592,0.045442971,0.155749233,0.109694865,0.007195501,-0.15521265,-0.075520008,0.600269754,0.125651102,0.014355293,-0.017417053,0.328836464,-0.158429363
66,8053,SO0029,0.336854639,0.309176187,-0.145605322,-0.134477041,-0.12973393,0.022900402,0.191562651,0.377401431,-0.066427362,-0.114035243,0.23388806,0.241230036,-0.239566125,0.237563718,-0.18606493,0.272620455,-0.023269779,0.531069493,-0.413115187,0.263034406
67,2293,SO0029,0.336854639,0.309176187,-0.145605322,-0.134477041,-0.12973393,0.022900402,0.191562651,0.377401431,-0.066427362,-0.114035243,0.23388806,0.241230036,,0.237563718,-0.18606493,0.272620455,-0.023269779,0.531069493,-0.413115187,0.263034406
68,6054,SO0030,0.128293401,0.132247798,-0.038006323,-0.295128036,0.014355293,-0.12973393,0.527070336,0.453122447,0.227741076,0.254594043,0.0,-0.083141235,-0.195946441,-0.057391664,0.177598929,-0.144010303,0.610700062,0.149259365,0.247319935,-0.209227962
69,294,SO0030,0.128293401,0.132247798,-0.038006323,-0.295128036,0.014355293,-0.12973393,0.527070336,0.453122447,0.227741076,0.254594043,0.0,-0.083141235,0.509949146,-0.057391664,0.177598929,-0.144010303,0.610700062,0.149259365,0.247319935,-0.209227962
70,10933,SO0030F,,,,,,,,,,,,,,,,,,,,
71,5173,SO0030F,,,,,,,,,,,,,,,,,,,,
72,2297,SO0031,0.109694865,0.162210036,-0.01449957,-0.001443417,-0.142417045,-0.080087911,0.47612242,0.219091058,0.341416524,0.160920188,0.155749233,0.209141398,,0.159629186,0.520045024,0.478195258,0.377401431,0.495695163,-0.174621396,0.01720929
73,8057,SO0031,0.109694865,0.162210036,-0.01449957,-0.001443417,-0.142417045,-0.080087911,0.47612242,0.219091058,0.341416524,0.160920188,0.155749233,0.209141398,0.22897257,0.159629186,0.520045024,0.478195258,0.377401431,0.495695163,-0.174621396,0.01720929
74,10937,SO0032,0.158337027,0.12035194,0.082702589,-0.038006323,0.166072676,-0.081613766,0.567545448,0.3068455,0.34596403,0.185232254,0.073134705,0.270229907,0.191562651,-0.098505545,0.847996907,0.493647334,0.822118275,0.353887836,0.128293401,-0.217591435
75,5177,SO0032,0.158337027,0.12035194,0.082702589,-0.038006323,0.166072676,-0.081613766,0.567545448,0.3068455,0.34596403,0.185232254,0.073134705,0.270229907,,-0.098505545,0.847996907,0.493647334,0.822118275,0.353887836,0.128293401,-0.217591435
76,2277,SO0033,0.044044333,-0.168122759,-0.074000581,-0.277533976,-0.080087911,-0.078563669,-0.490050854,-0.708396442,0.052415894,-0.042456799,-0.289827252,-0.397828209,,-0.320125852,-0.205896101,-0.531156057,-0.120294234,-0.438307279,-0.236163541,-0.673462652
77,8037,SO0033,0.044044333,-0.168122759,-0.074000581,-0.277533976,-0.080087911,-0.078563669,-0.490050854,-0.708396442,0.052415894,-0.042456799,-0.289827252,-0.397828209,,-0.320125852,-0.205896101,-0.531156057,-0.120294234,-0.438307279,-0.236163541,-0.673462652
78,7198,SO0034,0.115033243,0.248534836,-0.222632891,0.374065718,-0.117161344,0.159629186,-0.112474729,0.403813062,-0.3382504,-0.260151897,0.153156788,0.089498151,0.324234562,0.568518598,-0.321928095,1.260025656,-0.483984853,0.513995979,-0.668868078,0.961252884
79,1438,SO0034,0.115033243,0.248534836,-0.222632891,0.374065718,-0.117161344,0.159629186,-0.112474729,0.403813062,-0.3382504,-0.260151897,0.153156788,0.089498151,0.137503524,0.568518598,-0.321928095,1.260025656,-0.483984853,0.513995979,-0.668868078,0.961252884
80,10917,SO0034F,,,,,,,,,,,,,,,,,,,,
81,5157,SO0034F,,,,,,,,,,,,,,,,,,,,
82,8621,SO0035,0.108357178,-0.008682243,0.319617934,0.416839742,-0.078563669,-0.169744676,-0.057391664,-0.092340172,-0.239566125,-0.171368418,-0.195946441,-0.161653263,-0.231074664,0.007195501,0.63691458,0.927517246,-0.177881725,-0.19759996,-0.234465254,0.423309237
83,2861,SO0035,0.108357178,-0.008682243,0.319617934,0.416839742,-0.078563669,-0.169744676,-0.057391664,-0.092340172,-0.239566125,-0.171368418,-0.195946441,-0.161653263,,0.007195501,0.63691458,0.927517246,-0.177881725,-0.19759996,-0.234465254,0.423309237
84,1428,SO0036,-0.45600928,0.062121712,0.638768944,0.333423734,-0.341902795,0.271425676,-0.182786076,0.284514133,0.182692298,-0.038006323,0.526068812,0.552868871,-0.06340917,0.89219671,1.214124805,1.705756782,-0.619270551,1.198494154,-0.00433459,1.326537348
85,7188,SO0036,-0.45600928,0.062121712,0.638768944,0.333423734,-0.341902795,0.271425676,-0.182786076,0.284514133,0.182692298,-0.038006323,0.526068812,0.552868871,0.154453593,0.89219671,1.214124805,1.705756782,-0.619270551,1.198494154,-0.00433459,1.326537348
86,8017,SO0036F,,,,,,,,,,,,,,,,,,,,
87,2839,SO0036F,0.23878686,0.064882852,0.582074221,0.183962835,-0.144010303,0.222804561,-0.121863233,0.150559677,-0.078563669,-0.17625064,0.051024003,0.224040274,0.137503524,0.136191386,1.081339627,1.312665174,0.35614381,0.195347598,-0.12973393,0.23511432
88,8599,SO0036F,0.23878686,0.212880566,0.385154897,,0.336854639,-0.202571918,0.707524791,0.371837617,0.191562651,0.22897257,0.141432791,0.327687364,-0.10159814,0.138814469,1.583037624,1.309758271,1.310921735,1.187767747,0.707524791,0.498761466
89,2257,SO0036F,,,,,,,,,,,,,,,,,,,,
90,10897,SO0037,0.361768359,0.353887836,0.384049807,0.32998465,0.025737561,0.243669081,0.570462931,0.681674142,0.313826296,0.168642036,0.257010618,0.240008965,0.160920188,0.077242999,1.388465097,1.386259141,0.755314904,1.091530593,0.311503115,0.500802053
91,5137,SO0037,0.361768359,0.353887836,0.384049807,0.32998465,0.025737561,0.243669081,0.570462931,0.681674142,0.313826296,0.168642036,0.257010618,0.240008965,-0.272297327,0.077242999,1.388465097,1.386259141,0.755314904,1.091530593,0.311503115,0.500802053
92,8021,SO0038,0.137503524,0.432959407,0.201633861,-0.128156351,,-0.619270551,1.095586908,0.654435541,0.332278283,0.32998465,0.368489001,0.51903861,-0.199255376,0.128293401,1.0,1.31556623,0.678071905,1.232660757,0.393965276,0.518031493
93,2261,SO0038,0.137503524,0.432959407,0.201633861,-0.128156351,,-0.619270551,1.095586908,0.654435541,0.332278283,0.32998465,0.368489001,0.51903861,-0.002888279,0.128293401,1.0,1.31556623,0.678071905,1.232660757,0.393965276,0.518031493
94,5141,SO0039,0.317304068,0.185232254,0.069014678,0.108357178,,,0.551885103,0.625738062,0.09895848,-0.112474729,0.089498151,0.23388806,0.084064265,0.40053793,0.320773477,0.418999465,0.509949146,0.561692721,-0.177881725,0.001441974
95,10901,SO0039,0.317304068,0.185232254,0.069014678,0.108357178,,,0.551885103,0.625738062,0.09895848,-0.112474729,0.089498151,0.23388806,-0.100051014,0.40053793,0.320773477,0.418999465,0.509949146,0.561692721,-0.177881725,0.001441974
96,2241,SO0040,,,,,,,,,,,,,-0.148800661,,,,,,,
97,8001,SO0040,,,,,,,,,,,,,,,,,,,,
98,10881,SO0041,,,,,,,,,,,,,,,,,,,,
99,5121,SO0041,,,,,,,,,,,,,,0.115033243,,,,,,
100,10743,SO0042,,,,,,,,,,,,,-0.349235441,,,,,,,
101,4983,SO0042,,,,,,,,,,,,,-0.560642822,,,,,,,
102,1573,SO0042F,,,,,,,,,,,,,,,,,,,,
103,7333,SO0042F,,,,,,,,,,,,,,,,,,,,
104,4453,SO0044,,,,,,,,,,,,,,,,,,,,
105,10213,SO0044,,,,,,,,,,,,,,,,,,,,
106,7337,SO0045,-0.20756107,-0.078563669,0.113700499,0.105678078,-0.051399153,-0.336427665,0.057970069,-0.3382504,0.580145484,0.484395963,-0.286304185,-0.275786313,0.321928095,-0.171368418,1.07244885,0.374065718,0.403813062,-0.883635243,0.42867841,-0.411195433
107,1577,SO0045,-0.20756107,-0.078563669,0.113700499,0.105678078,-0.051399153,-0.336427665,0.057970069,-0.3382504,0.580145484,0.484395963,-0.286304185,-0.275786313,-0.518701058,-0.171368418,1.07244885,0.374065718,0.403813062,-0.883635243,0.42867841,-0.411195433
108,4457,SO0046,0.313826296,0.001441974,0.333423734,0.032806145,-0.024736678,-0.689659879,0.36960607,0.183962835,0.244887059,0.588804567,-0.177881725,-0.23786383,,-0.307572802,1.272023189,0.706641057,1.004321606,-0.696657606,0.666302128,-0.265344567
109,10217,SO0046,0.313826296,0.001441974,0.333423734,0.032806145,-0.024736678,-0.689659879,0.36960607,0.183962835,0.244887059,0.588804567,-0.177881725,-0.23786383,0.209141398,-0.307572802,1.272023189,0.706641057,1.004321606,-0.696657606,0.666302128,-0.265344567
110,1557,SO0047,0.429749851,0.502839758,0.275007047,0.084064265,0.044044333,-0.090802937,0.713695815,0.691534165,0.527070336,0.444667067,0.23878686,0.093560176,,-0.158429363,1.845188935,1.311503115,0.825378604,-0.10780329,0.692427198,
111,7317,SO0047,0.429749851,0.502839758,0.275007047,0.084064265,0.044044333,-0.090802937,0.713695815,0.691534165,0.527070336,0.444667067,0.23878686,0.093560176,-0.384583703,-0.158429363,1.845188935,1.311503115,0.825378604,-0.10780329,0.692427198,-0.103146927
112,10197,SO0048,,,,,,,,,,,,,,,,,,,,
113,4437,SO0048,,,,,,,,,,,,,,,,,,,,
114,10396,SO0049,0.290424404,0.23511432,-0.144010303,-0.258425153,0.081339627,0.028569152,0.199122642,0.328836464,-0.13606155,-0.177881725,0.242450074,0.276198865,0.038436182,-0.024736678,-0.134477041,-0.369594529,0.399444565,0.538041453,-0.120294234,0.062121712
115,4636,SO0049,0.290424404,0.23511432,-0.144010303,-0.258425153,0.081339627,0.028569152,0.199122642,0.328836464,-0.13606155,-0.177881725,0.242450074,0.276198865,-0.369594529,-0.024736678,-0.134477041,-0.369594529,0.399444565,0.538041453,-0.120294234,0.062121712
116,1537,SO0049F,,,-0.659722595,,,,,,,0.379620962,,-0.775959726,,,,-0.610433188,,,-0.1376478,
117,7297,SO0049F,,,-0.659722595,-1.200912694,,,,,,0.379620962,,,,-0.800877358,0.339137385,-0.610433188,,,-0.1376478,-0.424687669
118,10177,SO0050,-0.164884385,-0.343732465,0.222804561,0.066261442,0.276198865,-0.075520008,-0.045431429,-0.371459681,0.691534165,0.741574847,0.032806145,-0.212567535,-0.300448367,-0.084670324,1.290424404,0.512985335,1.250355272,-0.174621396,0.969380765,0.03562391
119,4417,SO0050,-0.164884385,-0.343732465,0.222804561,0.066261442,0.276198865,-0.075520008,-0.045431429,-0.371459681,0.691534165,0.741574847,0.032806145,-0.212567535,-0.171368418,-0.084670324,1.290424404,0.512985335,1.250355272,-0.174621396,0.969380765,0.03562391
120,10068,SO0051,-0.641603738,-0.304006187,-0.286304185,0.192825404,,,0.217851097,0.436161839,,,-0.426625474,-0.007231569,0.167357928,-0.008682243,1.333996118,1.317304068,,0.765534746,0.178873958,1.045442971
121,4308,SO0051,-0.641603738,-0.304006187,-0.286304185,0.192825404,,,0.217851097,0.436161839,,,-0.426625474,-0.007231569,-0.577766999,-0.008682243,1.333996118,1.317304068,,0.765534746,0.178873958,1.045442971
122,7301,SO0051F,,,,,,,,,,,,,,,,,,,,
123,1541,SO0051F,,,,,,,,,,,,,,,,,,,,
124,10181,SO0052,-0.340075442,-0.436353731,-0.103146927,-0.042456799,0.041242982,-0.234465254,0.145351386,-0.181149439,0.38294387,0.425459305,-0.16326792,-0.327348371,0.247319935,-0.289827252,1.319039816,0.768078435,1.715893371,0.470927257,1.110363243,0.321928095
