,index,ORF,GSM613947,GSM613948,GSM613949,GSM613950,GSM613951,GSM613952
3492,1352,SO_1251,11.73908694,11.70841498,11.58294829,11.48747555,12.31124794,12.59956297
3493,12710,SO_1252,7.418785901,7.866194187,8.355204955,7.59147366,7.631661043,8.301694397
3494,2608,SO_1252,7.181178073,7.390516293,8.997317797,7.486292404,7.766457571,7.104602002
3495,6553,SO_1252,8.541970246,8.197833567,7.432556741,8.228547768,8.884344853,8.746593706
3496,11252,SO_1253,8.272762545,8.247499375,8.248853984,6.842519243,7.334219558,7.1643673
3497,12655,SO_1254,12.16382962,11.48603028,11.00852443,11.70470278,11.40084701,12.45878124
3498,5230,SO_1254,10.84766189,11.40506793,11.02013382,10.99247352,12.6572246,10.9065761
3499,7958,SO_1254,9.122782773,9.289053412,9.30672387,8.782509997,9.320198508,8.524649553
3500,9371,SO_1255,7.952542546,8.039667418,7.971664603,8.434943365,8.779988811,7.575206565
3501,1131,SO_1255,12.30847743,12.46755919,12.78720274,12.45285759,12.81140281,12.5665872
3502,8024,SO_1255,8.272762545,8.951323458,8.853480556,7.787423662,9.345224474,8.463988104
3503,3251,SO_1256,12.00700867,11.9058075,11.61395407,12.08446377,11.42491999,11.82721924
3504,13415,SO_1256,,,,,,
3505,7085,SO_1256,10.65011743,9.997299517,10.16103735,10.96898585,10.97273459,10.50371791
3506,172,SO_1257,7.831781266,7.983645906,8.055404336,8.128049698,8.505539637,8.809988882
3507,9885,SO_1257,7.181178073,7.607492656,7.318520036,7.993732615,7.766457571,7.549892299
3508,4245,SO_1258,10.01595573,9.917059438,9.042410477,10.97292702,10.52735572,11.56838154
3509,13368,SO_1258,,,,,,
3510,7351,SO_1258,9.761408352,8.676085819,10.6457662,10.73383338,11.32612532,10.40095342
3511,2558,SO_1259,9.833719329,9.832171637,9.683585558,9.255994021,10.77118726,9.676982993
3512,6500,SO_1259,10.16397798,10.08811779,10.13999474,9.479847128,9.417880143,9.961903079
3513,9886,SO_1259,9.0647844,10.02820326,9.697981912,10.40726088,11.45445817,10.52342675
3514,7049,SO_1260,8.772545742,8.197833567,8.014020133,8.30021942,8.121975614,8.196162528
3515,4006,SO_1260,9.74276113,9.157365678,9.268959684,10.21490303,10.16293506,10.13535617
3516,173,SO_1260,9.952279291,10.73035078,9.95976197,10.41306184,10.9224096,10.00723294
3517,11423,SO_1261,7.011425994,7.234363534,7.432556741,7.057845787,7.334219558,6.592864676
3518,8069,SO_1261,9.761408352,9.883691345,10.80887775,10.20157544,9.441332396,10.27652053
3519,1249,SO_1261,9.704742963,10.997338,10.92454301,10.70571117,11.47766165,10.59969176
3520,4246,SO_1262,13.69944919,13.60902614,13.278548,13.98659315,12.89571411,13.4173856
3521,10588,SO_1262,8.661458665,8.247499375,8.174046478,7.878619207,7.631661043,8.335451894
3522,669,SO_1262,12.33071134,11.90161424,13.21680463,12.91058547,12.22126103,12.63362277
3523,9541,SO_1263,8.223326637,9.157365678,8.974261896,8.252777466,9.595881178,8.96361174
3524,10291,SO_1264,11.24590358,10.97309694,10.96714246,10.73846785,10.29886894,10.61447556
3525,291,SO_1264,7.635316071,7.234363534,6.608424607,7.848699192,6.998862502,7.697481947
3526,3477,SO_1264,11.94248187,12.40374395,11.75972388,12.2367768,11.92873356,11.87569952
3527,2981,SO_1265,9.935917904,12.43600421,10.45398548,10.2281099,10.31179007,10.25313654
3528,12656,SO_1265,11.05330011,11.10326027,11.5632263,9.820895991,9.981106647,9.771681815
3529,8526,SO_1265,10.20560846,9.522049524,9.268959684,9.564879824,8.668142198,8.611555919
3530,1676,SO_1266,12.82495564,12.90915307,10.84806081,12.37146167,11.1199948,12.21422721
3531,12079,SO_1266,10.49048964,10.10272032,10.07498363,10.25376634,9.997153166,10.27652053
3532,11910,SO_1267,9.232503173,8.749590974,10.66805097,10.64777625,10.93135678,10.59224301
3533,3880,SO_1267,7.418785901,7.152875302,6.677372963,7.14064446,7.171120984,7.524285932
3534,9273,SO_1267,9.723874695,9.38666363,11.76664013,11.06073328,11.83747379,10.26721193
3535,2375,SO_1268,10.433129,10.34328311,10.87427255,10.68185215,10.60233506,10.53900352
3536,11066,SO_1268,8.367475252,7.465128749,8.455146321,9.007904501,8.884344853,8.597395844
3537,5136,SO_1268,12.87769167,12.50950627,12.60424893,12.00959035,12.12896048,11.86644237
3538,12984,SO_1269,,,,,,
3539,9107,SO_1269,9.685359621,9.685245856,10.11864433,9.664731235,10.52666232,9.183166879
3540,6394,SO_1269,7.262717512,7.741010033,7.487635082,7.81830376,7.830598126,8.044577343
3541,6228,SO_1270,11.66604989,11.66980062,11.14204503,10.85403999,11.05210333,10.01834936
3542,10087,SO_1270,10.07697572,10.04341367,9.149614754,8.539318384,8.226369766,8.301694397
3543,2122,SO_1270,10.32380868,10.48407932,10.55353787,10.90029103,9.931884173,10.45939386
3544,6638,SO_1271,11.51343066,11.82397584,12.06200494,11.71886974,11.25364368,11.45346747
3545,10292,SO_1271,7.565446083,7.152875302,6.608424607,6.886446422,6.442510042,6.626117971
3546,3099,SO_1271,11.85754457,10.60215848,9.578677136,10.37158848,8.850334706,10.34450085
3547,4057,SO_1272,8.62261786,9.072457049,8.211859326,8.228547768,8.982086353,8.024680107
3548,926,SO_1272,9.258728038,9.704433614,9.860576791,8.977659297,10.57038553,9.018833846
3549,10088,SO_1272,13.45951718,13.86220673,13.02516363,13.79073704,13.31558135,14.02524405
3550,7479,SO_1273,9.815972352,11.02840059,11.6629611,12.12060427,12.39290272,11.6371132
3551,11424,SO_1273,11.87493637,11.20917814,10.76127986,11.50119868,11.6712589,11.10305806
3552,2705,SO_1273,11.81762995,12.03394074,11.23467498,11.24156611,11.06746794,11.09252088
3553,2123,SO_1274,11.05282316,10.25438654,11.26427877,12.26280456,12.89584881,11.76869478
3554,5675,SO_1274,9.309841473,8.63800529,8.248853984,9.6354778,9.160582799,9.259659967
3555,12080,SO_1274,12.66663595,13.37640088,13.09417752,12.54722065,13.06458308,12.10160133
3556,12985,SO_1275,,,,,,
3557,8976,SO_1275,11.6459332,11.59907169,12.33775583,11.64413115,11.3003346,11.67648258
3558,5875,SO_1275,11.69080813,12.82305347,12.67215121,12.24005605,12.79300756,11.89251836
3559,2188,SO_1276,13.36570661,14.65766693,14.41439603,13.89016021,15.32931963,14.28426036
3560,6395,SO_1276,12.38635964,12.13385697,11.25447802,11.82323635,11.60956423,12.52599525
3561,11336,SO_1276,13.78247117,14.24489766,13.83186663,14.33996136,12.84750445,13.957051
3562,11168,SO_1277,10.71899941,10.73035078,10.71919976,10.73383338,10.44682981,10.39240971
3563,3148,SO_1277,10.79448311,10.68298663,12.82083392,10.82817571,11.64074084,10.8005798
3564,5876,SO_1277,8.541970246,9.184641026,8.776201842,8.866839855,9.294746832,8.985940587
3565,12308,SO_1278,8.876245828,9.072457049,8.749565278,8.41323978,9.215692612,8.122011225
3566,2250,SO_1278,10.33636895,11.04368547,10.62313386,10.85830618,10.41122637,10.6181481
3567,7134,SO_1278,11.58384595,11.3630108,11.59465357,12.27244524,11.56150053,12.61069771
3568,4351,SO_1279,8.876245828,8.432659952,9.042410477,8.30021942,8.121975614,7.624967976
3569,12223,SO_1279,7.831781266,8.039667418,7.69530611,7.221334783,6.818584569,7.812867196
3570,1547,SO_1279,8.842444067,7.313590984,7.744173395,7.848699192,8.067333699,8.352077597
3571,488,SO_1281,10.75752491,10.74910457,10.94903877,10.80184142,11.20626311,10.65437125
3572,6185,SO_1281,11.58912301,11.89740876,12.36294115,12.92492233,11.72073202,12.1809244
3573,8803,SO_1281,10.49048964,10.997338,10.85496211,10.26061282,10.10480402,9.891164207
3574,7811,SO_1282,9.034932832,8.146687016,10.55303925,9.281199528,9.464420708,8.846821273
3575,11337,SO_1282,11.56789814,11.51924008,11.1787758,10.71514596,9.791924648,10.01280171
3576,4712,SO_1282,9.15096979,9.101291998,9.170173744,9.330373331,8.779988811,9.072125839
3577,10589,SO_1283,9.122782773,9.917059438,9.210469655,9.109270169,10.45850648,9.521981821
3578,861,SO_1283,14.10082602,14.17628048,14.19784563,14.08016035,14.63754711,13.877044
3579,2559,SO_1284,9.205812692,9.043064041,8.749565278,9.080991941,9.394052683,8.720497166
3580,5178,SO_1284,10.96633276,10.92439463,10.59288302,10.21490303,10.20506238,10.28115263
3581,11067,SO_1284,10.73809374,11.0512678,11.37245731,9.23035811,9.464420708,10.03486718
3582,11602,SO_1285,12.13884732,12.46755919,12.07599569,11.85552375,11.91178957,12.01627099
3583,4837,SO_1286,10.01595573,10.36771606,10.13999474,10.47539005,11.23377077,10.37082831
3584,11516,SO_1286,8.065875369,7.804607364,8.014020133,8.931140362,9.043943768,8.196162528
3585,7991,SO_1286,12.06119706,12.06802022,12.0478773,11.70707361,11.73042654,11.29238037
3586,2560,SO_1287,9.868582545,9.362852291,8.853480556,9.533561224,9.369838234,9.514203232
3587,12759,SO_1287,,,,,,
3588,5461,SO_1287,9.542047072,8.785088761,8.518527531,10.43603699,10.14861789,10.99689361
3589,5877,SO_1288,7.635316071,7.537442756,7.791875506,7.521903847,7.412172187,7.445695612
3590,3252,SO_1288,12.26625471,13.38994102,13.03379379,12.84417893,13.86618196,12.45672593
3591,13326,SO_1288,,,,,,
3592,1490,SO_1289,9.205812692,9.26362278,8.950853286,9.243230744,9.394052683,9.498522622
3593,4985,SO_1289,8.69936753,8.388272311,8.487146907,8.179031122,8.743586531,8.653294108
3594,10965,SO_1289,10.09184082,9.849546555,9.712239035,8.539318384,9.898125856,9.810074397
3595,10835,SO_1290,10.04678405,10.04341367,10.48775928,9.776264945,9.96488228,9.829491678
3596,2763,SO_1290,7.493283396,8.63800529,8.609152141,8.021416269,8.121975614,8.159483693
3597,5963,SO_1290,9.309841473,7.675328096,8.722467054,8.41323978,9.013328577,9.202507631
3598,1548,SO_1291,9.584430252,10.26742309,10.36538309,10.27977216,10.47009009,10.36210531
3599,11169,SO_1291,7.097378348,6.531221103,7.318520036,7.625443259,6.632234033,7.364422052
3600,5179,SO_1291,7.831781266,8.039667418,7.838443401,7.658878075,8.324738629,7.721097494
3601,6229,SO_1292,11.88355435,12.28318134,11.85366151,11.54955021,12.76496743,11.76049411
3602,2561,SO_1292,11.26580305,10.98155316,11.96007946,10.68665545,10.82637964,11.43062851
3603,10713,SO_1292,8.320790462,8.558989332,8.902936554,8.782509997,8.91762115,8.568692751
3604,2916,SO_1293,8.223326637,8.785088761,8.095849285,7.81830376,8.982086353,8.196162528
3605,10966,SO_1293,10.69965033,10.31843299,10.48775928,9.829014299,8.706317099,9.482674592
3606,6602,SO_1293,12.480284,12.40670668,12.75102562,12.92288291,11.38252551,12.27380588
3607,2917,SO_1294,9.74276113,9.38666363,9.268959684,8.782509997,8.706317099,8.834640787
3608,13369,SO_1294,,,,,,
3609,6098,SO_1294,14.43814934,14.5855781,14.72232751,13.62307145,12.985658,14.15137108
3610,174,SO_1295,9.723874695,9.949684837,10.32860667,10.05375439,10.59176315,9.711506979
3611,3209,SO_1295,9.605175207,9.883691345,10.35684662,11.00021883,11.6712589,10.95970191
3612,9887,SO_1295,8.010097281,8.819795504,8.355204955,8.203968365,9.215692612,8.384836842
3613,10714,SO_1297,10.78475762,10.51724633,10.82880791,9.992776545,10.07484705,10.08332965
3614,1353,SO_1297,12.98774299,13.02937519,13.39930149,13.14039698,12.34950948,12.61346802
3615,5084,SO_1297,12.97984944,12.30557553,12.02786346,12.43865519,11.89894982,12.24074524
3616,4409,SO_1298,10.3855533,9.38666363,11.33574083,11.33645377,11.40652519,11.60222708
3617,10089,SO_1298,13.61127564,13.27454419,13.52399509,12.7169602,13.25123606,13.99579293
3618,1421,SO_1298,11.13443563,10.59181207,11.33574083,11.97064553,11.855307,11.8367304
3619,5878,SO_1300,8.172414703,7.866194187,8.609152141,7.787423662,7.560860641,7.721097494
3620,8315,SO_1300,10.42138019,10.05846748,10.05265408,12.16946975,12.72671242,11.84303655
3621,2189,SO_1300,7.952542546,8.197833567,8.422504237,9.037561921,8.743586531,8.625591023
3622,5676,SO_1301,11.92588936,11.97927585,12.21145414,11.6466034,11.44271523,12.25972964
3623,175,SO_1301,9.15096979,8.951323458,9.24971491,9.354367133,9.188389568,9.00794799
3624,8933,SO_1301,8.772545742,10.05846748,10.41940828,9.846184824,11.24056671,9.683952761
3625,418,SO_1302,13.66852343,13.96227922,12.75983021,14.2419288,13.33000844,13.71142902
3626,9542,SO_1302,10.61956516,11.38156152,10.76084776,10.98858527,11.01345864,11.08190642
3627,3945,SO_1302,9.685359621,9.38666363,9.482428118,9.490746592,9.013328577,9.784726331
3628,9028,SO_1303,16.06545299,16.04984283,16.01705468,15.44103939,15.99784056,14.98495453
3629,1422,SO_1303,10.27245529,10.42706137,10.69769279,12.50966902,12.10679546,11.83356697
3630,5231,SO_1303,10.28546439,10.60280269,11.86337321,11.62670588,12.28187119,11.12390499
3631,7845,SO_1304,10.17798723,8.98251969,10.47097048,10.32352088,10.74278254,10.40520652
3632,83,SO_1304,8.62261786,9.26362278,8.722467054,9.066652711,9.657477655,8.834640787
3633,3149,SO_1304,8.541970246,8.197833567,8.248853984,7.450123962,6.442510042,7.721097494
3634,6099,SO_1305,14.28217969,14.03494309,14.48483927,14.68508467,15.59664324,14.39472089
3635,3253,SO_1305,7.831781266,8.197833567,8.422504237,7.299836571,8.27627187,7.364422052
3636,12369,SO_1305,9.5633903,9.072457049,8.853480556,8.992856737,8.779988811,9.537897435
3637,5289,SO_1306,8.80788792,10.04341367,9.578677136,9.880456128,11.88165063,10.43879087
3638,2498,SO_1306,8.412878601,8.388272311,8.422504237,8.075535041,8.547766817,7.921782906
3639,13077,SO_1306,,,,,,
3640,1061,SO_1307,10.433129,10.01283299,9.911007996,11.07913672,10.86259069,10.4136756
3641,11517,SO_1307,10.728578,10.78646734,10.88065259,11.49846446,11.41893922,11.69402915
3642,4007,SO_1307,14.43741752,14.25238139,13.70426233,12.72166031,13.07782233,13.14793863
3643,9888,SO_1308,11.3235139,10.95704414,11.09340683,11.94876955,10.83593795,11.60222708
3644,176,SO_1308,7.952542546,8.197833567,7.744173395,7.338251434,7.952764575,7.336732039
3645,3254,SO_1308,10.29835833,10.7773593,10.93684268,10.61288085,9.981106647,10.73778592
3646,5232,SO_1309,10.40953568,10.01283299,10.37443379,11.66866538,11.74005642,10.98270194
3647,1919,SO_1309,10.21922532,10.20104196,10.69045234,10.0238195,10.16293506,10.13535617
3648,7812,SO_1309,7.952542546,8.558989332,8.320500134,8.30021942,8.067333699,8.352077597
3649,1732,SO_1310,14.19041962,13.29867283,13.24920364,13.46661218,12.94874121,13.52188347
3650,4578,SO_1310,10.00029445,9.723374784,9.767926356,9.945689501,10.36235741,10.01280171
3651,12224,SO_1310,14.09062229,14.31286939,14.46320336,14.23619096,14.05268462,13.96502769
3652,670,SO_1311,13.6395473,14.24324084,14.05883502,13.88545482,13.13382894,13.75183537
3653,5462,SO_1311,9.178640521,9.433174949,9.886009109,10.31735096,10.13415888,10.63637269
3654,9889,SO_1311,10.89948835,11.15344937,11.64430845,10.57712581,10.68424741,10.10436318
3655,4352,SO_1312,9.232503173,8.886961428,8.211859326,8.048680685,8.743586531,7.942829229
3656,806,SO_1312,10.01595573,9.814588721,10.31926552,10.36000109,10.13415888,10.07269823
3657,10090,SO_1312,13.69333217,13.74643561,11.62160266,14.00887835,12.71225422,12.85114808
3658,9392,SO_1313,11.93835158,12.08291224,11.80745624,12.22844275,11.14238906,12.28304187
3659,1677,SO_1313,11.56254285,11.47478858,11.19423651,11.89972817,10.47009009,11.83198265
3660,8548,SO_1313,9.0647844,8.853743022,8.055404336,8.021416269,7.253857398,7.472189171
3661,13498,SO_1314,,,,,,
3662,3150,SO_1314,8.065875369,8.093989323,8.055404336,8.618201663,8.505539637,8.746593706
3663,7352,SO_1314,8.842444067,9.338655063,9.361641665,9.794611828,9.043943768,9.641631601
3664,11170,SO_1315,9.309841473,9.564567252,8.974261896,9.435431861,10.47009009,9.491114915
3665,5085,SO_1315,10.94130425,10.81289592,11.28368326,11.83615681,12.11051334,11.79668062
3666,1491,SO_1315,10.68987813,10.11717829,11.27885649,12.47946311,13.40148007,11.91663768
3667,9543,SO_1316,8.065875369,9.184641026,8.285058539,8.346355765,9.394052683,8.772261956
3668,1920,SO_1317,8.941704353,8.853743022,8.927081724,8.456362441,9.188389568,8.177920665
3669,11770,SO_1317,11.44523861,11.29474491,11.68867675,11.20515269,11.81030418,11.25727251
3670,4895,SO_1317,8.772545742,9.043064041,9.042410477,8.8167939,9.616699942,8.720497166
3671,5677,SO_1318,8.172414703,8.853743022,9.128772147,7.937070429,8.371836892,7.835153682
3672,11771,SO_1318,10.23271619,10.31843299,10.47938913,10.98077731,11.12734539,10.44293489
3673,1423,SO_1318,7.768413545,8.093989323,8.549308861,7.724173271,8.417630182,7.857184873
3674,12868,SO_1319,,,,,,
3675,7050,SO_1319,10.47919718,10.41538445,10.30040149,10.45830403,10.2726776,10.31768838
3676,4579,SO_1319,7.952542546,7.983645906,8.455146321,9.066652711,9.616699942,9.249799362
3677,5086,SO_1320,13.20463076,13.17040626,12.73170746,12.97302328,14.21695271,13.08939682
3678,2190,SO_1320,10.31113911,8.819795504,11.19423651,10.0238195,10.10480402,9.683952761
3679,12601,SO_1320,9.430466867,8.676085819,7.541431138,8.153727725,7.487711805,8.102969018
3680,2609,SO_1321,12.31167474,12.26697008,11.68137601,12.03447066,10.68424741,12.18216876
3681,13078,SO_1321,,,,,,
3682,7672,SO_1321,11.05282316,10.52813584,10.74039245,11.24483141,11.3003346,10.87619748
3683,8143,SO_1322,8.842444067,8.47587412,8.38919823,8.276665423,9.013328577,7.963638469
3684,11671,SO_1322,9.851254423,9.981599394,9.325254797,9.401228153,8.629021252,9.683952761
3685,9080,SO_1322,7.418785901,8.886961428,7.432556741,7.181259057,8.174962149,7.984214275
3686,12000,SO_1323,11.18450785,11.64994318,11.51476548,11.57053121,11.17822221,11.08722338
3687,5918,SO_1323,7.831781266,7.866194187,7.541431138,8.252777466,9.574765179,8.597395844
3688,3306,SO_1323,10.86514417,10.3917455,11.15263503,11.70470278,10.23248601,11.46577464
3689,9324,SO_1324,8.457059055,8.886961428,8.927081724,8.799746426,8.324738629,8.797514593
3690,4838,SO_1324,14.33814113,14.24324084,13.45932897,13.84452407,13.23939598,13.86430562
3691,1800,SO_1324,10.93355517,10.95704414,11.07682391,10.98468655,10.94805004,10.73101502
3692,2706,SO_1325,10.16397798,9.157365678,9.847693432,9.564879824,9.132254284,9.409190103
3693,11518,SO_1325,8.80788792,8.853743022,8.974261896,9.137030193,9.160582799,8.666965889
3694,8231,SO_1325,9.868582545,9.997299517,9.767926356,10.04586252,9.132254284,9.669980136
3695,7353,SO_1326,8.119955626,7.741010033,8.248853984,8.618201663,9.215692612,9.00794799
3696,2764,SO_1326,12.18838697,12.11224325,12.76847369,12.16946975,11.74005642,12.00225042
3697,12602,SO_1326,7.011425994,7.234363534,6.330153474,8.048680685,6.537601721,8.159483693
3698,2251,SO_1327,10.32380868,10.64282201,11.45609429,10.29240648,9.915102189,10.53512496
3699,12081,SO_1327,12.62096654,12.24064734,13.02948516,12.10439106,11.78726578,12.21415118
3700,5568,SO_1327,8.010097281,8.919479237,9.107638388,9.575173892,9.735800265,9.648324799
3701,9196,SO_1328,9.520391942,9.12958862,7.928305199,8.729627622,9.043943768,8.400975802
3702,6007,SO_1328,13.85988279,13.92968691,13.18349983,13.90728317,13.92854377,14.0182914
3703,292,SO_1328,9.798008407,10.07336784,10.3009947,10.41306184,11.68627954,10.55057745
3704,807,SO_1329,12.06119706,11.17443725,11.1735853,11.91621834,12.11422167,11.93594229
3705,11253,SO_1329,9.0647844,8.517967338,8.974261896,8.833656195,9.073955231,8.846821273
3706,4463,SO_1329,8.320790462,9.013092208,8.776201842,8.32344706,9.320198508,9.212085668
3707,4986,SO_1330,13.11045069,12.44467876,13.53010814,13.15344764,13.37708279,12.81790456
3708,7548,SO_1330,12.69629861,12.29921256,12.81093121,12.01534253,11.65098532,11.67648258
3709,2312,SO_1330,14.25003312,13.84038662,13.60833073,14.12254274,14.38763838,14.19828487
3710,4896,SO_1331,7.702949688,8.598987151,8.285058539,7.59147366,7.892672789,7.878964381
3711,2191,SO_1331,14.76775539,15.00435996,14.1830496,14.41808535,13.91903158,14.5675882
3712,11519,SO_1331,11.06800821,11.79261894,12.03361006,12.3412423,11.18484323,11.99377226
3713,11911,SO_1332,10.98244748,10.82178405,12.01048514,12.46131243,12.65213078,11.75882753
3714,2865,SO_1332,7.952542546,8.146687016,7.487635082,7.260862826,7.560860641,7.418903678
3715,6603,SO_1332,7.493283396,7.607492656,8.014020133,8.179031122,7.560860641,7.767514074
3716,2445,SO_1333,8.772545742,8.558989332,8.320500134,8.456362441,8.067333699,8.653294108
3717,12811,SO_1333,,,,,,
3718,7779,SO_1333,8.320790462,8.63800529,8.518527531,8.899325654,9.345224474,8.583108801
3719,6681,SO_1334,12.32755596,13.02564552,12.29517729,12.05509501,11.94548104,12.58552265
3720,10836,SO_1334,10.91635985,10.94945768,10.89332899,11.62670588,12.02248213,11.26916758
3721,2252,SO_1334,10.83884101,10.70175737,10.61598825,10.91675008,12.26194922,11.14190289
3722,1354,SO_1335,10.12112476,9.883691345,10.13999474,10.60782659,9.595881178,10.61447556
3723,4777,SO_1335,9.284502602,8.47587412,8.055404336,9.23035811,7.412172187,9.061615758
3724,10590,SO_1335,12.45447962,12.22394851,11.52703389,10.87945068,11.82395287,11.91962447
3725,614,SO_1336,10.81205157,11.14682773,10.36595041,11.01175965,12.33050547,10.98270194
3726,4897,SO_1336,10.46781629,10.62263265,10.56891089,10.91675008,10.78981921,10.98839531
3727,8906,SO_1336,12.14602934,12.01853223,12.47503354,12.81588493,11.88165063,12.98058131
3728,6554,SO_1337,7.702949688,6.983468125,7.593960701,7.486292404,7.171120984,7.878964381
3729,12225,SO_1337,10.73809374,9.997299517,10.02997816,9.512308354,9.915102189,9.711506979
3730,3727,SO_1337,10.06195784,9.965729059,11.09889251,10.51370554,10.68424741,10.4957589
3731,5782,SO_1338,12.47173369,11.84596402,12.36749932,11.88736648,11.39476561,11.50804273
3732,8434,SO_1338,8.172414703,8.247499375,9.465761627,9.45780534,9.931884173,9.029642536
3733,927,SO_1338,13.2849258,13.8740318,13.85152763,14.08013175,13.3878493,13.70800343
3734,5087,SO_1339,7.262717512,7.537442756,7.593960701,7.450123962,7.487711805,7.418903678
3735,7718,SO_1339,11.8355061,11.85032177,11.61011454,10.72451977,11.16354841,10.97698609
3736,12986,SO_1339,,,,,,
3737,1801,SO_1340,8.58280318,8.919479237,9.268959684,8.228547768,8.668142198,8.177920665
3738,10293,SO_1340,10.93303709,10.98946709,10.47938913,10.56674624,10.63359651,10.94220894
3739,6885,SO_1340,13.38405184,14.14551121,12.74753241,13.3476901,13.25638571,13.10654241
3740,13460,SO_1341,,,,,,
3741,6737,SO_1341,14.05671456,14.14822503,14.05323017,13.23713251,14.37072846,13.29155784
3742,2982,SO_1341,11.79039392,11.27503841,11.53515534,12.12947217,11.73042654,12.38389638
3743,3668,SO_1342,9.498415927,8.558989332,8.174046478,9.45780534,7.086083617,9.521981821
3744,13416,SO_1342,,,,,,
3745,8759,SO_1342,8.80788792,8.676085819,8.320500134,8.276665423,8.884344853,8.004560282
3746,9081,SO_1343,8.941704353,8.951323458,8.853480556,8.833656195,8.743586531,8.834640787
3747,4524,SO_1343,8.842444067,9.410100783,8.549308861,9.645293488,10.48158211,10.40095342
3748,9544,SO_1343,10.20560846,10.91611594,11.85040971,12.08275263,10.88822155,11.50407004
3749,5338,SO_1344,8.973416302,9.314059705,8.776201842,8.729627622,9.242509079,8.400975802
3750,11171,SO_1344,10.99838482,10.67258894,10.10852783,10.6526935,10.51552273,9.932842362
3751,2253,SO_1344,8.661458665,8.295751947,7.883909091,8.075535041,7.892672789,7.835153682
3752,1969,SO_1345,13.47243432,13.45150072,12.66661313,13.00035911,14.52221352,13.26243316
3753,12226,SO_1345,13.97832032,14.11418472,13.95587717,14.12653607,14.02733202,13.79884468
3754,7320,SO_1345,12.22275974,11.9951067,11.69231333,12.56571802,10.87954696,12.15580937
3755,6555,SO_1346,10.17798723,10.35555086,9.465761627,10.61791757,9.509548201,10.53512496
3756,12424,SO_1346,9.383380174,9.157365678,9.414611174,8.559407028,8.884344853,7.767514074
3757,3632,SO_1346,9.15096979,8.819795504,8.518527531,8.747454639,8.371836892,8.554145615
3758,2499,SO_1347,8.62261786,9.338655063,8.549308861,8.434943365,9.697159038,8.400975802
3759,12869,SO_1347,,,,,,
3760,5180,SO_1347,8.172414703,6.895832433,7.376186089,7.59147366,6.442510042,7.498385466
3761,293,SO_1348,11.94248187,11.61963571,11.45609429,11.36374698,11.33250175,11.71470007
3762,9545,SO_1348,8.541970246,8.676085819,8.828146149,8.228547768,9.898125856,8.400975802
3763,4102,SO_1348,9.334758587,8.676085819,9.230220328,10.40143669,9.637229523,10.0619889
3764,7224,SO_1349,11.23248352,10.86542492,11.48153127,10.50829337,10.1911547,10.63274604
3765,4192,SO_1349,8.367475252,9.362852291,9.268959684,8.101988401,9.294746832,8.102969018
3766,13417,SO_1349,,,,,,
3767,928,SO_1350,15.46875516,15.75327979,15.11023522,15.44103939,15.51127319,14.98495453
3768,5038,SO_1350,8.876245828,8.951323458,8.694892381,8.346355765,8.815560135,8.024680107
3769,11254,SO_1350,8.80788792,7.313590984,8.518527531,7.908073153,7.412172187,8.044577343
3770,5181,SO_1351,8.80788792,9.043064041,9.086205655,7.993732615,9.294746832,8.494603119
3771,1868,SO_1351,7.011425994,7.607492656,6.539070982,7.299836571,6.726015173,7.22299494
3772,10837,SO_1351,8.412878601,8.598987151,8.174046478,8.579246877,8.779988811,8.102969018
3773,8194,SO_1352,11.19794686,10.66273433,10.6083273,10.81506837,10.79904613,10.84202843
3774,13327,SO_1352,,,,,,
3775,4008,SO_1352,13.65851064,13.51054111,13.64164929,13.79687524,12.42012492,13.50454386
3776,13126,SO_1353,,,,,,
3777,8316,SO_1353,13.19264702,14.00201077,13.42467978,14.02560684,14.57498817,13.47796317
3778,4778,SO_1353,10.77554423,12.21383571,11.47310192,11.47917869,12.50167484,11.94476581
3779,54,SO_1354,10.89948835,11.20917814,11.31231036,11.73071599,12.38371335,12.63997707
3780,8660,SO_1354,9.902636701,8.819795504,9.128772147,8.977659297,9.531607604,9.259659967
3781,4839,SO_1354,8.412878601,7.925847586,7.744173395,7.486292404,7.952764575,7.524285932
3782,2983,SO_1355,8.69936753,8.676085819,9.170173744,8.63732697,9.294746832,8.479367851
3783,13190,SO_1355,,,,,,
3784,7253,SO_1355,9.232503173,10.13149451,8.694892381,9.255994021,10.6742577,10.22937117
3785,10967,SO_1356,8.412878601,8.342655778,8.055404336,11.17808234,9.188389568,9.885112288
3786,4525,SO_1356,11.85754457,11.96728777,11.01434076,11.67609641,10.86259069,12.55894291
3787,8070,SO_1356,12.65912404,12.53680867,13.15089644,12.81037959,12.88923414,12.59863119
3788,5827,SO_1357,7.952542546,8.295751947,8.135386428,7.691785458,9.2688553,7.857184873
3789,489,SO_1357,11.34900355,11.48042036,10.93032149,11.04957784,10.23248601,11.52982159
3790,9890,SO_1357,9.761408352,9.101291998,8.320500134,9.888770789,7.334219558,10.24367685
3791,8471,SO_1358,15.49536866,15.36859799,15.10751225,14.95290653,14.22560626,14.94864962
3792,3538,SO_1358,9.498415927,9.101291998,9.911007996,9.501566628,9.103385073,9.697363662
3793,13232,SO_1358,,,,,,
3794,11068,SO_1359,8.772545742,9.314059705,9.414611174,8.477503369,10.02872775,8.822363797
3795,1733,SO_1359,9.685359621,9.500324498,9.379507998,9.645293488,10.37472941,10.15060936
