,index,ORF,GSM525509,GSM525510,GSM525511,GSM525512,GSM525513,GSM525514
796,12414,SO_0282,2400.0,2818.67,1705.33,2136.0,2294.67,3518.67
797,8836,SO_0282,18433.33,22758.67,16004.67,23980.0,15171.33,18633.33
798,3658,SO_0282,3409.33,4597.33,4700.0,4872.0,4998.0,5688.0
799,11649,SO_0283,1746.67,1925.33,2556.0,2428.0,2513.33,1938.67
800,5556,SO_0283,262.67,54.0,228.67,654.67,104.67,317.33
801,8488,SO_0283,382.67,317.33,604.0,1631.33,693.33,688.0
802,12544,SO_0284,1612.67,1666.0,1918.67,1610.67,1412.67,1358.67
803,2858,SO_0284,4868.67,3396.67,4093.33,7736.0,5760.0,2850.67
804,6371,SO_0284,21592.67,14677.33,17782.67,17689.33,12680.0,18806.67
805,13320,SO_0285,51.33,54.0,10.0,10.0,10.0,10.0
806,6671,SO_0285,513.33,834.67,329.33,862.67,414.67,382.0
807,8735,SO_0285,882.67,711.33,634.67,445.33,321.33,276.0
808,8427,SO_0286,1576.0,1346.67,2636.0,3621.33,2398.67,3493.33
809,6179,SO_0286,4069.33,5056.67,6480.0,4440.67,5160.0,5872.67
810,1116,SO_0286,788.0,333.33,729.33,482.67,605.33,431.33
811,11324,SO_0287,6982.67,6841.33,4274.0,5688.0,6976.67,9620.0
812,1659,SO_0287,3069.33,4154.67,3421.33,862.67,1264.0,980.0
813,5274,SO_0287,2695.33,3518.67,2564.0,3099.33,3308.0,3845.33
814,6142,SO_0288,16664.67,23068.0,14845.33,30484.0,18065.33,24963.33
815,11406,SO_0288,7388.0,6885.33,6059.33,5029.33,4174.67,4242.67
816,3018,SO_0288,4272.67,3062.67,3148.0,634.67,729.33,578.67
817,9477,SO_0289,818.67,834.67,704.0,922.67,1396.0,1468.0
818,6001,SO_0289,218.67,557.33,252.0,356.0,321.33,312.0
819,1480,SO_0289,8450.67,7222.67,8533.33,12680.0,14788.0,12994.67
820,11978,SO_0290,7200.67,6080.0,6685.33,4482.0,5037.33,6008.67
821,2859,SO_0290,1154.67,1816.0,1296.0,10332.67,10687.33,16376.0
822,4881,SO_0291,51.33,317.33,388.0,6864.0,8892.0,10257.33
823,7283,SO_0291,9220.0,8770.67,7150.67,4057.33,7818.67,7008.0
824,11894,SO_0291,202.67,54.0,67.33,8.33,82.0,8.0
825,6967,SO_0292,51.33,54.0,56.67,57.33,82.0,36.67
826,11895,SO_0292,1308.67,896.67,1592.0,1381.33,1879.33,1306.67
827,3236,SO_0292,338.67,54.0,177.33,228.0,281.33,195.33
828,7707,SO_0293,7015.33,9186.67,7601.33,11201.33,7462.0,8320.0
829,1190,SO_0293,866.67,678.67,1565.33,1794.67,1240.67,877.33
830,4145,SO_0293,1810.67,2722.0,2556.0,2850.67,3545.33,3330.67
831,8524,SO_0294,2506.67,2310.0,2096.0,4112.67,3570.0,4626.67
832,6878,SO_0294,2094.67,2278.0,1381.33,2942.67,1965.33,1830.67
833,12205,SO_0294,2373.33,2786.67,2993.33,2649.33,3780.0,3312.67
834,11499,SO_0295,24069.33,20746.67,19952.0,9460.0,13494.67,10903.33
835,1660,SO_0295,2770.67,3518.67,2801.33,2637.33,3646.67,2786.67
836,6729,SO_0295,3085.33,3277.33,4918.67,13383.33,47830.67,39900.0
837,11830,SO_0296,733.33,1506.67,1313.33,2268.67,1142.67,1138.67
838,7745,SO_0296,588.0,726.67,532.0,742.67,541.33,881.33
839,2016,SO_0296,42174.67,30942.67,26221.33,39422.67,24442.0,25285.33
840,1292,SO_0297,10120.0,7644.67,7378.67,6506.67,9169.33,7692.0
841,4565,SO_0297,3960.0,5080.0,2374.67,2104.0,1528.0,2205.33
842,9831,SO_0297,414.67,297.33,329.33,213.33,281.33,161.33
843,1661,SO_0298,2216.67,2085.33,1797.33,1296.0,1566.67,1352.0
844,11896,SO_0298,51.33,176.0,271.33,293.33,126.0,244.0
845,7284,SO_0298,2112.0,1430.67,1620.0,2710.67,3396.0,4009.33
846,223,SO_0299,32962.67,32690.0,32293.33,31729.33,23573.33,28147.33
847,3526,SO_0299,604.0,1224.0,1103.33,1065.33,828.0,1642.67
848,9478,SO_0299,3269.33,3436.0,2474.67,1865.33,1634.67,1741.33
849,13114,SO_0300,21690.67,16902.67,24734.67,17582.0,18480.0,26907.33
850,2602,SO_0300,1392.0,1012.67,1029.33,960.0,1094.67,886.67
851,5519,SO_0300,178.67,218.67,118.0,79.33,82.0,43.33
852,12206,SO_0301,22208.0,24012.0,19374.67,23880.0,26497.33,35564.0
853,3292,SO_0301,308.0,145.33,520.0,366.67,150.67,104.67
854,5951,SO_0301,8325.33,10130.67,8540.0,13974.67,9649.33,11514.0
855,1407,SO_0302,368.0,577.33,398.67,710.67,2288.0,1929.33
856,6539,SO_0302,2976.0,3722.67,3148.0,3122.67,2585.33,2796.0
857,11979,SO_0302,11495.33,10446.67,11885.33,7514.67,8439.33,6633.33
858,12802,SO_0303,2544.0,2595.33,4037.33,4823.33,3112.0,4930.67
859,1908,SO_0304,949.33,990.67,1116.0,2121.33,1908.0,1592.0
860,8669,SO_0304,17361.33,12274.67,20202.0,18325.33,21178.67,16058.67
861,9479,SO_0304,41020.0,39933.33,53992.0,30186.67,31760.0,37453.33
862,603,SO_0305,2338.0,2722.0,1390.67,2268.67,5281.33,4402.67
863,9480,SO_0305,15322.67,12320.67,21917.33,8748.67,8806.67,11286.0
864,1235,SO_0306,51.33,54.0,10.0,30.0,10.0,10.0
865,10428,SO_0306,51.33,54.0,10.0,10.0,14.67,8.0
866,7872,SO_0306,1712.0,914.67,1758.0,1137.33,1356.0,1084.0
867,1236,SO_0307,444.0,538.67,532.0,348.0,406.67,520.0
868,10254,SO_0307,164.0,54.0,669.33,141.33,780.0,920.0
869,1599,SO_0308,561.33,489.33,541.33,1120.67,206.67,308.0
870,4972,SO_0308,7692.0,6080.0,5260.0,4702.67,3276.0,5609.33
871,11500,SO_0308,1225.33,881.33,969.33,649.33,897.33,834.67
872,11501,SO_0309,5748.0,5378.0,6160.0,3668.0,4506.67,3559.33
873,983,SO_0309,444.0,281.33,388.0,51.33,620.0,127.33
874,5275,SO_0309,232.0,54.0,104.67,36.67,179.33,122.0
875,12355,SO_0310,51.33,54.0,10.0,10.0,10.0,10.0
876,8339,SO_0311,2272.0,2458.67,2123.33,3226.67,2692.0,1346.67
877,9387,SO_0311,6621.33,5496.0,6868.0,2933.33,2737.33,3586.0
878,13451,SO_0311,513.33,649.33,366.67,998.67,588.0,510.0
879,12913,SO_0312,51.33,54.0,135.0,36.67,8.0,107.33
880,7442,SO_0312,4613.33,5002.67,4449.33,1641.33,2513.33,2460.0
881,3086,SO_0312,818.67,970.67,866.67,5608.0,7552.0,6478.67
882,984,SO_0313,716.0,1100.0,1009.33,853.33,662.67,541.33
883,8428,SO_0313,368.0,189.33,321.33,83.33,56.67,60.67
884,9832,SO_0313,1044.0,1553.33,1226.67,870.67,1036.0,1172.0
885,3468,SO_0314,1486.67,2390.0,1481.33,1112.0,1412.67,810.67
886,13225,SO_0314,5815.33,5340.0,4938.67,2149.33,3702.67,3396.0
887,7708,SO_0314,232.0,557.33,538.0,219.33,444.0,920.0
888,2804,SO_0315,1308.67,1328.0,1335.33,1545.33,1308.67,904.0
889,13321,SO_0315,477.33,378.67,262.67,64.67,91.33,118.0
890,8167,SO_0316,16291.33,12196.0,12196.0,5771.33,4854.0,3902.67
891,3087,SO_0316,1406.67,849.33,1230.67,200.67,856.0,634.67
892,3,SO_0316,1712.0,990.67,1486.67,1460.0,1509.33,1104.0
893,6490,SO_0317,3178.67,2166.67,3305.33,3320.0,3330.67,2820.0
894,11831,SO_0317,3431.33,2834.67,3173.33,348.0,1224.0,1050.67
895,2747,SO_0317,697.33,778.67,896.67,1481.33,1214.67,1698.67
896,4827,SO_0318,3636.0,3494.67,4835.33,2970.67,3752.0,4940.67
897,1237,SO_0318,2400.0,2950.67,2646.67,2977.33,2488.0,1998.67
898,11832,SO_0318,2237.33,2166.67,2309.33,2064.0,1756.67,2010.67
899,411,SO_0319,6322.67,6344.0,7870.0,6506.67,8910.67,9863.33
900,3415,SO_0319,14880.0,25032.0,16876.0,43594.67,25208.67,29188.0
901,10255,SO_0319,3010.67,4170.67,2932.67,5549.33,3796.67,4429.33
902,13407,SO_0320,53601.33,46166.67,51316.0,64452.0,56630.67,46202.67
903,3777,SO_0320,19394.67,24678.67,14989.33,15746.67,22040.0,19765.33
904,7665,SO_0320,7546.67,9213.33,9989.33,6749.33,4130.67,6876.0
905,9005,SO_0321,3366.67,2682.67,2976.0,1969.33,2585.33,2885.33
906,7951,SO_0321,2045.33,2662.67,2730.0,669.33,1154.67,1228.0
907,913,SO_0321,1270.67,1537.33,2092.0,2277.33,2168.0,1837.33
908,44,SO_0322,4473.33,3380.0,3464.67,5010.0,12950.0,10830.0
909,7248,SO_0322,24477.33,25872.0,28668.0,31202.0,30229.33,28129.33
910,9179,SO_0322,8906.67,14449.33,10890.67,28307.33,16369.33,15032.0
911,5124,SO_0323,2237.33,1960.0,2357.33,1264.0,2265.33,2186.67
912,2238,SO_0323,2560.0,2897.33,2950.67,3985.33,4149.33,2333.33
913,8709,SO_0323,2112.0,2138.67,1366.67,2246.67,1889.33,1966.67
914,4396,SO_0324,3574.0,3876.0,3778.67,1445.33,1462.67,1796.0
915,1481,SO_0324,1524.0,970.67,1746.67,1850.67,1746.67,1309.33
916,9833,SO_0324,51.33,54.0,10.0,10.0,10.0,15.67
917,9481,SO_0325,2662.67,3461.33,3532.0,4102.0,3818.67,5140.0
918,282,SO_0325,1945.33,2013.33,1734.67,1112.0,1065.33,1454.67
919,3469,SO_0325,634.67,694.67,934.67,597.33,1997.33,1649.33
920,6329,SO_0326,19338.67,22170.0,15649.33,27922.67,20192.67,25320.0
921,985,SO_0326,882.67,412.0,756.0,166.67,628.67,422.67
922,11325,SO_0326,308.0,189.33,432.0,500.0,1257.33,732.0
923,11584,SO_0327,1612.67,2700.67,2020.0,2624.67,1865.33,1877.33
924,12207,SO_0328,51.33,54.0,99.33,356.0,86.0,266.67
925,4931,SO_0329,2936.0,2489.33,3256.0,1809.33,2168.0,1806.67
926,11897,SO_0329,51.33,204.0,107.33,776.0,300.0,345.33
927,1953,SO_0329,51.33,248.0,120.67,1850.67,1065.33,669.33
928,4566,SO_0330,7440.0,10058.67,11879.33,9422.0,13618.67,9356.0
929,1191,SO_0330,1810.67,2241.33,2140.0,2522.67,2328.0,1978.67
930,8799,SO_0330,51.33,54.0,91.33,228.0,63.33,22.0
931,7408,SO_0331,1241.33,1412.0,1350.67,1824.0,1142.67,1288.0
932,11145,SO_0331,7153.33,4832.0,4952.67,6710.67,6864.67,6696.0
933,3019,SO_0331,6669.33,6902.67,5068.67,2136.0,3518.67,4706.67
934,7121,SO_0332,45196.67,44982.67,50421.33,33334.67,42508.0,40864.0
935,3819,SO_0332,50529.33,54228.0,50138.67,11830.67,19001.33,47500.0
936,12752,SO_0332,5228.0,5279.33,9811.33,4330.67,6024.0,10349.33
937,7475,SO_0333,1913.33,1692.0,1784.0,3310.67,3048.0,2409.33
938,2805,SO_0333,3536.0,4417.33,3598.67,7449.33,7644.0,6956.0
939,12640,SO_0333,7607.33,5828.0,6843.33,5817.33,9364.0,10477.33
940,4096,SO_0334,4212.67,5378.0,3434.67,3540.0,3227.33,3017.33
941,13183,SO_0334,14617.33,18166.67,11009.33,6129.33,9870.67,10190.67
942,11751,SO_0335,382.67,54.0,224.0,366.67,329.33,445.33
943,6632,SO_0335,17799.33,16208.0,15096.0,18201.33,15076.0,19349.33
944,2906,SO_0335,1364.0,896.67,1700.0,2580.0,2361.33,1712.0
945,9142,SO_0336,2094.67,2993.33,2646.67,1524.0,1714.67,1474.67
946,3416,SO_0336,49873.33,46772.0,53184.67,9538.0,24844.0,20876.0
947,45,SO_0336,12308.67,13809.33,8748.67,12740.0,15464.67,17474.0
948,11833,SO_0337,1810.67,1888.67,1245.33,886.67,897.33,1161.33
949,2748,SO_0337,136.33,266.0,135.0,219.33,194.67,136.33
950,5373,SO_0337,8284.0,8698.67,9126.67,10316.0,8818.67,9126.67
951,9834,SO_0338,5838.67,7270.0,4302.0,1838.67,2612.0,2660.0
952,2239,SO_0338,18274.67,27440.0,20404.0,27028.0,24081.33,28391.33
953,5172,SO_0338,23738.67,19637.33,20560.0,7001.33,9726.67,8402.67
954,2806,SO_0339,668.0,954.67,994.67,3330.67,1036.0,1718.67
955,8137,SO_0339,6982.67,5153.33,8408.0,28196.0,32117.33,27746.67
956,12957,SO_0339,29751.33,24829.33,35322.0,30076.0,34400.0,38625.33
957,8190,SO_0340,31785.33,29578.67,30942.67,20005.33,25008.0,19692.0
958,12415,SO_0340,776.0,538.67,413.33,334.67,396.0,334.67
959,5374,SO_0340,9466.67,7644.67,13107.33,11724.0,12164.0,10697.33
960,12139,SO_0341,1208.0,1309.33,1190.67,710.67,1025.33,1173.33
961,8340,SO_0341,1001.33,1224.0,904.0,2168.0,3709.33,2662.67
962,3820,SO_0341,25106.67,23880.0,21764.0,18492.67,30896.0,19514.0
963,13226,SO_0342,7226.0,10613.33,8280.67,5762.67,7406.0,8270.0
964,9400,SO_0342,11226.67,8698.67,12306.67,12668.0,9008.0,7496.67
965,4828,SO_0342,61260.0,55444.0,50421.33,62522.67,60852.0,59456.0
966,8429,SO_0343,1894.67,1065.33,2820.67,3964.67,3083.33,3710.67
967,12958,SO_0343,42364.0,37602.67,47928.0,38120.0,38333.33,41290.67
968,4567,SO_0343,150.67,54.0,271.33,260.0,119.33,195.33
969,12478,SO_0344,2880.0,3705.33,3326.67,3779.33,3585.33,4103.33
970,6143,SO_0344,10406.0,4669.33,4456.0,5172.0,4834.67,6278.67
971,3139,SO_0344,20673.33,22189.33,38032.0,6160.0,16082.67,10773.33
972,7709,SO_0345,1208.0,1609.33,1044.0,1244.0,1609.33,2466.67
973,12356,SO_0345,2524.67,3157.33,2944.0,3320.0,4854.0,5281.33
974,3237,SO_0345,20771.33,21744.67,21612.0,14579.33,16082.67,14952.0
975,1117,SO_0346,4804.67,6329.33,4802.67,3866.0,4334.0,5261.33
976,7010,SO_0346,7870.0,5401.33,5014.0,4586.67,4918.67,3710.67
977,11650,SO_0346,7754.67,6923.33,5532.67,3606.67,3184.0,2960.0
978,8489,SO_0347,15266.67,18310.67,12904.0,19978.67,19247.33,18521.33
979,11898,SO_0347,308.0,378.67,181.33,1102.67,300.0,276.0
980,2017,SO_0347,23006.67,19889.33,27288.0,22294.67,24558.67,20612.0
981,5221,SO_0348,22660.0,15940.0,22974.67,10343.33,15781.33,10024.0
982,8670,SO_0348,2373.33,2138.67,1666.67,1576.0,1948.0,1390.67
983,11048,SO_0348,12461.33,7424.67,7704.0,7472.0,8780.0,6012.67
984,12140,SO_0349,1648.0,778.67,1700.0,1374.67,5173.33,2069.33
985,8406,SO_0349,588.0,189.33,862.67,649.33,812.0,558.67
986,4179,SO_0349,30520.0,34541.33,33944.0,31905.33,27451.33,21710.0
987,7122,SO_0350,668.0,711.33,688.0,244.0,856.0,640.0
988,11049,SO_0350,8780.0,12925.33,9849.33,6276.67,7139.33,7515.33
989,3659,SO_0350,414.67,412.0,1065.33,406.67,372.0,840.0
990,11146,SO_0351,51.33,9.33,160.0,356.0,135.0,36.67
991,914,SO_0351,513.33,711.33,413.33,378.67,461.33,510.0
992,8506,SO_0351,1541.33,1853.33,2276.67,3079.33,2010.67,2541.33
993,7952,SO_0352,444.0,849.33,538.0,1026.67,677.33,894.67
994,3527,SO_0352,4142.67,3705.33,4153.33,1850.67,2769.33,4002.67
995,11147,SO_0352,136.33,333.33,266.67,71.33,74.0,99.33
996,477,SO_0353,668.0,1773.33,844.0,2054.67,969.33,1630.67
997,8671,SO_0353,5997.33,4812.0,6856.67,6778.67,6409.33,5564.0
998,6918,SO_0353,461.33,365.33,357.33,228.0,257.33,338.67
999,2491,SO_0354,14185.33,17398.67,10952.67,9574.67,11831.33,10539.33
1000,5658,SO_0354,51.33,54.0,10.0,10.0,36.67,10.0
1001,12853,SO_0354,1001.33,1430.67,1390.67,3192.0,1726.67,2392.0
1002,7011,SO_0355,8168.0,5912.0,2496.0,3000.0,2214.67,1889.33
1003,161,SO_0355,1454.67,1994.67,1508.0,1288.0,532.0,569.33
1004,9835,SO_0355,51.33,54.0,51.33,91.33,48.67,82.0
1005,12959,SO_0356,48398.67,36732.0,35712.0,39028.0,40778.0,34700.0
1006,9103,SO_0356,18008.0,18933.33,22520.0,16148.0,18414.67,19304.0
1007,6672,SO_0356,15592.0,18440.67,17274.67,26364.0,18216.67,21858.67
1008,7315,SO_0357,1026.67,934.67,801.33,904.0,818.67,1154.67
1009,9482,SO_0357,192.0,9.33,181.33,112.67,63.33,99.33
1010,1408,SO_0357,20923.33,21917.33,27693.33,43476.0,34473.33,25490.67
1011,1052,SO_0358,51.33,54.0,79.33,219.33,99.33,127.33
1012,10256,SO_0358,3045.33,3911.33,2940.0,5140.0,3140.0,2506.67
1013,4973,SO_0358,461.33,798.0,442.67,2309.33,1122.67,818.67
1014,7409,SO_0359,2725.33,2722.0,2326.67,1568.67,1974.67,2109.33
1015,13488,SO_0359,,,,,,
1016,8757,SO_0359,1112.0,694.67,1639.33,1328.67,1084.0,904.0
1017,9483,SO_0360,1664.0,2489.33,1020.0,5964.67,3017.33,4861.33
1018,604,SO_0360,2474.67,4669.33,4562.67,6821.33,3048.0,2846.67
1019,3581,SO_0360,6621.33,9253.33,7245.33,16424.0,11089.33,12613.33
1020,5125,SO_0361,51.33,54.0,99.33,10.0,126.0,10.0
1021,10690,SO_0361,588.0,577.33,478.67,250.67,372.0,15.67
1022,1909,SO_0361,368.0,365.33,317.33,301.33,349.33,366.67
1023,5520,SO_0362,32898.0,35930.67,26917.33,12735.33,12164.0,13686.67
1024,9836,SO_0362,477.33,204.0,329.33,260.0,194.67,166.67
1025,544,SO_0362,51500.0,54740.0,63738.67,51178.0,60254.0,64319.33
1026,12479,SO_0363,2898.67,2013.33,2730.0,1794.67,2488.0,1228.0
1027,5126,SO_0363,834.67,1138.67,985.33,620.0,228.0,312.0
1028,8772,SO_0363,51.33,204.0,160.0,944.0,365.33,710.67
1029,7410,SO_0364,3880.0,3211.33,3192.0,912.0,1154.67,834.67
1030,2119,SO_0364,966.67,1490.0,1103.33,809.33,760.0,1316.0
1031,9484,SO_0364,1044.0,1379.33,774.67,279.33,488.67,546.67
1032,1910,SO_0365,803.33,1012.67,1190.67,525.33,1657.33,1138.67
1033,9485,SO_0365,245.33,54.0,218.67,348.0,388.0,258.67
1034,4766,SO_0365,15514.67,23685.33,19026.0,23164.0,14966.67,25756.0
1035,7443,SO_0366,850.0,557.33,890.67,1202.67,2010.67,2022.67
1036,3821,SO_0366,3178.67,3596.0,3380.0,4671.33,4073.33,2662.67
1037,12854,SO_0366,1328.0,1208.0,1313.33,233.33,677.33,312.0
1038,8311,SO_0367,788.0,520.0,714.0,396.0,713.33,442.67
1039,3140,SO_0367,9.33,176.0,237.33,112.67,126.0,185.33
1040,13352,SO_0367,697.33,664.0,538.0,406.67,432.0,329.33
1041,7316,SO_0368,6474.67,5996.0,5490.67,11290.0,6320.0,7808.67
1042,4180,SO_0368,1826.0,1065.33,2337.33,1481.33,2710.67,1712.0
1043,11050,SO_0368,2237.33,1570.67,3566.0,766.67,1154.67,662.67
1044,7213,SO_0369,38081.33,39822.67,41337.33,32977.33,48837.33,40046.67
1045,13322,SO_0369,1097.33,1258.67,1116.0,538.67,1094.67,800.0
1046,3088,SO_0369,33000.0,35216.67,45270.67,28704.67,24968.0,34061.33
1047,8257,SO_0370,1190.67,1208.0,1178.67,3269.33,1396.0,2431.33
1048,13071,SO_0370,1270.67,1364.0,1424.0,897.33,966.67,613.33
1049,3626,SO_0370,1013.33,1138.67,669.33,1562.67,888.0,1190.67
1050,3350,SO_0371,1190.67,473.33,1460.0,662.67,941.33,698.67
1051,4,SO_0371,15820.67,17996.0,19620.0,13126.67,19577.33,20928.0
1052,7012,SO_0371,10817.33,15240.0,11038.0,13181.33,12002.67,9090.0
1053,10804,SO_0372,4948.0,5358.0,5056.0,11563.33,5598.67,9369.33
1054,4233,SO_0372,2288.0,3565.33,3268.67,2370.0,2119.33,2220.0
1055,1343,SO_0372,4122.67,3225.33,2636.0,2700.0,2328.0,2885.33
1056,6372,SO_0374,398.67,9.33,312.0,620.0,186.67,266.67
1057,8580,SO_0374,35808.0,50484.0,43762.67,49002.67,43594.67,41725.33
1058,12960,SO_0374,39245.33,40348.67,31470.67,34541.33,34324.0,37336.0
1059,8053,SO_0375,35906.0,37777.33,39309.33,35354.67,41554.67,35186.67
1060,2018,SO_0375,1241.33,1241.33,1241.33,1494.67,1013.33,1292.0
1061,5375,SO_0375,9445.33,9005.33,15166.67,14852.0,12239.33,14738.0
1062,13353,SO_0377,1630.67,2222.0,2140.0,2002.67,2010.67,3726.0
1063,3089,SO_0377,1929.33,1570.67,2413.33,3380.0,2636.0,2376.0
1064,6767,SO_0377,19924.67,16719.33,20662.67,19048.0,22118.67,22040.0
1065,6373,SO_0378,545.33,1154.67,766.67,2857.33,849.33,1966.67
1066,8985,SO_0378,4733.33,5732.0,3380.0,2461.33,3574.67,3409.33
1067,13115,SO_0378,33861.33,26201.33,32697.33,25596.0,31494.67,31892.0
1068,7873,SO_0379,24556.0,19602.67,24494.67,52933.33,49473.33,48450.67
1069,5,SO_0379,2898.67,1994.67,3103.33,2064.0,3017.33,2225.33
1070,3932,SO_0379,9.33,218.67,18.0,36.67,10.0,10.0
1071,8284,SO_0380,2064.0,1960.0,2265.33,5805.33,5998.67,7588.0
1072,9362,SO_0380,1866.0,1506.67,969.33,1692.0,1517.33,2481.33
1073,9143,SO_0380,834.67,711.33,696.67,1264.0,760.0,640.0
1074,6180,SO_0381,15916.0,17774.67,15286.67,21436.0,15412.0,14278.67
1075,3090,SO_0381,9172.0,12934.67,10015.33,5592.0,6632.0,5248.0
1076,13116,SO_0381,28229.33,18963.33,24856.0,18858.67,18992.0,20029.33
1077,11148,SO_0382,37738.67,37398.67,48036.0,29826.67,30502.67,33000.0
1078,5076,SO_0382,51.33,54.0,43.33,10.0,22.0,10.0
1079,9296,SO_0382,9.33,54.0,126.0,23.33,99.33,79.33
1080,4181,SO_0383,1437.33,1750.67,1049.33,721.33,588.0,634.67
1081,10257,SO_0383,17520.0,11049.33,13473.33,4778.67,6838.67,6109.33
1082,7638,SO_0383,43581.33,44506.67,46108.0,47500.0,42405.33,42508.0
1083,3528,SO_0384,3269.33,4902.67,4037.33,4934.0,3493.33,5267.33
1084,349,SO_0384,262.67,54.0,118.0,91.33,144.0,79.33
1085,9837,SO_0384,414.67,538.67,442.67,356.0,597.33,416.0
1086,10429,SO_0385,1154.67,1925.33,1080.0,1065.33,941.33,969.33
1087,5817,SO_0386,35876.0,29758.67,28692.0,22202.0,19483.33,17302.67
1088,1911,SO_0386,4754.67,4078.0,1718.67,4620.0,2636.0,10005.33
1089,12208,SO_0386,5492.0,4649.33,6341.33,3304.0,5017.33,5581.33
1090,9351,SO_0387,634.67,396.0,478.67,396.0,388.0,613.33
1091,10430,SO_0387,51.33,160.0,10.0,112.67,56.67,10.0
1092,4451,SO_0387,1486.67,1730.0,1212.0,532.0,1224.0,728.0
1093,7953,SO_0388,2814.0,2345.33,2445.33,710.67,2189.33,1358.67
1094,5521,SO_0388,1208.0,778.67,1639.33,2277.33,1684.0,1346.67
1095,13354,SO_0388,51.33,378.67,886.67,597.33,966.67,468.0
1096,10431,SO_0389,620.0,761.33,844.0,406.67,1025.33,881.33
1097,1293,SO_0389,1364.0,866.67,1565.33,366.67,452.0,520.0
1098,7902,SO_0389,292.67,54.0,60.67,166.67,119.33,22.0
1099,2860,SO_0390,882.67,881.33,604.0,700.0,396.0,662.67
1100,8191,SO_0390,545.33,538.67,756.0,1128.0,774.67,561.33
1101,11752,SO_0390,1270.67,1241.33,2014.67,2018.67,1190.67,2112.0
1102,3020,SO_0391,1470.67,1241.33,1029.33,244.0,864.67,525.33
1103,5659,SO_0391,1124.0,1925.33,1968.0,561.33,797.33,688.0
1104,7903,SO_0391,8284.0,6046.67,7245.33,8389.33,5433.33,4342.67
1105,12961,SO_0392,40538.67,34228.0,43332.0,37276.0,44506.67,39841.33
1106,9180,SO_0392,1470.67,1692.0,1138.67,1016.0,998.67,1116.0
1107,4767,SO_0392,29820.0,26031.33,26480.0,25333.33,25208.67,25526.67
1108,1954,SO_0393,51.33,54.0,118.0,173.33,36.67,136.33
1109,11834,SO_0393,1524.0,2064.67,1642.67,133.67,10.0,107.33
1110,6594,SO_0393,338.67,297.33,244.0,320.0,329.33,173.33
1111,6540,SO_0394,30064.0,22972.0,31368.0,6722.67,25360.0,13812.67
1112,12480,SO_0394,7870.0,8160.0,6270.67,4948.0,5010.0,4945.33
1113,2643,SO_0394,9774.67,17873.33,10470.67,15240.0,11912.0,8433.33
1114,12753,SO_0395,4819.33,4417.33,4217.33,2844.0,4304.67,2764.0
1115,7214,SO_0395,11778.0,14902.0,11637.33,21222.67,11226.67,14686.67
1116,2692,SO_0395,1208.0,934.67,1324.0,862.67,1280.0,1338.67
1117,8430,SO_0396,2338.0,1960.0,1639.33,1960.0,1630.67,1404.0
1118,2965,SO_0396,634.67,577.33,761.33,416.0,704.0,737.33
1119,11753,SO_0396,8780.0,7917.33,6045.33,10789.33,8129.33,6793.33
1120,8904,SO_0397,1712.0,1521.33,1968.0,1008.0,1240.67,1236.0
1121,6280,SO_0397,1810.67,1570.67,1908.0,1374.67,1208.0,1454.67
1122,12141,SO_0397,1826.0,1412.0,990.67,492.67,737.33,1089.33
1123,13184,SO_0398,20692.0,22277.33,28880.0,25974.67,26356.0,35436.0
1124,7775,SO_0398,51.33,54.0,47.33,57.33,135.0,67.33
1125,4452,SO_0398,1560.0,798.0,1103.33,897.33,864.67,492.0
1126,478,SO_0399,1013.33,1309.33,1449.33,3948.0,2522.67,3160.67
1127,10432,SO_0399,1764.0,2474.67,2724.0,6453.33,7188.0,5401.33
1128,4568,SO_0399,11533.33,9294.67,8932.67,3536.0,5103.33,4600.0
1129,2749,SO_0400,51.33,54.0,10.0,158.67,10.0,10.0
1130,10258,SO_0400,9085.33,10428.0,7943.33,11816.0,7348.0,7044.0
1131,7514,SO_0400,1112.0,678.67,424.0,348.0,321.33,192.0
1132,7344,SO_0401,2272.0,2278.0,1569.33,1673.33,1381.33,1184.0
1133,1662,SO_0401,444.0,54.0,362.67,517.33,194.67,206.67
1134,4453,SO_0401,3754.0,2930.67,3242.67,2506.67,3374.0,2617.33
1135,7411,SO_0402,4516.0,7834.0,4808.0,5876.0,5029.33,4033.33
1136,4397,SO_0402,24926.67,31608.0,27853.33,29369.33,20445.33,12324.0
1137,72,SO_0402,308.0,473.33,488.0,320.0,396.0,473.33
1138,8944,SO_0403,5492.0,7316.0,6326.67,14014.0,6753.33,8857.33
1139,5660,SO_0403,2132.0,1730.0,1896.67,2740.0,2388.0,2220.0
1140,2750,SO_0403,9096.0,11352.0,8856.0,8385.33,8389.33,10524.67
1141,3021,SO_0404,2649.33,3012.0,1449.33,2556.0,1965.33,1447.33
1142,6281,SO_0404,6294.0,9062.67,6821.33,12991.33,6581.33,10176.0
1143,11651,SO_0404,850.0,881.33,998.67,862.67,677.33,778.67
1144,5276,SO_0405,12978.67,15869.33,11096.67,9728.67,9659.33,11298.0
1145,1600,SO_0405,17532.0,12562.67,10526.67,2612.0,9354.67,3865.33
1146,10065,SO_0405,5252.0,5135.33,6080.0,2229.33,2918.67,3990.67
1147,12142,SO_0406,697.33,694.67,990.67,2370.0,1036.0,2050.67
1148,5277,SO_0406,382.67,189.33,276.0,862.67,652.0,597.33
