,index,ORF,GSM635111,GSM635112,GSM635113,GSM635114,GSM635115,GSM635116,GSM635117,GSM635118
0,12954,ISSod1 transposase,2962.0,6943.333333,946.8333333,1405.666667,1421.0,1437.5,2150.666667,1933.333333
1,8579,ISSod1 transposase,47770.0,50266.33333,46255.66667,46158.66667,45252.66667,37736.66667,36164.0,49682.33333
2,6368,ISSod1 transposase,42270.0,42495.66667,41933.0,43762.0,43779.66667,47249.66667,45467.16667,57182.0
3,6590,SO_0001,6829.0,742.0,551.5,574.3333333,42.0,327.6666667,924.1666667,867.6666667
4,2489,SO_0001,17016.0,24084.0,20426.66667,24313.16667,15973.5,18808.0,26627.66667,23504.5
5,12540,SO_0001,1128.333333,1486.833333,1136.0,2554.666667,2363.666667,3011.333333,3834.666667,5228.666667
6,6877,SO_0002,2855.333333,2902.0,3861.0,4193.333333,3644.166667,4864.666667,5086.0,6031.0
7,9816,SO_0002,14266.66667,1246.0,8170.833333,6461.666667,12693.0,7260.833333,7985.333333,8594.666667
8,847,SO_0002,7020.833333,1851.333333,11122.0,7216.666667,7833.0,5734.666667,1834.166667,1863.666667
9,12475,SO_0003,687.6666667,450.6666667,551.5,1104.333333,235.3333333,676.0,292.6666667,204.3333333
10,7663,SO_0003,6351.333333,1534.166667,5053.0,8463.833333,5322.833333,5664.666667,3935.0,2119.333333
11,3770,SO_0003,8206.166667,5115.166667,9592.333333,6672.333333,9505.666667,10425.66667,5305.333333,5369.833333
12,8387,SO_0004,14890.0,19153.0,19173.66667,25744.66667,25803.33333,26285.0,28006.33333,26345.66667
13,3771,SO_0004,491.0,1976.666667,180.8333333,491.0,302.3333333,359.0,334.6666667,174.5
14,221,SO_0004,4055.333333,4622.333333,4877.666667,5110.0,5646.0,6147.333333,2344.166667,2186.0
15,12637,SO_0005,3879.0,9087.666667,1508.0,1630.333333,1893.666667,1366.333333,734.0,401.3333333
16,2014,SO_0005,1873.5,3277.666667,1567.333333,1773.333333,1893.666667,2106.666667,2045.166667,3447.333333
17,6177,SO_0005,10189.16667,2916.666667,7760.333333,6031.0,5770.333333,5707.833333,5642.166667,5038.333333
18,10560,SO_0006,2034.833333,4499.666667,1395.333333,752.5,1069.0,1130.333333,1671.333333,2651.166667
19,5513,SO_0006,2264.333333,6081.666667,3056.166667,1989.333333,551.3333333,676.0,8295.5,7164.666667
20,2297,SO_0006,1733.0,1457.333333,2895.833333,2875.0,3602.0,3593.666667,5261.666667,9121.166667
21,1902,SO_0007,7037.666667,45936.33333,2594.666667,2656.0,4061.5,3059.5,6212.833333,9615.0
22,9452,SO_0007,2168.333333,967.6666667,3820.333333,3966.333333,2123.0,2657.333333,1540.666667,1409.0
23,599,SO_0008,58975.66667,47457.66667,61968.33333,54269.66667,61968.33333,57496.0,40474.16667,63392.0
24,5733,SO_0008,1292.0,7007.5,698.3333333,949.6666667,1509.333333,1410.666667,841.6666667,763.3333333
25,9369,SO_0008,3390.0,4622.333333,2357.333333,3134.5,2987.0,3856.0,2785.333333,2186.0
26,11825,SO_0009,5215.833333,758.3333333,1287.666667,609.6666667,175.0,1102.0,599.0,551.8333333
27,7633,SO_0009,10754.33333,13625.0,5604.333333,6761.833333,9077.333333,8993.666667,15489.33333,17172.5
28,8890,SO_0009,1905.666667,7669.833333,3056.166667,4417.333333,3157.333333,5068.5,5564.0,6997.0
29,12283,SO_0010,28497.0,7254.0,30320.16667,28011.5,33066.33333,34849.33333,20779.33333,19560.33333
30,8560,SO_0010,36785.33333,41841.0,33551.5,32332.66667,30728.33333,31085.0,31503.0,43123.0
31,4620,SO_0010,16691.16667,8104.0,10775.16667,13637.66667,13930.16667,19773.66667,5863.0,8257.666667
32,3988,SO_0011,1225.5,1321.666667,581.3333333,699.6666667,333.3333333,284.0,526.8333333,507.1666667
33,6630,SO_0011,1989.333333,29917.0,1153.0,1104.333333,1509.333333,1548.666667,314.6666667,219.3333333
34,12412,SO_0011,757.6666667,108.3333333,910.6666667,660.6666667,440.5,776.0,1001.0,910.1666667
35,1475,SO_0012,3846.333333,2302.0,8736.666667,9579.0,10372.0,8028.0,12026.66667,15808.33333
36,4878,SO_0012,14022.83333,11204.66667,16827.66667,12484.66667,22612.33333,20565.0,20662.66667,15624.16667
37,11826,SO_0012,11171.0,15390.0,8100.333333,7067.666667,6908.833333,6275.833333,1292.0,1504.666667
38,11577,SO_0013,5853.0,4113.333333,5393.833333,6448.666667,10747.83333,6054.666667,18582.66667,17328.33333
39,3082,SO_0013,534.6666667,3293.5,1104.333333,1104.333333,1248.333333,997.0,1110.333333,2022.333333
40,5865,SO_0013,7525.833333,3838.666667,5178.5,7664.0,5940.333333,6654.0,8221.833333,13864.66667
41,10246,SO_0014,1400.833333,2780.5,1671.333333,1163.333333,1893.666667,1663.333333,2433.333333,2363.0
42,6217,SO_0014,20968.0,7751.0,10530.33333,13827.33333,11100.83333,13885.0,17128.66667,25955.0
43,2359,SO_0014,942.0,1144.0,749.3333333,181.0,1509.333333,761.0,1532.666667,1532.666667
44,9017,SO_0015,581.0,1351.666667,1119.666667,1531.333333,1709.5,1582.333333,2620.333333,1815.0
45,12199,SO_0015,1024.0,508.6666667,407.3333333,255.6666667,144.6666667,390.8333333,734.0,1058.333333
46,5219,SO_0015,16340.0,30624.66667,11853.33333,8157.0,8148.166667,5546.166667,6844.5,6868.333333
47,10561,SO_0016,2405.5,1719.333333,2094.666667,2572.166667,3121.666667,2022.333333,2716.333333,2090.666667
48,5452,SO_0016,6663.0,1719.333333,3476.833333,3151.333333,3644.166667,3974.166667,4169.666667,2732.0
49,540,SO_0016,41475.0,46146.33333,54940.0,59924.66667,53910.0,48379.0,37970.83333,43738.66667
50,6726,SO_0017,15668.33333,15780.33333,11262.66667,12686.16667,17346.83333,12550.33333,10629.66667,9750.5
51,3083,SO_0017,522.3333333,486.1666667,879.0,832.1666667,890.6666667,609.1666667,1419.0,1071.333333
52,11744,SO_0017,8016.0,27167.0,551.5,629.0,717.8333333,1232.333333,480.0,798.0
53,1401,SO_0018,1959.833333,2725.333333,3251.666667,3220.0,4894.666667,3491.0,1530.666667,5564.666667
54,11043,SO_0018,26505.0,16522.0,22254.33333,25762.5,14016.16667,16980.66667,13398.5,11710.66667
55,6273,SO_0018,1277.0,844.5,1240.0,1565.0,1564.666667,2544.333333,1540.666667,1736.333333
56,3346,SO_0019,2437.333333,1802.5,5067.5,6084.666667,6763.5,4530.666667,2806.833333,1830.666667
57,344,SO_0019,711.3333333,2265.0,831.3333333,813.0,850.3333333,908.3333333,308.0,329.0
58,10048,SO_0019,3680.666667,630.3333333,9948.0,8940.666667,9545.5,9825.166667,2452.333333,3175.666667
59,10416,SO_0020,1232.5,1515.666667,698.3333333,853.6666667,1114.0,920.1666667,915.0,781.3333333
60,1185,SO_0020,54562.0,45072.0,52693.66667,43520.66667,54143.66667,48895.33333,62146.0,44282.33333
61,4621,SO_0020,37416.83333,4537.333333,37313.16667,30218.66667,35655.66667,35381.0,40474.16667,34604.0
62,2598,SO_0021,982.0,1457.333333,1056.333333,1240.666667,1893.666667,1198.0,1822.666667,3175.666667
63,13220,SO_0021,8643.333333,11266.66667,15618.33333,23385.0,21164.16667,23373.0,18199.33333,19297.66667
64,7569,SO_0021,1341.666667,2953.0,3170.333333,2486.0,1938.333333,3046.666667,2351.166667,1085.666667
65,5948,SO_0022,1142.166667,887.3333333,2181.833333,2144.666667,1709.5,1769.0,813.0,1111.666667
66,408,SO_0022,135.0,564.6666667,69.83333333,163.0,235.3333333,184.6666667,44.66666667,174.5
67,10417,SO_0022,4360.333333,2317.0,2094.666667,2618.5,1938.333333,4027.666667,553.5,488.0
68,12135,SO_0023,1134.666667,2953.0,749.3333333,1314.0,761.5,1713.833333,1723.5,1756.666667
69,7279,SO_0023,508.5,486.1666667,1545.333333,2129.666667,1421.0,1086.0,1174.166667,936.6666667
70,2857,SO_0023,5134.666667,3468.666667,4240.0,3802.0,5986.666667,4934.0,8271.833333,5691.0
71,5120,SO_0024,683.0,127.0,519.0,421.3333333,551.3333333,522.6666667,718.6666667,840.0
72,13221,SO_0024,897.5,10405.5,698.3333333,236.6666667,551.3333333,836.0,902.6666667,1100.333333
73,7541,SO_0024,1.0,36.33333333,1.0,199.3333333,269.5,184.6666667,169.6666667,189.0
74,11647,SO_0025,4223.333333,2466.833333,3401.333333,3036.333333,3199.833333,3243.0,1311.166667,2090.666667
75,7899,SO_0025,1797.5,1615.333333,2122.666667,1597.5,1326.333333,1464.0,1852.0,1460.666667
76,5121,SO_0025,126.6666667,486.1666667,10.0,421.3333333,402.3333333,312.3333333,1.0,1.0
77,1595,SO_0026,23562.66667,26293.33333,25690.66667,23679.0,20415.16667,29485.33333,17256.66667,18644.0
78,9817,SO_0026,6595.333333,3858.0,10922.33333,10175.0,8584.5,8579.333333,9393.333333,10681.0
79,4449,SO_0026,8277.0,5487.666667,6332.333333,10714.0,6818.0,12447.33333,5497.833333,5115.166667
80,6484,SO_0027,29905.16667,20595.0,26332.83333,20342.66667,29169.33333,19872.66667,22817.33333,28457.16667
81,8755,SO_0027,491.0,1011.833333,629.6666667,717.6666667,1509.333333,897.3333333,624.0,329.0
82,12059,SO_0027,4397.5,681.5,815.3333333,1793.166667,1026.333333,2318.5,671.6666667,798.0
83,12909,SO_0028,42337.33333,41341.66667,36235.33333,34015.66667,32306.66667,25558.83333,47290.16667,46017.66667
84,6840,SO_0028,1840.666667,1292.166667,1529.666667,1894.666667,1938.333333,2792.5,3534.333333,4745.666667
85,2298,SO_0028,266.0,84.33333333,214.6666667,1.0,1.0,1.0,44.66666667,1.0
86,3465,SO_0029,11296.0,7418.166667,6580.5,6279.0,6908.833333,3823.666667,4937.0,6952.666667
87,6667,SO_0029,770.1666667,3503.666667,1024.333333,1330.666667,2176.333333,1713.833333,1584.0,1978.333333
88,12849,SO_0029,5904.333333,6638.666667,7994.333333,11419.66667,11832.33333,11695.66667,12374.0,15712.66667
89,4139,SO_0030,4014.333333,6853.666667,2465.666667,3307.666667,2501.333333,4146.5,5589.333333,9193.333333
90,903,SO_0030,1092.0,2230.0,566.0,629.0,2123.0,1049.666667,603.0,730.1666667
91,11233,SO_0030,6897.5,9803.833333,5417.333333,4562.333333,6729.333333,5456.666667,4109.666667,3946.666667
92,2599,SO_0031,7323.0,20458.0,5193.166667,5249.0,2650.333333,2056.833333,4690.166667,5581.666667
93,11139,SO_0031,475.5,967.6666667,2035.0,2218.666667,1465.666667,2224.666667,891.1666667,891.5
94,7376,SO_0031,6487.666667,3188.833333,5777.666667,5727.0,10091.83333,4071.166667,7778.666667,7960.333333
95,10049,SO_0032,2708.5,5627.333333,2168.666667,2517.0,2501.333333,2741.666667,4080.666667,5244.666667
96,7804,SO_0032,10611.16667,8495.166667,10097.33333,13561.66667,10747.83333,14684.66667,11397.33333,12528.33333
97,4622,SO_0032,727.6666667,424.6666667,4292.333333,4886.333333,2812.333333,3724.833333,2363.666667,2106.666667
98,10050,SO_0033,4153.833333,3293.5,6426.166667,7232.0,10625.33333,7432.0,6655.333333,7347.666667
99,4140,SO_0033,4789.0,4067.333333,2611.166667,1959.0,3841.333333,2309.0,4808.0,6451.0
100,7080,SO_0033,6888.333333,17974.66667,11384.66667,6162.333333,5689.0,3291.833333,8742.333333,6840.0
101,8402,SO_0034,156.0,464.6666667,535.6666667,927.0,477.6666667,359.0,329.0,45.66666667
102,12352,SO_0034,14905.33333,8907.666667,19869.0,20077.0,14815.33333,16617.83333,14805.83333,19021.33333
103,6591,SO_0034,2.333333333,180.3333333,10.0,1.0,302.3333333,1.0,26.33333333,189.0
104,13069,SO_0035,5378.666667,13544.66667,7308.333333,6070.333333,6525.333333,7366.0,14987.33333,18539.66667
105,4394,SO_0035,197.0,239.0,39.66666667,236.6666667,302.3333333,199.3333333,74.33333333,1.0
106,8017,SO_0035,508.5,150.0,594.6666667,421.3333333,302.3333333,560.3333333,1135.833333,1100.333333
107,2166,SO_0036,7785.833333,8772.5,4378.666667,3234.333333,4432.333333,7423.0,4876.5,4723.333333
108,12799,SO_0036,10418.66667,45197.0,12374.0,11652.66667,15075.83333,9707.666667,7826.666667,6665.0
109,6592,SO_0036,2179.333333,437.6666667,2785.333333,1515.5,3121.666667,2358.5,1996.5,1601.666667
110,2600,SO_0037,1354.666667,1387.166667,2023.0,1515.5,3889.333333,3504.333333,3541.333333,2553.666667
111,5653,SO_0037,10238.5,22417.33333,5322.833333,6247.666667,4763.166667,3144.0,13708.66667,17964.66667
112,12800,SO_0037,2642.0,8085.333333,2432.333333,2313.0,1709.5,3209.0,2234.0,4651.0
113,5369,SO_0038,280.6666667,464.6666667,594.6666667,401.1666667,630.0,676.0,1050.0,1476.333333
114,717,SO_0038,642.1666667,2676.333333,965.3333333,1001.5,2312.166667,848.6666667,492.0,507.1666667
115,8485,SO_0038,2926.5,2377.0,2137.833333,2296.0,3350.0,2318.5,4286.166667,5607.666667
116,9453,SO_0039,8307.0,4781.666667,2377.5,2793.333333,2650.333333,3389.833333,2620.333333,6430.0
117,7280,SO_0039,21170.33333,42830.0,6072.166667,9462.166667,9670.333333,10801.33333,6159.166667,6288.833333
118,3200,SO_0039,170.3333333,127.0,55.33333333,58.0,1.0,1.0,448.0,551.8333333
119,5453,SO_0040,29516.0,50983.66667,32300.83333,39419.66667,36388.66667,33880.0,30359.33333,20038.33333
120,10051,SO_0040,6193.166667,2361.0,18040.33333,20357.83333,13930.16667,11100.83333,6983.166667,15724.66667
121,1653,SO_0040,48773.0,45727.33333,57182.0,53767.33333,57346.0,45008.66667,48860.0,50983.66667
122,9454,SO_0041,7832.0,20530.0,12085.5,12662.0,12904.33333,10107.66667,16614.33333,19677.33333
123,4293,SO_0041,3401.333333,2302.0,1845.333333,1646.0,1893.666667,2602.5,1691.333333,2661.0
124,1234,SO_0041,13970.0,28676.16667,8221.833333,12871.5,15381.0,20990.0,16077.5,16603.5
125,8865,SO_0042,551.6666667,758.3333333,629.6666667,523.6666667,1757.333333,836.0,1481.666667,1802.0
126,1113,SO_0042,1307.0,1757.666667,519.0,593.0,671.0,1022.333333,1122.333333,1719.333333
127,4343,SO_0042,6311.166667,8580.333333,5761.333333,3732.833333,6155.5,5520.833333,3706.5,2958.333333
128,10052,SO_0043,4493.833333,8772.5,6761.833333,6926.0,9737.0,6871.333333,8232.0,8189.833333
129,974,SO_0043,24281.66667,24714.0,23543.5,25812.0,32022.66667,29145.0,28365.66667,29743.83333
130,6915,SO_0044,2405.5,1581.0,2479.0,1973.333333,1938.333333,1538.0,6325.333333,5895.333333
131,2113,SO_0044,9649.333333,995.3333333,11315.16667,19250.83333,11100.83333,19686.66667,9203.666667,10600.0
132,11399,SO_0044,12093.16667,14238.66667,9962.666667,12736.5,11962.33333,16628.33333,56491.33333,26568.0
133,7741,SO_0045,651.6666667,726.3333333,300.0,329.0,440.5,594.6666667,74.33333333,1.0
134,11317,SO_0045,13155.0,10679.66667,7221.333333,6555.333333,9414.0,10044.0,10218.83333,11288.0
135,3714,SO_0045,10463.66667,15794.66667,9855.5,11708.83333,7536.333333,11008.0,6162.0,5727.0
136,12589,SO_0046,4493.833333,12897.0,4151.0,3817.0,3795.333333,4864.666667,4876.5,4921.333333
137,5554,SO_0046,4903.833333,3811.833333,1944.0,2603.5,1938.333333,2729.0,1976.833333,2419.333333
138,2232,SO_0046,1574.666667,1224.666667,3145.666667,2603.5,1938.333333,1739.666667,2092.166667,1863.666667
139,11400,SO_0047,746.8333333,2216.666667,3517.0,2953.0,4223.333333,3291.833333,2505.166667,3146.0
140,6916,SO_0047,9934.0,16664.83333,11187.33333,9240.5,11860.33333,9987.0,9838.333333,10218.83333
141,3989,SO_0047,3201.666667,3042.166667,15935.16667,8510.333333,4683.333333,3480.0,6200.833333,3507.666667
142,6369,SO_0048,15846.16667,11478.83333,16936.5,13520.33333,18373.33333,12535.33333,7901.0,6803.833333
143,3623,SO_0048,43197.33333,28075.66667,42819.0,35672.0,34527.66667,48148.33333,23896.0,18398.5
144,12590,SO_0048,2954.0,8255.0,5322.833333,4417.333333,3644.166667,4566.666667,773.8333333,624.0
145,3084,SO_0049,11364.0,43409.0,23655.33333,23787.16667,27159.66667,19653.66667,16866.5,18660.66667
146,10053,SO_0049,11708.83333,20595.0,6929.666667,9498.333333,7664.0,9038.0,7203.5,3693.166667
147,7118,SO_0049,314.3333333,535.8333333,831.3333333,1104.333333,850.3333333,1332.333333,841.6666667,651.6666667
148,2167,SO_0050,2642.0,1191.5,2465.666667,4043.666667,3249.833333,4005.666667,6488.5,8875.666667
149,11745,SO_0050,1942.833333,7190.666667,1733.333333,752.5,2228.833333,1518.0,1684.333333,2782.666667
150,7472,SO_0050,9918.666667,8557.666667,13355.66667,14125.66667,4303.666667,7703.666667,9526.0,8469.0
151,10934,SO_0051,4488.5,4697.166667,1119.666667,1813.0,1286.666667,1701.666667,723.5,624.0
152,6763,SO_0052,135.0,742.0,197.5,26.83333333,477.6666667,1.0,1.0,18.33333333
153,3409,SO_0052,1612.333333,1786.333333,1451.666667,1582.0,2075.666667,1986.333333,3727.0,4767.333333
154,13112,SO_0052,7052.333333,7025.5,2168.666667,2725.0,3980.0,2077.333333,1298.666667,1085.666667
155,5514,SO_0053,28092.33333,33763.0,54052.0,52026.33333,40352.33333,45072.0,25838.33333,34645.33333
156,2168,SO_0053,44963.33333,43223.33333,45237.0,49534.33333,53667.66667,53728.0,47290.16667,42942.0
157,10418,SO_0053,6972.666667,1091.833333,5732.333333,2369.666667,3795.333333,3576.666667,11013.0,9415.666667
158,12749,SO_0054,757.6666667,1011.833333,471.3333333,144.8333333,65.33333333,171.8333333,1040.833333,1256.333333
159,3525,SO_0054,29585.66667,32358.0,31519.66667,41890.33333,35816.33333,35257.0,33200.0,30299.33333
160,8468,SO_0054,25286.0,20288.66667,25587.33333,34203.83333,33461.0,43897.83333,29997.33333,26568.0
161,9272,SO_0055,1685.0,7373.666667,2007.0,2100.0,1660.0,1876.666667,2058.166667,1914.833333
162,6088,SO_0055,17694.0,9368.0,14485.0,19468.33333,22751.0,25036.0,10710.0,10824.0
163,9415,SO_0055,5960.833333,2953.0,6059.0,5566.333333,8337.833333,3768.666667,5028.666667,2262.0
164,10054,SO_0056,6062.0,1292.166667,4292.333333,4976.666667,5986.666667,6492.333333,10685.33333,6899.833333
165,975,SO_0056,3104.833333,4095.333333,1814.333333,1832.333333,2363.666667,1862.666667,1852.0,1703.0
166,5073,SO_0056,5774.0,3204.0,4092.333333,5070.166667,5237.833333,5780.333333,2613.333333,1617.5
167,2233,SO_0057,20442.33333,6840.0,44607.0,48331.33333,15177.0,15949.66667,14653.33333,19115.66667
168,11578,SO_0057,10706.5,5583.833333,12447.33333,5531.333333,7579.166667,6230.166667,16786.66667,11387.33333
169,6631,SO_0057,2467.666667,600.8333333,6811.666667,5997.0,7705.0,5060.666667,6522.666667,5593.166667
170,12136,SO_0058,1395.333333,2332.333333,4360.833333,5462.833333,4853.166667,3780.666667,5707.333333,6650.166667
171,2169,SO_0058,15074.0,15325.66667,17410.0,12994.66667,9912.666667,10372.0,9410.666667,10405.5
172,4879,SO_0058,15250.5,7995.333333,13074.33333,15747.0,12590.33333,13104.66667,9888.0,10600.0
173,2114,SO_0059,565.3333333,1144.0,132.0,1.0,302.3333333,147.1666667,238.0,522.6666667
174,11318,SO_0059,20823.0,15861.33333,15397.66667,12748.0,13757.0,14905.33333,22276.0,19626.33333
175,6178,SO_0059,1864.333333,1161.5,1347.666667,1163.333333,1757.333333,2035.0,1203.666667,1212.0
176,7634,SO_0060,1142.166667,3277.666667,1451.666667,752.5,936.6666667,453.6666667,849.3333333,1100.333333
177,10247,SO_0060,498.0,343.6666667,338.8333333,26.83333333,477.6666667,85.33333333,38.0,130.6666667
178,345,SO_0060,5145.166667,10671.66667,5193.166667,4156.333333,9912.666667,5440.666667,3970.666667,3810.5
179,5555,SO_0061,687.6666667,564.6666667,566.0,1047.666667,440.5,1022.333333,2547.0,2518.666667
180,12850,SO_0061,498.0,535.8333333,148.6666667,181.0,1.0,1.0,373.3333333,346.6666667
181,2427,SO_0061,565.3333333,1675.166667,282.3333333,362.3333333,551.3333333,10.33333333,380.0,329.0
182,10795,SO_0062,20613.66667,8998.666667,25106.66667,28443.0,25955.0,23940.33333,5147.166667,7690.0
183,1402,SO_0062,119.6666667,1.0,566.0,41.83333333,1.0,50.0,64.0,45.66666667
184,6485,SO_0062,1334.833333,936.5,1425.333333,1515.5,890.6666667,1450.0,1208.5,1652.833333
185,9173,SO_0063,1354.666667,2987.0,1011.166667,1163.333333,1156.666667,1595.333333,1246.0,1382.0
186,10796,SO_0063,4138.666667,7233.333333,9832.5,7098.666667,7423.0,5772.666667,3890.0,4799.0
187,4823,SO_0063,462.6666667,1933.333333,893.6666667,681.0,1326.333333,1726.0,1696.833333,1163.333333
188,12476,SO_0064,266.0,486.1666667,698.3333333,459.3333333,269.5,439.3333333,258.0,346.6666667
189,5025,SO_0065,12537.0,5065.0,11351.0,9137.0,9348.0,6097.333333,14168.16667,8642.166667
190,12851,SO_0065,3639.0,5408.5,2527.666667,2973.333333,2457.166667,2544.333333,5048.833333,4232.166667
191,2299,SO_0065,1626.833333,666.6666667,1960.333333,2486.0,2457.166667,3953.333333,1852.0,1163.333333
192,10055,SO_0066,4543.0,1581.0,4675.666667,5481.5,3795.333333,4542.333333,3009.0,2363.0
193,5370,SO_0066,20726.66667,34252.33333,14349.66667,16340.0,18618.66667,25339.33333,15808.33333,14195.33333
194,2170,SO_0066,5005.833333,8805.833333,3573.833333,2517.0,890.6666667,1754.666667,4579.666667,10218.83333
195,7009,SO_0067,15105.66667,31503.0,16528.66667,14301.33333,20163.33333,22119.16667,14127.66667,9473.0
196,2601,SO_0067,27559.66667,11803.66667,18878.66667,17040.33333,23214.33333,18612.0,21158.0,28791.66667
197,12541,SO_0067,1701.666667,2798.333333,4720.333333,5266.333333,5940.333333,6654.0,5261.666667,5328.833333
198,2800,SO_0068,7751.0,7949.0,15397.66667,13668.0,10194.66667,10812.33333,12322.66667,15869.33333
199,9455,SO_0068,1395.333333,1661.0,629.6666667,540.5,671.0,535.0,299.0,666.6666667
200,7119,SO_0068,1436.666667,787.6666667,864.0,813.0,333.3333333,594.6666667,2846.833333,2827.5
201,1047,SO_0069,2232.666667,1261.833333,5208.5,4773.666667,4808.333333,3554.333333,4290.833333,5855.0
202,4177,SO_0069,18453.0,4285.0,15231.5,11149.0,23305.83333,18658.5,15952.16667,13108.66667
203,8403,SO_0069,12516.33333,12973.66667,23746.33333,23518.0,23543.5,19214.33333,22767.33333,14869.33333
204,7986,SO_0070,4910.333333,8144.5,2693.333333,2793.333333,3602.0,3674.0,7687.666667,10331.0
205,11973,SO_0070,20020.0,7822.0,30713.66667,32104.33333,25725.0,17810.33333,14720.16667,9728.0
206,5949,SO_0070,12573.66667,1011.833333,17681.5,22715.0,16362.16667,28177.66667,24047.5,23999.66667
207,1476,SO_0071,1612.333333,3152.333333,1287.666667,1437.666667,890.6666667,1130.333333,1758.166667,2827.5
208,12060,SO_0071,989.0,1337.333333,662.6666667,609.6666667,551.3333333,982.6666667,1152.0,1601.666667
209,4561,SO_0071,2356.0,1993.333333,1701.666667,1240.666667,2031.666667,1425.333333,5594.0,7822.0
210,904,SO_0072,12121.66667,9674.666667,11527.66667,16307.83333,13237.66667,19936.33333,16254.33333,16730.5
211,8632,SO_0072,32306.66667,30164.0,39367.66667,37468.33333,46544.66667,32157.66667,34727.66667,36976.66667
212,11319,SO_0072,405.0,508.6666667,440.3333333,629.0,671.0,982.6666667,1289.166667,1425.333333
213,6764,SO_0073,7685.0,4572.333333,9393.333333,11291.33333,8687.666667,11732.5,17790.66667,13326.33333
214,9818,SO_0073,836.0,3249.333333,864.0,927.0,983.3333333,1130.333333,726.3333333,853.6666667
215,1340,SO_0073,2405.5,12103.66667,6134.333333,5752.166667,4432.333333,5001.333333,2554.166667,4127.333333
216,2539,SO_0074,2596.0,802.0,9182.333333,9299.0,5551.666667,5068.5,2034.833333,2392.333333
217,9456,SO_0074,300.0,1206.0,148.6666667,236.6666667,551.3333333,284.0,130.0,488.0
218,8281,SO_0074,55875.33333,60874.33333,60874.33333,60145.0,55314.33333,58975.66667,42087.5,54996.33333
219,12200,SO_0075,321.3333333,93.0,1.0,163.0,936.6666667,147.1666667,155.0,204.3333333
220,1716,SO_0075,141.5,15.0,83.83333333,441.0,235.3333333,268.0,71.83333333,72.33333333
221,7281,SO_0075,1285.5,2415.833333,1153.0,1066.833333,269.5,968.0,500.0,488.0
222,6328,SO_0076,1.0,239.0,407.3333333,255.6666667,333.3333333,343.6666667,642.5,385.6666667
223,11044,SO_0076,4177.666667,13561.66667,372.6666667,476.0,513.8333333,199.3333333,1340.0,730.1666667
224,2801,SO_0076,387.8333333,239.0,338.8333333,345.3333333,1.0,312.3333333,141.6666667,453.5
225,2428,SO_0077,4093.5,2230.0,4212.833333,3685.666667,2770.166667,4120.833333,8592.333333,10347.83333
226,11320,SO_0077,1726.0,1818.666667,1223.833333,1928.333333,1938.333333,2152.666667,1474.0,2377.5
227,6841,SO_0077,1738.333333,1144.0,1090.0,1630.333333,1804.333333,1425.333333,2576.0,3540.0
228,7742,SO_0078,43258.33333,38302.33333,38302.33333,41341.66667,45329.0,40641.66667,33271.66667,31067.66667
229,1654,SO_0078,36985.0,36152.33333,37064.66667,25947.33333,34041.33333,22392.33333,52149.0,37490.66667
230,4623,SO_0078,5275.0,1224.666667,5512.666667,5566.333333,6481.833333,4960.666667,4837.666667,5244.666667
231,2903,SO_0079,32858.33333,31067.66667,40911.66667,43582.66667,34478.66667,46792.66667,14082.66667,16768.33333
232,12477,SO_0079,1791.333333,4067.333333,1317.333333,1468.5,1893.666667,1595.333333,1161.0,1573.666667
233,6537,SO_0079,13751.33333,2743.333333,13730.83333,8962.5,7154.0,10743.0,23632.0,26472.0
234,9819,SO_0080,1.0,1.0,100.8333333,163.0,203.3333333,72.33333333,145.6666667,86.66666667
235,976,SO_0080,2649.333333,2725.333333,3194.0,2450.666667,3980.0,2309.0,5681.666667,4419.333333
236,6727,SO_0080,5774.0,14289.33333,13074.33333,8206.166667,6763.5,7053.166667,25092.66667,23504.5
237,13405,SO_0081,10874.66667,3723.5,10634.66667,9895.333333,7881.333333,6714.666667,1625.666667,2569.0
238,3772,SO_0081,793.0,1961.666667,594.6666667,906.3333333,671.0,968.0,521.3333333,470.6666667
239,7167,SO_0081,10728.66667,16831.0,4748.0,6213.333333,5551.666667,8002.0,8133.166667,8094.0
240,5371,SO_0082,7197.166667,2466.833333,4292.333333,4043.666667,6363.0,3984.333333,5001.333333,4096.0
241,7927,SO_0082,1163.333333,11632.33333,1287.666667,1989.333333,2555.0,2199.0,1515.333333,1830.666667
242,0,SO_0082,596.1666667,170.5,318.3333333,85.33333333,144.6666667,1.0,567.0,86.66666667
243,9820,SO_0083,27692.66667,39271.5,42182.33333,38752.0,41078.33333,36892.33333,33385.0,35799.66667
244,4929,SO_0083,190.3333333,204.3333333,116.5,441.0,333.3333333,510.5,662.6666667,507.1666667
245,474,SO_0083,1626.833333,5408.5,718.5,813.0,1804.333333,1009.0,1171.0,924.3333333
246,8424,SO_0084,1773.333333,1144.0,1201.333333,1813.0,1114.0,2767.5,3353.666667,3507.666667
247,11321,SO_0084,2109.333333,2830.5,1900.0,1989.333333,1986.166667,1479.333333,1400.166667,1180.666667
248,1655,SO_0084,1341.666667,2694.833333,946.8333333,1370.0,1616.0,1437.5,1102.0,1476.333333
249,3233,SO_0085,3734.666667,15979.5,4031.0,2656.0,2555.0,2492.666667,1931.333333,2518.666667
250,5950,SO_0085,1197.666667,3906.833333,910.6666667,1314.0,2075.666667,1834.166667,3157.333333,1846.333333
