GO_0036195,GO_0005886,True
GO_0099582,GO_0005886,True
GO_0030645,GO_0006631,True
GO_0120327,GO_0005886,True
GO_2001304,GO_0006631,True
GO_0141056,GO_0016746,True
GO_0099581,GO_0005886,True
GO_1905373,GO_0008654,True
GO_0061663,GO_0016746,True
GO_1902324,GO_0006631,True
GO_0099521,GO_0005886,True
GO_0019372,GO_0006631,True
GO_0070685,GO_0005886,True
GO_1990905,GO_0005886,True
GO_0150047,GO_0005886,True
GO_1990075,GO_0005886,True
GO_0016028,GO_0005886,True
GO_0019373,GO_0006631,True
GO_0043651,GO_0006631,True
GO_0043113,GO_0005886,True
GO_0031091,GO_0005886,True
GO_0019652,GO_0006631,True
GO_0031911,GO_0005886,True
GO_0008021,GO_0005886,True
