True,GO_0003674,False,GO_0003714
True,GO_0006935,False,GO_0050920
True,GO_0003674,False,GO_0043085
True,GO_0006935,False,GO_0030593
True,GO_0003674,False,GO_0008186
True,GO_0003674,False,GO_0043086
False,GO_0007165,True,GO_0009987
True,GO_0007165,False,GO_0043410
True,GO_0003674,False,GO_0003746
True,GO_0006935,False,GO_0048246
False,GO_0006935,True,GO_0042221
True,GO_0003674,False,GO_0140664
True,GO_0003674,False,GO_0008922
True,GO_0003674,False,GO_0097163
True,GO_0003674,False,GO_0045735
True,GO_0003674,False,GO_0003700
False,GO_0000750,True,GO_0007165
True,GO_0007165,False,GO_0007186
True,GO_0003674,False,GO_0003743
False,GO_0000155,True,GO_0003674
True,GO_0007165,False,GO_0035360
False,GO_0001073,True,GO_0003674
True,GO_0007165,False,GO_0097193
True,GO_0003674,False,GO_0036402
False,GO_0001072,True,GO_0003674
True,GO_0003674,False,GO_0003747
True,GO_0003674,False,GO_0031956
False,GO_0000156,True,GO_0003674
True,GO_0003674,False,GO_0005215
True,GO_0003674,False,GO_0042626
True,GO_0003674,False,GO_0016887
True,GO_0003674,False,GO_0004386
True,GO_0003674,False,GO_0098772
True,GO_0003674,False,GO_0140911
True,GO_0003674,False,GO_0003824
True,GO_0007154,False,GO_0007165
True,GO_0007165,False,GO_0007166
True,GO_0007165,False,GO_0042530
True,GO_0003674,False,GO_0016531
True,GO_0003674,False,GO_0140663
True,GO_0003674,False,GO_0030674
True,GO_0003674,False,GO_0043433
False,GO_0006935,True,GO_0040011
True,GO_0007165,False,GO_0035556
True,GO_0003674,False,GO_0009055
True,GO_0003674,False,GO_0019826
True,GO_0003674,False,GO_0009927
False,GO_0007165,True,GO_0023052
True,GO_0003674,False,GO_0004176
True,GO_0003674,False,GO_0005488
False,GO_0006935,True,GO_0009605
True,GO_0003674,False,GO_0032977
True,GO_0003674,False,GO_0051099
True,GO_0007165,False,GO_0043401
True,GO_0007165,False,GO_0008083
False,GO_0002764,True,GO_0007165
True,GO_0003674,False,GO_0016209
True,GO_0003674,False,GO_0008641
True,GO_0003674,False,GO_0038023
False,GO_0007165,True,GO_0051716
True,GO_0003674,False,GO_0003774
True,GO_0007165,False,GO_0090090
True,GO_0003674,False,GO_0090729
True,GO_0007165,False,GO_0032007
True,GO_0006935,False,GO_0043327
True,GO_0006935,False,GO_0050918
True,GO_0003674,False,GO_0008094
True,GO_0003674,False,GO_0005344
True,GO_0003674,False,GO_0065009
True,GO_0007165,False,GO_0009966
True,GO_0003674,False,GO_0050218
True,GO_0003674,False,GO_0140662
True,GO_0003674,False,GO_0032935
True,GO_0003674,False,GO_0004467
True,GO_0003674,False,GO_0031992
False,GO_0000036,True,GO_0003674
True,GO_0003674,False,GO_0005198
True,GO_0003674,False,GO_0044183
False,GO_0007165,True,GO_0050794
True,GO_0007165,False,GO_0010104
True,GO_0003674,False,GO_0032793
