False,GO_0000714,True,GO_0006310
True,GO_0003677,False,GO_0003680
True,GO_0003677,False,GO_0003690
True,GO_0003676,False,GO_0003743
False,GO_0006313,True,GO_0032196
True,GO_0003676,False,GO_0033592
False,GO_0000400,True,GO_0003677
True,GO_0003677,False,GO_0043565
True,GO_0003677,False,GO_0140658
True,GO_0003676,False,GO_0003747
True,GO_0003676,False,GO_0003723
False,GO_0000976,True,GO_0003676
False,GO_0000150,True,GO_0006310
False,GO_0000019,True,GO_0006310
True,GO_0006310,False,GO_0045910
False,GO_0000725,True,GO_0006310
True,GO_0006259,False,GO_0006310
True,GO_0003677,False,GO_0015616
False,GO_0003676,True,GO_0097159
True,GO_0006310,False,GO_0045950
True,GO_0006310,False,GO_0042148
True,GO_0003676,False,GO_0003677
True,GO_0009987,False,GO_0032196
True,GO_0003676,False,GO_0003746
True,GO_0006310,False,GO_0006313
True,GO_0003677,False,GO_0003681
True,GO_0003677,False,GO_0003916
True,GO_0032196,False,GO_0032197
False,GO_0000018,True,GO_0006310
True,GO_0003677,False,GO_0003684
True,GO_0003677,False,GO_0003697
