GO_1902688,GO_0080090,True
GO_0045815,GO_0009889,True
GO_0070858,GO_0009889,True
GO_1903007,GO_0080090,True
GO_0070336,GO_0003677,True
GO_0031399,GO_0080090,True
GO_1904429,GO_0080090,True
GO_0031949,GO_0080090,True
GO_1902380,GO_0080090,True
GO_2000559,GO_0009889,True
GO_0045979,GO_0080090,True
GO_0033121,GO_0080090,True
GO_0032213,GO_0080090,True
GO_1900371,GO_0080090,True
GO_0045915,GO_0080090,True
GO_0150175,GO_0080090,True
GO_0043489,GO_0080090,True
GO_0010371,GO_0080090,True
GO_0106253,GO_0080090,True
GO_0033140,GO_0080090,True
GO_0032739,GO_0009889,True
GO_1902324,GO_0080090,True
GO_1902090,GO_0009889,True
GO_1902730,GO_0080090,True
GO_0070617,GO_0009889,True
GO_0032704,GO_0009889,True
GO_1905339,GO_0003677,True
GO_2000780,GO_0080090,True
GO_0045952,GO_0080090,True
GO_0090031,GO_0080090,True
GO_0045827,GO_0080090,True
GO_1903517,GO_0080090,True
GO_1902324,GO_0009889,True
GO_0032805,GO_0080090,True
GO_0042984,GO_0080090,True
GO_0150174,GO_0080090,True
GO_1902730,GO_0009889,True
GO_1900371,GO_0009889,True
GO_1990074,GO_0080090,True
GO_1900208,GO_0080090,True
GO_1905184,GO_0080090,True
GO_1900350,GO_0009889,True
GO_0032733,GO_0009889,True
GO_1905246,GO_0080090,True
GO_0010371,GO_0009889,True
GO_1900936,GO_0009889,True
GO_1905907,GO_0080090,True
GO_0032877,GO_0080090,True
GO_0060189,GO_0080090,True
GO_0090031,GO_0009889,True
GO_0042984,GO_0009889,True
GO_0043255,GO_0009889,True
GO_0051252,GO_0080090,True
GO_0070858,GO_0080090,True
GO_2001250,GO_0080090,True
GO_2000559,GO_0080090,True
GO_1905012,GO_0080090,True
GO_1900689,GO_0009889,True
GO_0061774,GO_0003677,True
GO_1905495,GO_0003677,True
GO_1900497,GO_0080090,True
GO_1902930,GO_0009889,True
