GO_0019372,GO_0006631,True
GO_0019457,GO_0044248,True
GO_1902324,GO_0006631,True
GO_0051911,GO_0016491,True
GO_0019373,GO_0006631,True
GO_0036101,GO_0009062,True
GO_0033789,GO_0016491,True
GO_1900497,GO_0016042,True
GO_0045952,GO_0044248,True
GO_0045734,GO_0044248,True
GO_0050781,GO_0016491,True
GO_0052577,GO_0016829,True
GO_0043651,GO_0006631,True
GO_1902551,GO_0016491,True
GO_1901526,GO_0044248,True
GO_0004733,GO_0016491,True
GO_0052597,GO_0016491,True
GO_0031949,GO_0016042,True
GO_0042744,GO_0044248,True
GO_0030645,GO_0006631,True
GO_0008742,GO_0016853,True
GO_0052674,GO_0016829,True
GO_2001304,GO_0006631,True
GO_0050550,GO_0016829,True
GO_0018114,GO_0016853,True
GO_0032805,GO_0044248,True
GO_0102877,GO_0016829,True
GO_0062204,GO_0016829,True
GO_0044835,GO_0016491,True
GO_0052620,GO_0016491,True
GO_0050605,GO_0016491,True
GO_0102702,GO_0016829,True
GO_0018703,GO_0016491,True
GO_1900497,GO_0009062,True
GO_0016728,GO_0016491,True
GO_0043883,GO_0016491,True
GO_0045952,GO_0016042,True
GO_0036101,GO_0016042,True
GO_0000426,GO_0044248,True
GO_0003756,GO_0016853,True
GO_0031949,GO_0044248,True
GO_1900497,GO_0044248,True
GO_0030242,GO_0044248,True
GO_0046423,GO_0016853,True
GO_0050162,GO_0016491,True
GO_0019652,GO_0006631,True
