True,GO_0003677,False,GO_0003680
False,GO_0004521,True,GO_0004540
True,GO_0004518,False,GO_0004519
True,GO_0004521,False,GO_0033897
True,GO_0004519,False,GO_0009035
True,GO_0003677,False,GO_0003690
True,GO_0004519,False,GO_0004530
False,GO_0000400,True,GO_0003677
True,GO_0004519,False,GO_0042781
True,GO_0003677,False,GO_0140658
True,GO_0003677,False,GO_0043565
True,GO_0004519,False,GO_0004525
True,GO_0004519,False,GO_0004526
True,GO_0004519,False,GO_0017108
True,GO_0004521,False,GO_0042781
True,GO_0004519,False,GO_0004521
True,GO_0004521,False,GO_0004525
True,GO_0004519,False,GO_0008821
True,GO_0016070,False,GO_0016075
False,GO_0006402,True,GO_0016071
True,GO_0004521,False,GO_0004526
True,GO_0003677,False,GO_0015616
True,GO_0004519,False,GO_0004523
False,GO_0000956,True,GO_0006402
False,GO_0006402,True,GO_0010629
True,GO_0006402,False,GO_0043488
True,GO_0006401,False,GO_0006402
True,GO_0006401,False,GO_0016075
True,GO_0003676,False,GO_0003677
True,GO_0004519,False,GO_0004520
True,GO_0004521,False,GO_0004523
True,GO_0003677,False,GO_0003681
True,GO_0003677,False,GO_0003916
True,GO_0003677,False,GO_0003684
True,GO_0003677,False,GO_0003697
