GO_1903517,GO_0006139,True
GO_0033472,GO_0006139,True
GO_0006351,GO_0006139,True
GO_0006249,GO_0006139,True
GO_0033121,GO_0006139,True
GO_1900371,GO_0006139,True
GO_0106384,GO_0006139,True
GO_2001315,GO_0006139,True
GO_0106253,GO_0006139,True
GO_0071616,GO_0006139,True
GO_0046045,GO_0006139,True
GO_0046706,GO_0006139,True
GO_0046064,GO_0006139,True
GO_0006172,GO_0006139,True
GO_0051252,GO_0006139,True
GO_1990074,GO_0006139,True
GO_0009192,GO_0006139,True
GO_0046057,GO_0006139,True
GO_0032877,GO_0006139,True
GO_1904429,GO_0006139,True
GO_0045979,GO_0006139,True
GO_1902380,GO_0006139,True
GO_2000780,GO_0006139,True
GO_0043489,GO_0006139,True
GO_0008854,GO_0004527,True
GO_0032213,GO_0006139,True
GO_0046079,GO_0006139,True
GO_0008855,GO_0004527,True
GO_1902688,GO_0006139,True
