True,GO_0005694,False,GO_0035861
True,GO_0005694,False,GO_0046695
True,GO_0005694,False,GO_0043597
True,GO_0005694,False,GO_0043596
False,GO_0007059,True,GO_0022402
True,GO_0007059,False,GO_0051304
True,GO_0005694,False,GO_0030915
True,GO_0005694,False,GO_0030527
True,GO_0007059,False,GO_0051225
False,GO_0000792,True,GO_0005694
True,GO_0005694,False,GO_0030894
False,GO_0000775,True,GO_0005694
False,GO_0000819,True,GO_0007059
False,GO_0000022,True,GO_0007059
True,GO_0007059,False,GO_0030071
False,GO_0000786,True,GO_0005694
False,GO_0000794,True,GO_0005694
False,GO_0005694,True,GO_0043232
