GO_0016282,GO_0005737,True
GO_1900497,GO_0009056,True
GO_0005960,GO_0005737,True
GO_0019659,GO_0009056,True
GO_0012507,GO_0005737,True
GO_0019669,GO_0009056,True
GO_0006249,GO_0009056,True
GO_0030679,GO_0005737,True
GO_0008021,GO_0005737,True
GO_0042587,GO_0005737,True
GO_0001227,GO_0006355,True
GO_1990488,GO_0009056,True
GO_0043489,GO_0009056,True
GO_0031091,GO_0005737,True
GO_0045952,GO_0009056,True
GO_0098798,GO_0005737,True
GO_0055108,GO_0005737,True
GO_0044222,GO_0005737,True
GO_1905339,GO_0003677,True
GO_0030137,GO_0005737,True
GO_0030645,GO_0009056,True
GO_0005524,GO_1901265,True
GO_0035550,GO_0005737,True
GO_1900562,GO_0009056,True
GO_0036101,GO_0009056,True
GO_0019460,GO_0009056,True
GO_0043602,GO_0009056,True
GO_1902954,GO_0005737,True
GO_0006355,GO_0006351,True
GO_0046296,GO_0009056,True
GO_1990074,GO_0009056,True
GO_1990745,GO_0005737,True
GO_0046045,GO_0009056,True
GO_0070032,GO_0005737,True
GO_0019670,GO_0009056,True
GO_0019500,GO_0009056,True
GO_0060260,GO_0006355,True
GO_0042407,GO_0005737,True
GO_0019508,GO_0009056,True
GO_1901511,GO_0009056,True
GO_0019328,GO_0009056,True
GO_0009192,GO_0009056,True
GO_0061774,GO_0003677,True
GO_0016479,GO_0006355,True
GO_1905495,GO_0003677,True
GO_0070049,GO_0005737,True
GO_0006355,GO_0051252,True
GO_0140835,GO_0006355,True
GO_0002096,GO_0005737,True
GO_0031949,GO_0009056,True
GO_1905447,GO_0005737,True
GO_0000410,GO_0006355,True
GO_0070336,GO_0003677,True
GO_0010239,GO_0005737,True
GO_0006062,GO_0009056,True
GO_0046215,GO_0009056,True
GO_0033121,GO_0009056,True
GO_0018975,GO_0009056,True
GO_0042584,GO_0005737,True
GO_0009852,GO_0009056,True
GO_0019325,GO_0009056,True
GO_2000928,GO_0009056,True
GO_1901526,GO_0009056,True
GO_1901911,GO_0009056,True
GO_0046079,GO_0009056,True
GO_0046706,GO_0009056,True
GO_0001995,GO_0009056,True
GO_0019555,GO_0009056,True
GO_0045734,GO_0009056,True
GO_0071546,GO_0005737,True
GO_0070111,GO_0005737,True
GO_0032175,GO_0005737,True
GO_0046057,GO_0009056,True
GO_1990457,GO_0005737,True
GO_0034551,GO_0005737,True
GO_1990061,GO_0005737,True
GO_1901406,GO_0009056,True
GO_0015161,GO_0016887,True
GO_0000815,GO_0005737,True
GO_0031901,GO_0005737,True
GO_0060628,GO_0005737,True
GO_0042400,GO_0009056,True
GO_0006053,GO_0009056,True
GO_0006254,GO_0009056,True
GO_1900820,GO_0009056,True
GO_0042765,GO_0005737,True
GO_0042807,GO_0005737,True
GO_0030700,GO_0005737,True
GO_0032805,GO_0009056,True
GO_0120098,GO_0005737,True
GO_0180004,GO_0006355,True
GO_0019317,GO_0009056,True
GO_0043487,GO_0009056,True
GO_0033290,GO_0005737,True
GO_0016139,GO_0009056,True
GO_0033011,GO_0005737,True
GO_0009050,GO_0009056,True
GO_0042709,GO_0005737,True
GO_0019457,GO_0009056,True
