True,GO_0005737,False,GO_0005829
True,GO_0004175,False,GO_0004222
False,GO_0030288,True,GO_0042597
True,GO_0043169,False,GO_0046872
False,GO_0000015,True,GO_0005829
False,GO_0005509,True,GO_0046872
True,GO_0006508,False,GO_0043280
True,GO_0004180,False,GO_0004181
False,GO_0030288,True,GO_0030313
False,GO_0008235,True,GO_0008237
False,GO_0005829,False,GO_0055036
True,GO_0006508,False,GO_0010466
True,GO_0005829,False,GO_0022625
True,GO_0006508,False,GO_0043281
False,GO_0005829,False,GO_0019028
False,GO_0006508,True,GO_0019538
False,GO_0004180,True,GO_0008233
False,GO_0004222,True,GO_0008237
True,GO_0006508,False,GO_0016485
True,GO_0005575,False,GO_0005829
True,GO_0006508,False,GO_0051603
True,GO_0046872,False,GO_0140663
True,GO_0005829,False,GO_0009376
False,GO_0000287,True,GO_0046872
False,GO_0016531,True,GO_0046872
True,GO_0005829,False,GO_1990133
False,GO_0005829,False,GO_0019031
True,GO_0005829,False,GO_0009316
True,GO_0005829,False,GO_0005971
True,GO_0005829,False,GO_1990220
False,GO_0005829,False,GO_0019012
True,GO_0005829,False,GO_0043293
False,GO_0002184,True,GO_0005829
True,GO_0008233,False,GO_0008237
True,GO_0046872,False,GO_0046914
True,GO_0005829,False,GO_1990228
False,GO_0030955,True,GO_0046872
True,GO_0005829,False,GO_0022627
True,GO_0004180,False,GO_0004185
True,GO_0006508,False,GO_1901800
