GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO1361,776.5332549246094,3.3643887793793747,0.19450890669128812,17.296836615914525,4.969368680641358e-67,1.5459705965475266e-63
SO3980,714.8232592215272,-2.3180729083041505,0.13479820427492498,-17.19661564316073,2.81500484092089e-66,4.378740030052445e-63
SO2963,9314.572978865832,-5.076462927765051,0.3362300242175023,-15.098184463387364,1.6645371818153726e-51,1.4697987443563544e-48
SO2951,6118.7862771692335,-4.985324222464459,0.33037683462289114,-15.089811693834285,1.889808735913024e-51,1.4697987443563544e-48
SO2969,8756.734248099154,-4.941580259675609,0.3362783846407482,-14.694908996172268,6.94917823529256e-49,4.32377869799903e-46
SO2953F,3778.5271996871315,-4.490819932527208,0.3206326156717222,-14.006123248313287,1.4300075336825381e-44,7.41458906214396e-42
SO2074,1820.1797906957513,4.032932813493133,0.29053523091840533,13.881045685043796,8.253105947535129e-44,3.667916086111684e-41
SO3006,11301.226651310517,-4.521948559268057,0.3391662233874666,-13.332543889849969,1.497043954395834e-40,5.8216296776568e-38
SO2907,755.2939988159644,2.2172903685195906,0.1681557882177991,13.18592950037323,1.0574258845753569e-39,3.65516880768215e-37
SO2953,4035.1019662687404,-4.155223704204297,0.3199437818732914,-12.987355715667283,1.4432801587277203e-38,4.490044573801937e-36
SO1362,747.1187896526518,2.258754443933416,0.17494093669741928,12.91152595027083,3.8754410427777117e-38,1.0960451894619509e-35
SO4515,895.9973490611999,-2.6233430401636677,0.20434229167374185,-12.837983848943832,1.0045665066796133e-37,2.6043386685668977e-35
SO2982,8432.76628774152,-4.327065784160753,0.33747938294807267,-12.821718904311707,1.2392244260420477e-37,2.9655593764744693e-35
SO4344,1292.4437978090114,3.24092461043428,0.2547076068935334,12.72409823154191,4.344616666684599e-37,9.654358892896993e-35
SO4345,1416.0080524146792,3.3376273010159916,0.2643056780363875,12.627906164605719,1.4816853623513507e-36,3.073015441516701e-34
SO2884,756.7344959726322,2.004442320212048,0.16023695402583374,12.50923878576029,6.645802746814044e-36,1.2921932715836558e-33
SO4346,1239.0111374253227,3.332773162510088,0.26778780219990733,12.445574948264918,1.478161082429583e-35,2.705034780846137e-33
SO4372,959.8921620268482,2.6945733533218457,0.2172416704970228,12.403575000859577,2.4991939337269736e-35,4.319440182124786e-33
SO2944,3535.8527820502322,-3.8595124605527302,0.3162984792665128,-12.202121456615378,3.0282983999168404e-34,4.958440169548048e-32
SO4513,904.7383434809333,-2.580476572127247,0.21450461805720836,-12.029934812121546,2.4735599145813932e-33,3.847622447131357e-31
SO2934,674.0107810396732,1.536726907780117,0.1281209849605868,11.9943419749142,3.804284071229805e-33,5.63577511695044e-31
SO0958,4380.998757912147,3.8149357705076246,0.3223954277733636,11.833095142991404,2.6325225178229053e-32,3.722626160430481e-30
SO3054,1389.6522761692934,-3.3403210557493206,0.28320045473441424,-11.794900043087424,4.1469272001615326e-32,5.609169791175012e-30
SO2857,736.6754614082993,1.8890428064432068,0.1653640476062918,11.423539964023789,3.1897137824412835e-30,4.1346664904895135e-28
SO1841,685.9363158718566,1.4510064897617783,0.12895623712973975,11.251929507697682,2.2658038126093955e-29,2.8195662644111314e-27
SO3010,6150.560388175823,-3.785324864827164,0.3391854130874779,-11.160046154021682,6.395836137964487e-29,7.652863932772123e-27
SO4233,1537.59771135275,3.0812729109337917,0.2820445168324407,10.92477508706308,8.775754360109436e-28,1.011161919048165e-25
SO2966,3615.761942914001,-3.7330716662675627,0.3445706028170263,-10.833981877002714,2.3759358821054956e-27,2.6398344747250707e-25
SO4280,815.7393399338629,2.001773963560553,0.1855604312881864,10.78771993395337,3.9342935103698694e-27,4.220547279572642e-25
SO2540,729.1545056906327,1.5452425114464519,0.1433456844688611,10.779832801887553,4.2866421600708075e-27,4.445247919993427e-25
SO3452,981.9322092495116,2.582881702134584,0.24028144433985982,10.749401433101484,5.9647426871310474e-27,5.985907903117642e-25
SO4235,1662.9338929439534,2.946978584706778,0.27529848201249113,10.704667033264153,9.677795037062257e-27,9.408631362593965e-25
SO2938,1657.3520551543577,-2.9322924234126604,0.2756959395768173,-10.635965215569067,2.0271873498553268e-26,1.9110848016363398e-24
SO0846,881.4088756419244,-2.096849991518213,0.19806992557357178,-10.586412780467025,3.4454340593368996e-26,3.152572164293263e-24
SO2881,963.2926328608779,2.314555051373208,0.22085842348260346,10.479813334153953,1.0695463525879298e-25,9.506739151145857e-24
SO2739,703.4275084104282,1.3979824240223875,0.13388281162884022,10.441836461412068,1.596910603203826e-25,1.379996912935306e-23
SO2882,698.459460066687,1.352862694640376,0.13010837735246478,10.39796761876031,2.5327757470481814e-25,2.1295852294775385e-23
SO3012,7013.458746448085,-3.4078127637748032,0.3314756104307407,-10.280734559464186,8.60691023137783e-25,7.046341507846429e-23
SO2073,1363.9129343072916,2.6560693694192365,0.25956650296461564,10.232712384237479,1.4149970515469504e-24,1.1287322634262982e-22
SO1070F,3536.618034833386,3.7196312560703504,0.36385179478545016,10.222929526192605,1.5653724657713858e-24,1.2174684352536952e-22
SO4234,1832.3592570293524,2.925969163390489,0.2880194932566081,10.1589275444757,3.0238420402347868e-24,2.294432338334249e-22
SO3059,716.3892955548827,-1.295544169073164,0.12882410158403185,-10.056690892022885,8.58350676730541e-24,6.357926084068365e-22
SO0157,1291.2066525958828,-2.5161884834303216,0.25221309187085855,-9.976438831013155,1.9327949409821404e-23,1.3983546654407997e-21
SO4209,835.3692733313823,1.8680953311948858,0.18750956350119366,9.962666950493935,2.2202537764106848e-23,1.5698203405485545e-21
SO4236,1504.1844263690916,2.693735658271311,0.27051047588813926,9.957971680864652,2.327629175788538e-23,1.6091676368618094e-21
SO1750,663.2984404272936,1.1128915624456146,0.115244984185087,9.656746194335682,4.602502603363654e-22,3.1126925215357233e-20
SO2565,750.0416472084187,1.4881122263348823,0.15415356232630734,9.653440399806616,4.753367731134123e-22,3.1463248960762254e-20
SO3861,2019.486385510077,-2.802408292435436,0.2933869575693358,-9.551918448089657,1.2731645713616895e-21,8.25169787813795e-20
SO1389F,1592.9043997774347,-2.658531860408304,0.2806195087298089,-9.473795576230017,2.6985577702981652e-21,1.7133088211015496e-19
SO4516,1062.136590665949,-2.2132374534474457,0.23666987014496627,-9.35158096842569,8.634724957561072e-21,5.315240195834679e-19
SO2306F,730.6791331615085,1.4515350777561107,0.15523409274685798,9.350620421527799,8.71350851776177e-21,5.315240195834679e-19
SO2566,682.2784423224267,1.10124521932244,0.11830356869967872,9.308639049748555,1.2948074182441103e-20,7.7464343810719745e-19
SO1556,1942.3277555272864,-2.6745560284023018,0.2879488033570798,-9.2883040221759,1.5676625401094397e-20,9.130934518458034e-19
SO2213,655.2941952267797,1.172290468068603,0.12622731155037584,9.287138050157678,1.5849259530592538e-20,9.130934518458034e-19
SO2538,731.3965968085429,1.3687037734140093,0.1478577958715159,9.256892849960868,2.1046766126244348e-20,1.1904816257953849e-18
SO2241,688.4949244658768,1.1130356878912064,0.1208826589002535,9.207571193562424,3.3358735139572374e-20,1.8531968753430298e-18
SO1490,709.4191052675903,1.3309368268333799,0.14481149882544128,9.190822811921295,3.8984778418549884e-20,2.1277481694755908e-18
SO3649,1986.5177642279982,-2.6155878698706365,0.2874937079452034,-9.09789604984736,9.209858465022129e-20,4.9399775318420416e-18
SO1156,1697.712737087992,-2.5137746216304824,0.27637663846889077,-9.095467097207043,9.418075907552626e-20,4.9660396861688506e-18
SO3842,718.6161187403242,1.2843829493435344,0.14152979111595115,9.0750006709985,1.1367680109977186e-19,5.894142137023171e-18
SO4347,1040.44440405581,2.011700354771399,0.221792422329574,9.070194254797844,1.1880501771400987e-19,6.0590559034145034e-18
SO2002,655.5668834676092,2.149788268509128,0.23709445586916536,9.06722285271586,1.2208903256874867e-19,6.126112585828664e-18
SO4343,945.525753510062,1.9493401408999145,0.21822757074163082,8.93260248590598,4.161026135984716e-19,2.0547543347695955e-17
SO3917F,1501.377915728764,-2.3426375517072526,0.26609490370180505,-8.803767073767379,1.322988194429339e-18,6.430962926358865e-17
SO0036,1448.3541252184127,-2.311403503568145,0.26277872965863114,-8.796006840320858,1.4177095328757133e-18,6.785375933502067e-17
SO0668,1478.9714060998288,-2.3387335269366805,0.2668876465120872,-8.762989061131986,1.9014011866722914e-18,8.962513775359846e-17
SO1751,687.6089401102352,1.1458182630284157,0.13225904372809605,8.663439797614437,4.577383207489645e-18,2.1254088296269082e-16
SO1236,967.732299212611,-2.00932500383576,0.23222949840047452,-8.652324608524644,5.046087214753335e-18,2.308584900749651e-16
SO1095,774.2849725194598,1.3938920726692103,0.1618870858455834,8.610273422296201,7.288652289959821e-18,3.286231488994928e-16
SO1343F,784.6607065639389,1.4931011193648196,0.17368319444487007,8.596693100544938,8.204601637855987e-18,3.6463593850528537e-16
SO4342,889.888757860115,1.7631776362640936,0.2068350594629973,8.524558848203998,1.533933086059361e-17,6.721219479902354e-16
SO0975,675.9633463655352,-0.903477005128856,0.10605582347789866,-8.518881618199256,1.6110140986581706e-17,6.960923417952179e-16
SO2768,718.9195937051563,1.2633255325325248,0.14856854609985198,8.503317597814087,1.8424793508410176e-17,7.851990767762199e-16
SO3739,681.7939474424882,1.0446109862477704,0.12288667105734322,8.500604477765682,1.8860596689700077e-17,7.929096797521208e-16
SO1926,860.6092270646071,1.622542530034546,0.19098589421828985,8.495614488575997,1.9688847117724088e-17,8.166933784431952e-16
SO2883,918.2707197249445,1.780283774489866,0.2104375632535992,8.459914413399847,2.6757382751756477e-17,1.0952923386936105e-15
SO2490,607.2235936875073,0.8650091634172399,0.10287621612851111,8.408252130275534,4.161657924569821e-17,1.6814178965372355e-15
SO3015,1339.8737504678884,-2.114677094522561,0.2527176156129408,-8.367747097461436,5.873027452561212e-17,2.342434410886914e-15
SO2420,736.5432761296333,1.2346495030080826,0.1489856419375132,8.287036837589444,1.1610468561223507e-16,4.572173125818523e-15
SO3819,1143.9572777699248,1.9466640981513148,0.23652723456203917,8.230190074119015,1.869166108678751e-16,7.268719705124493e-15
SO3391,787.099787069575,1.3851015981701575,0.169018418947418,8.194974292127688,2.506467274572153e-16,9.61209933488178e-15
SO2094,970.5991385529369,-1.7327239349172645,0.2114707648657022,-8.193680748342011,2.533565237738046e-16,9.61209933488178e-15
SO1811,981.2773593384136,1.7418829889719438,0.21411252909405576,8.13536226180751,4.10708352690021e-16,1.539414078576693e-14
SO2593,807.2949281140517,1.4609165162811029,0.17998289964102707,8.116973996945692,4.779511264255647e-16,1.7701261360832523e-14
SO2488,766.5874430484283,1.3307942407031002,0.16415736486632831,8.106820195284888,5.196166636257686e-16,1.901796988870313e-14
SO0266,848.9600186651985,-1.5216744724408073,0.1894792952542481,-8.030821892170257,9.682182783379706e-16,3.50247333012724e-14
SO3725,758.3028486790411,1.2668417762504576,0.15780245366821577,8.028023308902592,9.90556639221046e-16,3.542093913352499e-14
SO3183,801.530136328031,1.3804330199014376,0.17251561306630134,8.001786014410813,1.2262735823568772e-15,4.335155812173006e-14
SO3819F,1171.3337195599463,1.9149339402696757,0.2397657928866028,7.986685328275096,1.3861531558840518e-15,4.8453061437699835e-14
SO4348F,821.9111980616775,1.4870637705698437,0.1865319556642308,7.972166298661723,1.5591680119099711e-15,5.389524094502133e-14
SO4404,784.5955071331939,-1.314183631429317,0.1649345234278916,-7.967911169330598,1.613787932126174e-15,5.5170266558731066e-14
SO0154,1044.1294836895765,-1.7859012831113021,0.22436546716499572,-7.959786796414491,1.7233597217641053e-15,5.827578363487099e-14
SO2279,709.8093206999022,1.139632220992446,0.14372350646693505,7.929337719398249,2.2031765095325718e-15,7.369980775436377e-14
SO4162,2018.8061280215366,-2.340368227849818,0.29628799760089236,-7.898964003943065,2.812310767907628e-15,9.307551913787906e-14
SO0398,1029.8061411042481,-1.7456937817480067,0.22316622038400952,-7.822392558981972,5.182868550798318e-15,1.6972530591087964e-13
SO2487,795.8982466304436,1.3479488201185839,0.17275748090928744,7.80254963793072,6.066875338719145e-15,1.966046789453673e-13
SO3180,775.2435162445289,1.2600859881291415,0.1618024862762053,7.787803618654592,6.818404710696227e-15,2.1868100056676249e-13
SO2489,803.1693774004345,1.3761130282599634,0.17727864558049644,7.762429726117889,8.331753986509761e-15,2.6449068012277417e-13
