GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO3407,881.8705989131241,-1.5615734433559092,0.05695801455535974,-27.416219746180836,1.757224532780057e-165,7.714215698904449e-162
SO1482,924.0989910350388,-1.7173744056985574,0.06401854226863711,-26.826202922460244,1.598887079439131e-158,3.509557139368892e-155
SO0217,1582.2325135910837,1.917055929823504,0.0739435077664225,25.925953308561223,3.395829794432478e-148,4.969230932519526e-145
SO2741,1707.8847260728196,1.8509470701957857,0.07629745725359405,24.25961672672382,5.234460456753814e-130,5.74482035128731e-127
SO0995,1197.8865221856452,-1.6558825858714572,0.07268643587399114,-22.781177340186105,7.047137776938072e-115,6.187386968151628e-112
SO2039,803.3758798999578,-1.4034450344775264,0.061986883314718064,-22.641000150822144,1.711168471208872e-113,1.2520049314344913e-110
SO3596,659.4534180017922,-1.5599888913923978,0.06922304773142914,-22.53568634315014,1.855399458408623e-112,1.1636005174876936e-109
SO2971,944.8932827518397,-1.5678844752592647,0.07108802015399712,-22.055537232050852,8.452214155950802e-108,4.6381525180780025e-105
SO3515,1226.027147611912,2.2564851420937617,0.10894094983196259,20.712919664958928,2.6490388516624592e-95,1.2921422843109105e-92
SO3923,1584.0942081315277,1.5993274663807089,0.07833937263215683,20.415372406546627,1.2209737632376718e-92,5.360074820613379e-90
SO2491,1988.430673337228,1.7615115272158195,0.08746047523003421,20.140658081067812,3.2498937190611043e-90,1.2970030387889315e-87
SO1764,921.7576769381634,-1.2333907108943245,0.06195408191177958,-19.908142818589894,3.4590201334547085e-88,1.2654248654888474e-85
SO2589,703.2833752122431,-1.532188144849629,0.07724351447408866,-19.835816058882223,1.4612578038730885e-87,4.9345551992329684e-85
SO4603,569.7903773382724,-1.4323268501559918,0.07227680329624794,-19.81724128397288,2.1138333215330957e-87,6.628377343950208e-85
SO1872,1353.0367253890486,1.1419826441974796,0.057781571166047506,19.76378663909557,6.104861008607268e-87,1.7866893218523938e-84
SO1703,1722.214247071551,2.1074786843531803,0.10736630964336277,19.62886394580911,8.765265483059596e-86,2.4049697169144766e-83
SO0205,765.967359518811,-1.198065916955877,0.06104777520740317,-19.62505452304492,9.447567384008881e-86,2.439695342105823e-83
SO1621,666.2112630158807,-1.2130903539039943,0.062196146832347476,-19.5042686032293,1.009913414005028e-84,2.463066604156707e-82
SO4598,1501.3896291295007,1.3417343901335166,0.07044401596737944,19.046818550987133,6.981856815303818e-81,1.613176390483356e-78
