GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO4054,801.160400020821,-2.640438006416106,0.16658592665508,-15.850306562109497,1.3989674488546952e-56,4.352187733386957e-53
SO3864,659.052497447826,-1.1759302048721343,0.07973144384738538,-14.74863802947043,3.139363419938535e-49,4.883279799714391e-46
SO0277,654.4286797269039,-1.3360039522632798,0.09333953320509777,-14.313377262425751,1.8052897798647923e-46,1.87208550171979e-43
SO3980,714.8232592215272,-1.749803579995339,0.12287044519732074,-14.24104533181503,5.095904144107275e-46,3.963339448079434e-43
SO4056,756.794775658193,-1.9758456769217412,0.14105558101688873,-14.007568241381186,1.4012122853512516e-44,8.718342839455487e-42
SO0975,675.9633463655352,-1.1759754490440497,0.09235973203887049,-12.732555877805373,3.898646062384091e-37,2.021447983346151e-34
SO0275,651.5307384601379,-1.1209038618856375,0.08853639946517253,-12.660373232441719,9.80321657642275e-37,4.356829538464455e-34
SO0818,762.4432662639852,-1.7643601278656516,0.14235027717473064,-12.394497312428506,2.7989539001104697e-35,1.088443197905459e-32
SO1070F,3536.618034833386,3.797663367695647,0.31425569785460034,12.084628516275137,1.2734441721527501e-33,4.401872021741339e-31
SO4513,904.7383434809333,-2.166482485377607,0.19110468014202353,-11.336627045279785,8.64111085583465e-30,2.6882495872501593e-27
SO3030,661.2460356061454,-0.9567069883075168,0.08454132703419384,-11.316441577981903,1.0879909416396907e-29,3.0770361994918888e-27
SO4515,895.9973490611999,-2.0019719866234844,0.18231955148246123,-10.98056664984759,4.739415467976582e-28,1.2127039739865727e-25
SO0958,4380.998757912147,3.042529771049262,0.27723585037741927,10.974517786596746,5.067551160985357e-28,1.2127039739865727e-25
SO4055,833.4595910931997,-1.8085865525530311,0.16539389683618644,-10.935025942005204,7.838355990349399e-28,1.7417946775697843e-25
SO2074,1820.1797906957513,2.6888254459540515,0.2463558072895831,10.914398469176033,9.837839053527365e-28,2.0403678197015755e-25
SO3286,643.7254076766274,-0.8519638001563701,0.07990193964989788,-10.662617251713476,1.5225150369245111e-26,2.9603401749200967e-24
SO4344,1292.4437978090114,2.27284595157181,0.2150215435191206,10.570317347618237,4.091078992169626e-26,7.486674555670416e-24
SO1377,604.7670801487442,-0.8950100646619167,0.08506267261760879,-10.521772207715008,6.857149642234674e-26,1.1851440298328927e-23
SO4345,1416.0080524146792,2.3111504790191497,0.22409313017421792,10.31334819243401,6.13267657752713e-25,1.0041450964572053e-22
SO4346,1239.0111374253227,2.328735954769591,0.2261615004598515,10.296783272283744,7.285691791290348e-25,1.1332893581352136e-22
SO1676,722.9965849376661,-1.2451073114074307,0.1214535662632268,-10.251714706416317,1.1626246815844182e-24,1.7223454211472025e-22
SO3725,758.3028486790411,1.350219839856491,0.13272390327170802,10.173147463063719,2.613251088570912e-24,3.695374607520048e-22
SO2886,594.5220103217316,-0.821645814105532,0.08090070064535283,-10.15622618285358,3.108774302660156e-24,4.20495515459815e-22
SO0403,687.455852335141,-0.9883907447000839,0.09744687906421456,-10.142867110692833,3.564803337697081e-24,4.620876326489841e-22
SO1361,776.5332549246094,1.3612314777975532,0.1364611806402708,9.975228643125506,1.95650307151618e-23,2.434672422194734e-21
SO3740,671.3988177476547,-0.8200481637964442,0.08497766092313426,-9.650161641166035,4.907830855502017e-22,5.872408381333375e-20
SO3723,774.0993857661585,1.3731988347832296,0.14301920296062842,9.601499703233948,7.878955451208771e-22,9.078307558781663e-20
SO0862,751.6916726161697,-1.2730987863276337,0.13502606976869422,-9.428540640400106,4.158340663871675e-21,4.620213501894565e-19
SO0970,712.4127745851079,-1.1443217158388597,0.1221178643267228,-9.370633216916241,7.209866728286928e-21,7.734446686793322e-19
SO3720,726.9973515787985,1.0641643769223452,0.11721850932588537,9.078467070109259,1.1011470727527529e-19,1.1418895144446047e-17
SO1984,1188.2703978336135,1.8627117309795334,0.20792741497187334,8.958471066605167,3.292113354178975e-19,3.3037950467260614e-17
SO4234,1832.3592570293524,2.2025743622436798,0.24716774395884544,8.911253252408285,5.045891097351392e-19,4.9055522512063065e-17
SO3426,939.9820255219107,1.544635405549094,0.1740737150600976,8.873455736932028,7.09104318124067e-19,6.68491979904234e-17
SO1274F,1108.4884031759177,-1.7591349089035329,0.19942603507352832,-8.820989236710945,1.1345292419821346e-18,1.0380942564136532e-16
SO0404,698.7675289637943,-0.9188904831809682,0.10474729298132189,-8.772450886581106,1.7481877609353827e-18,1.5538891783628501e-16
SO4235,1662.9338929439534,2.058671695179672,0.23564760899904924,8.736229932161026,2.4101915010877317e-18,2.0828071555233146e-16
SO2098,813.2414817687193,-1.3361291748481046,0.15444334849337632,-8.651257486206392,5.0935034774673135e-18,4.282672788756976e-16
SO2747F,1041.780269437627,1.6917915750513035,0.19846819730508372,8.524245183981265,1.5380951389524477e-17,1.2592142045476487e-15
