GENE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SO0818_at,14043.08706815146,6.034295012150541,0.311628266576927,19.363760157042577,1.560669564736176e-83,1.485601358672366e-79
SO0866_at,17153.49507806808,6.223225555598721,0.381018440154787,16.33313482956511,5.735974497120442e-60,2.7300370619044743e-56
UP_SO2195_at,4269.205830696865,-9.10569363903144,0.5702514490818276,-15.967857080753914,2.1401309999864884e-57,6.790635662957129e-54
SO0867_at,6052.77383063298,3.892465758134783,0.24568939610981913,15.843035229713026,1.5705346631226432e-56,3.73747986456611e-53
SO4349_at,16837.427370708217,4.652585030297778,0.3070000066608782,15.154999769876778,7.021566799208774e-52,1.3367658872333664e-48
SO1915_at,5179.294259859501,3.7314892853177306,0.24761699180827385,15.069601072477964,2.566580782839296e-51,4.0718804119745433e-48
SO1361_x_at,5594.935964198109,4.200835027058751,0.2814641450856312,14.924938399456567,2.268449803081917e-50,3.084767667933824e-47
SO0817_at,4120.596512731673,3.3332084276310687,0.22390794736067576,14.88651236778954,4.0326341857056645e-50,4.798330601716527e-47
SO2195_at,3229.717302142709,-4.731086911743121,0.3186243220781949,-14.848480118796598,7.116382840394307e-50,7.526760917523713e-47
SO2196_x_at,5051.926477887108,-5.180651845827257,0.34991547866925937,-14.805437774657626,1.3510454451104724e-49,1.2860601592006587e-46
SO3687_at,8698.016026510611,4.485838520039685,0.30919870421581547,14.507947345434689,1.0790137777103104e-47,9.337392863658587e-45
SO2858_at,8898.454294991485,4.663602502279559,0.32631485932249815,14.29172582567104,2.464259304513415e-46,1.9547736933052666e-43
SO4651_at,10761.923506506837,4.522759136434077,0.31681416294210946,14.27574794773461,3.0994447490607634e-46,2.2695088127930313e-43
SO4319_at,6850.349695400621,3.6526788675469257,0.2586964237337539,14.119556872213288,2.8779529017180585e-45,1.9568024051038714e-42
SO0564_at,10517.184743097136,4.087832168965135,0.2909677945029207,14.049088064707112,7.803238143479011e-45,4.951934925851781e-42
SO4056_x_at,8699.028725125758,4.663144116402432,0.33365411936492306,13.975982449364796,2.1847776177224756e-44,1.2998061339437652e-41
SO0837_at,7597.43776240747,-4.511170100018668,0.3251082484506157,-13.875901708178036,8.867093344591113e-44,4.965050679244871e-41
SO4655_at,6794.978025412393,4.034953501635143,0.2911568326328863,13.858350721663241,1.1324648272601649e-43,5.988851494827506e-41
SO0185_at,6275.57196667646,3.7344402567246164,0.26966949729795264,13.848211585452342,1.304188858536319e-43,6.533986181266959e-41
SO1030_at,3544.7674797754858,3.0201638340152943,0.22080596531276064,13.677908700235443,1.3759326233929362e-42,6.54875132103868e-40
SO4252_at,6908.901958086343,3.740626806803571,0.285445119357508,13.104539377737945,3.101394156982633e-39,1.4058176657294137e-36
SO4652_x_at,5697.250663324997,4.158845564079736,0.3200101128962603,12.995981678328821,1.2894250806823346e-38,5.5791078831887015e-36
SO2857_at,9074.20952194835,4.247009135552056,0.327802823711697,12.955987039597026,2.1732264131248347e-38,8.994322707189262e-36
SO3738_at,9620.186315508394,4.751824193700285,0.3690871543521864,12.87453149660703,6.261788450397717e-38,2.483581844138995e-35
UP_SO4506_at,6666.310069917503,-4.382815255599578,0.3405402026478334,-12.870184552430148,6.624368183503431e-38,2.5222944295507665e-35
SO3134_at,6254.286657061296,-4.381970712133516,0.3432329436122051,-12.76675445549422,2.514210837396338e-37,9.204912677375286e-35
