,GENE,GSM358310,GSM358311,GSM358312
1672,SO0753,-1.660786372,-0.761335869,-0.402067752
1673,SO0753,-0.113616935,-0.410363159,0.337042341
1674,SO0754,0.16888235,0.36483192,0.264817562
1675,SO0754,-0.877371657,0.13775406,0.774483536
1676,SO0755,0.317983485,0.108326652,0.076084599
1677,SO0755,0.061707411,-0.179780922,0.072575823
1678,SO0756,0.144508249,0.346170841,0.551896285
1679,SO0756,0.061333608,0.214228441,0.397310945
1680,SO0757,-0.865551669,-0.010840664,-0.062788736
1681,SO0757,-0.292636088,-0.036743402,-0.165709947
1682,SO0758,-0.028044072,-0.097529747,0.138436623
1683,SO0758,-0.277475496,0.163082352,0.097688767
1684,SO0759,-0.177515963,-0.115402778,-0.129581843
1685,SO0759,-0.53478643,-0.244930956,0.201803037
1686,SO0760,0.575491022,0.781377918,0.362805913
1687,SO0760,0.288404463,0.912348302,0.811105408
1688,SO0761,0.485212416,0.509935675,0.321684887
1689,SO0761,0.040377734,-0.315764095,-0.046499289
1690,SO0762,-0.336255637,0.196471898,-0.375795899
1691,SO0762,-0.072428673,-0.207959884,0.070402704
1692,SO0763,-1.299623612,-0.204928848,-0.182913214
1693,SO0763,-0.634099943,-0.153182726,-0.529741427
1694,SO0763F,-0.349130754,1.165539879,0.647249063
1695,SO0763F,0.118780869,0.462851045,-0.204827617
1696,SO0764,0.138080413,0.016151197,0.084141163
1697,SO0764,-0.551065958,0.015734502,0.064871903
1698,SO0765,0.548819691,1.657650466,1.013134884
1699,SO0765,-0.061858593,0.013681807,1.02182029
1700,SO0766,-0.522037149,-0.028295575,-0.07772518
1701,SO0766,-0.874349565,0.03005049,0.019909865
1702,SO0767,-0.132749661,-0.114071872,-0.052915829
1703,SO0767,0.107551791,-0.007402254,0.054192723
1704,SO0768,-1.363124571,-0.187172656,-0.313160225
1705,SO0768,-0.196422505,-0.063283568,0.061971422
1706,SO0769,-0.839169643,0.351082087,-0.122974689
1707,SO0769,-0.599158965,0.04280767,0.007714463
1708,SO0770,1.056365906,1.226307629,1.062276964
1709,SO0770,-0.431080624,0.63134199,0.802167612
1710,SO0771,-0.607374212,-0.176244831,-0.169504762
1711,SO0771,-0.978112289,-0.199677096,0.14425785
1712,SO0772,-1.636631421,-0.623867681,-0.290673636
1713,SO0772,-0.988377576,-0.043682602,-0.515400128
1714,SO0774,0.139032518,-0.089641688,0.153246164
1715,SO0774,-1.521193973,-0.853573179,-1.2197163
1716,SO0775,0.344876011,-0.028808941,0.273474922
1717,SO0775,-0.248596557,0.258504829,0.217631783
1718,SO0776,-2.158226266,-0.824301969,-0.856405724
1719,SO0776,-1.567707594,-0.386392364,-0.362610645
1720,SO0777,-0.118391324,1.15545487,0.334375161
1721,SO0777,-0.865634571,-0.038098106,0.236354134
1722,SO0778,-0.297929042,0.609860232,0.156849268
1723,SO0778,0.02173314,0.170414027,0.312105687
1724,SO0779,-1.099391732,0.384644734,0.113131418
1725,SO0779,-0.315956718,-0.118982165,-0.249601225
1726,SO0780,-1.059113919,-0.315493794,-0.369312866
1727,SO0780,0.359822062,1.595505757,1.502235814
1728,SO0781,-0.081324584,0.118062433,0.241481863
1729,SO0781,-0.750549868,-0.646091407,0.014992448
1730,SO0782,0.067854397,0.519260635,0.69754422
1731,SO0782,-0.188070236,0.005740068,-0.188709434
1732,SO0783,-0.989080235,-0.001473942,0.117104392
1733,SO0783,-0.470133361,0.468247274,0.647144463
1734,SO0784,0.118545879,1.042185588,0.525977115
1735,SO0784,-0.333572135,0.559221698,-0.010715189
1736,SO0785,-0.454082606,-0.459759322,-0.382361705
1737,SO0785,0.25638409,0.329783498,-0.041834811
1738,SO0785F,-0.452475185,0.234471888,0.099807857
1739,SO0785F,-1.151585026,-0.40568044,0.359841239
1740,SO0786,-0.190846246,-0.134707887,0.141532396
1741,SO0786,0.047343645,0.702965621,0.665697139
1742,SO0787,-0.671169687,0.91141878,1.086710117
1743,SO0787,-0.108448545,0.578388763,1.217488306
1744,SO0788,0.235516589,1.020890654,1.512537048
1745,SO0788,0.279123985,0.90716354,1.098660199
1746,SO0789,0.317298313,0.267511449,0.542684535
1747,SO0789,-0.676012899,-0.477628459,-0.079470222
1748,SO0790,-0.031848756,-0.373133636,0.050803121
1749,SO0790,-0.168504142,0.251990683,-0.133374019
1750,SO0791,0.249532895,0.534755694,0.539077117
1751,SO0791,-0.099400495,0.081812502,0.197654365
1752,SO0792,-1.720804359,-0.307698164,-0.675276443
1753,SO0792,-0.884962288,0.049352766,-0.383308703
1754,SO0793,-0.039207944,0.215872561,0.18210588
1755,SO0793,-0.145211975,0.70035585,0.437398848
1756,SO0794,-0.147499001,-0.211122622,0.420958219
1757,SO0794,-0.147959874,0.058054685,0.534707562
1758,SO0794F,-0.237557167,0.118756506,0.137949965
1759,SO0794F,0.194533756,0.638949851,0.556223176
1760,SO0795,-0.178604478,0.103497982,-0.379749357
1761,SO0795,-0.191533325,-0.290044072,0.290081928
1762,SO0796,-0.224495351,0.554394457,0.626709832
1763,SO0796,-0.387972017,-0.057701117,0.182614977
1764,SO0797,-0.375898881,0.301605861,0.190066732
1765,SO0797,-0.141191601,0.199749035,-0.395454934
1766,SO0798,-0.733096982,-0.015791388,-0.51481099
1767,SO0798,-0.802161965,-0.264612251,-0.1943256
1768,SO0799,1.404632665,1.823791275,1.465291777
1769,SO0799,-1.474257054,-0.891550047,-0.379743996
1770,SO0800,-0.546951509,0.01725445,-0.153073364
1771,SO0800,-0.553630093,-0.132288163,0.342309571
1772,SO0800F,0.144951722,0.66707345,0.29244305
1773,SO0800F,-0.383851653,-0.735396059,-0.808943144
1774,SO0801,-0.471992907,-0.019367368,0.419371131
1775,SO0801,-0.832911019,0.38768402,0.112338278
1776,SO0802,-1.801782773,-0.087150371,-0.109215423
1777,SO0802,1.288213764,0.972861322,1.283510052
1778,SO0803,-0.576930239,0.498285196,0.472487384
1779,SO0803,-0.401611177,0.25767524,0.193514103
1780,SO0804,0.175959545,0.286860808,-0.283064027
1781,SO0804,0.281977893,-0.120974789,-0.009845188
1782,SO0804F,-0.037966276,0.887999616,0.782847369
1783,SO0804F,0.193086348,-0.187678497,0.106865607
1784,SO0805,-0.003661908,-0.045245873,-0.260524521
1785,SO0805,-0.589864682,-0.136793012,0.051859843
1786,SO0806,-0.218867636,-0.135899939,0.875822144
1787,SO0806,0.210077824,-0.031111672,0.202922235
1788,SO0807,-0.309835942,0.157611188,-0.041382179
1789,SO0807,0.451290262,0.469750961,0.887461549
1790,SO0808,-0.907899723,-0.317648688,0.070524387
1791,SO0808,-0.112807892,0.095029164,-0.073481168
1792,SO0809,-1.509399435,-0.214527845,-0.10718312
1793,SO0809,0.204939797,0.24121135,-0.26929499
1794,SO0810,0.279597383,0.004692698,-0.022624526
1795,SO0810,-1.475291325,-0.009995265,-0.248404586
1796,SO0811,0.045971539,0.032390865,0.192101813
1797,SO0811,-0.542309923,-0.271089092,0.348299234
1798,SO0812,-0.484818661,-0.262756402,0.084543946
1799,SO0812,0.050998796,0.1186124,-0.032700471
1800,SO0813,-1.121475959,-0.081494157,-0.033724109
1801,SO0813,-0.584549594,-0.051375624,-0.410678747
1802,SO0814,-0.600470075,-0.139996261,-0.092353833
1803,SO0814,-0.322363317,0.239800924,0.236699932
1804,SO0814F,0.27482201,0.109058596,0.712239278
1805,SO0814F,-0.722980469,1.088564148,0.038963618
1806,SO0815,-0.716158302,0.131025507,-0.080355763
1807,SO0815,-0.809395333,-0.253246832,-0.167945958
1808,SO0816,-1.205369227,-0.154835236,-0.593278086
1809,SO0816,0.139835771,0.956632953,0.703706668
1810,SO0817,0.067928442,-0.133660855,0.378726521
1811,SO0817,0.159298569,0.321793625,0.534427759
1812,SO0818,-0.139286805,-0.070400207,0.433413063
1813,SO0818,-0.354766073,0.050612166,0.141362415
1814,SO0820,-0.537580125,-0.226672073,-0.004834458
1815,SO0820,-0.522405506,0.165664993,0.159205697
1816,SO0821,-0.351397439,0.232298861,0.034368019
1817,SO0821,-0.26368977,0.073097769,0.398298482
1818,SO0822,0.01976166,0.402499154,0.485386035
1819,SO0822,0.520549367,0.225847698,0.715741611
1820,SO0823,-0.165824699,0.116245195,0.106183773
1821,SO0823,-3.166951423,-1.105218701,-1.46379954
1822,SO0824,-0.284575833,0.239946793,0.674347487
1823,SO0824,-0.027559755,0.143791874,0.087041212
1824,SO0825,0.020301423,0.080039824,-0.190828129
1825,SO0825,-0.657200204,0.319346368,-0.067012396
1826,SO0825F,-0.211802464,0.027597786,0.227827947
1827,SO0825F,0.294062624,-0.111314315,0.141407392
1828,SO0826,-0.345237747,-0.099122806,-0.11428764
1829,SO0826,-0.900064683,-0.341227011,0.063198655
1830,SO0826F,0.451766316,0.897132964,0.906697975
1831,SO0826F,-0.190062818,-0.124911179,-0.194718009
1832,SO0826F,-0.49027717,-0.241739803,0.019342092
1833,SO0826F,-0.117981415,-0.127486958,-1.235770032
1834,SO0827,0.213089133,0.07636602,0.306034712
1835,SO0827,-0.410332162,-0.460483975,-0.400957356
1836,SO0828,-0.414496498,-0.146518236,0.07081737
1837,SO0828,-0.557427641,0.364094103,0.784388776
1838,SO0829,-0.318708727,-0.248089434,0.122339725
1839,SO0829,-0.145439521,-0.199107352,-0.320901974
1840,SO0830,-0.703542463,-0.109572313,-0.235972124
1841,SO0830,-0.310806218,-0.05225818,-0.008217644
1842,SO0831,0.46365103,0.596917764,0.924939445
1843,SO0831,0.217509349,0.009648357,0.383981925
1844,SO0832,-0.355301635,-0.168688368,0.146041788
1845,SO0832,0.587953753,0.670433763,0.0482777
1846,SO0833,-0.0624432,0.018135255,-0.264300234
1847,SO0833,-0.651233165,-0.191087397,-0.051960466
1848,SO0834,-1.079662242,-0.647529602,-0.273114993
1849,SO0834,-0.133761456,0.413816599,-0.101497655
1850,SO0835,-0.084243272,0.037998947,-0.107037904
1851,SO0835,-1.274452712,-0.264811336,-0.216751773
1852,SO0836,-0.438377284,0.159449698,-0.025238297
1853,SO0836,-0.113535062,0.520250868,0.178910702
1854,SO0837,-0.365586179,-0.052273587,-0.054630429
1855,SO0837,-0.06897083,0.11909488,0.327318117
1856,SO0838,-0.02562387,0.469371676,-0.155725521
1857,SO0838,-0.500025524,-0.262677607,-0.354080895
1858,SO0838F,-1.157047967,-0.564735047,0.112933695
1859,SO0838F,0.197078483,-0.017386702,0.127959942
1860,SO0839,-0.404691478,0.13856714,0.134534487
1861,SO0839,-0.056469659,-0.138619674,0.199079997
1862,SO0840,0.125992409,0.045545682,-0.382602195
1863,SO0840,-0.630542643,-0.429139342,-0.274446108
1864,SO0841,-0.101434121,0.031856291,0.013951676
1865,SO0841,-0.557285036,-0.338644426,-0.175803848
1866,SO0842,-0.394513251,0.548671421,0.365852127
1867,SO0842,-0.830113798,1.124009851,0.20936246
1868,SO0843,0.049421492,0.16698416,0.213889872
1869,SO0843,-0.208219522,-0.039295844,-0.351601379
1870,SO0844,-0.002101167,-0.016657045,0.074496785
1871,SO0844,-0.707035745,0.058028998,0.138766763
1872,SO0845,-0.020532498,-0.138081751,0.244561743
1873,SO0845,0.712205535,1.935886133,1.008336404
1874,SO0846,-0.500257878,0.133240583,0.043421494
1875,SO0846,-0.868132302,-0.070781613,0.09189731
1876,SO0847,-0.738902355,0.447237708,0.048801092
1877,SO0847,0.212424214,-0.168358415,0.575428846
1878,SO0848,0.216109553,0.096449757,0.186067809
1879,SO0848,0.166643444,-0.059580454,0.080677161
1880,SO0848F,0.069564498,-0.188023099,0.094518433
1881,SO0848F,-0.221217581,0.037490087,0.134291903
1882,SO0848F,-0.369658475,0.091295799,-0.085233895
1883,SO0848F,-0.031663649,0.004740263,-0.45743404
1884,SO0849,0.190844647,-0.170871394,0.093508549
1885,SO0849,-1.446896779,0.04701381,0.449411355
1886,SO0850,-0.788187213,0.111494419,-0.162924816
1887,SO0850,0.31005546,-0.033585947,-0.012929544
1888,SO0851,0.243709522,-0.218740022,0.669697961
1889,SO0851,-0.260985071,-0.075430917,0.135481232
1890,SO0852,-0.54613415,-0.177839596,-0.123044682
1891,SO0852,-0.033875314,0.923901411,0.857690147
1892,SO0853,0.077456723,-0.082837952,0.220935073
1893,SO0853,-0.033469188,0.045398669,-0.341551194
1894,SO0854,-0.495714942,-0.041135501,-0.382658463
1895,SO0854,0.190518455,0.248299591,0.113892559
1896,SO0855,0.098119253,0.64600432,0.694471474
1897,SO0855,0.552571547,0.401391911,0.792745266
1898,SO0856,-0.201867448,0.792634019,0.940825773
1899,SO0856,-0.640457079,0.580175925,-0.42718408
1900,SO0857,-0.201914481,-0.035534904,-1.890898298
1901,SO0857,-0.188889645,-0.090148703,-0.071587401
1902,SO0858,-1.211807811,0.011391103,0.078609956
1903,SO0858,0.11109036,0.432474714,0.410356997
1904,SO0859,-0.447397492,0.838158658,0.369905398
1905,SO0859,-1.041025628,-0.32516908,-0.155672992
1906,SO0860,-0.027464665,0.006871947,-0.029460954
1907,SO0860,-0.163874146,0.056829618,-0.198381198
1908,SO0861,0.105692061,0.808258842,0.964698732
1909,SO0861,-0.259243172,0.420962532,0.345697156
1910,SO0862,0.122450295,0.243634494,0.246611455
1911,SO0862,0.265075221,-0.105381316,-0.127662855
1912,SO0863,-0.193949801,0.288657316,0.299205123
1913,SO0863,0.149061127,0.077544028,0.271139718
1914,SO0864,-0.394203641,0.419639111,0.705024352
1915,SO0864,-0.293588645,-0.561645854,0.087108269
1916,SO0865,0.285193888,0.184478718,0.443119916
1917,SO0865,0.037794824,0.006287489,-0.216971171
1918,SO0866,0.709750106,0.296617092,0.186686415
1919,SO0866,-0.633381272,0.065847327,0.092205312
1920,SO0867,0.035010857,0.021892622,0.041600732
1921,SO0867,-0.21025975,-0.048405004,-1.098108801
1922,SO0868,0.540550927,-0.08305849,0.421847676
1923,SO0868,-0.619513029,0.29248972,-0.077391783
1924,SO0869,-0.541020649,0.424213396,0.448650392
1925,SO0869,-0.619455394,-0.172835591,0.397545195
1926,SO0870,-0.190447996,-0.508937054,-0.098070335
1927,SO0870,-0.285504257,-0.207306672,-0.107644319
1928,SO0871,-0.442454035,-0.11559701,-0.249628637
1929,SO0871,-0.46940855,-0.028790965,-0.045454951
1930,SO0871F,-0.466273624,0.335210236,-0.034517877
1931,SO0871F,-1.540828003,-0.448343008,-0.412807877
1932,SO0872,-0.493325451,-0.087324433,-0.001027763
1933,SO0872,0.002262112,-0.010948119,0.439273344
1934,SO0873,-0.229860347,-0.068704494,-0.238219738
1935,SO0873,-0.415640728,0.116457164,0.79539483
1936,SO0874,-0.182499297,-0.073306973,-0.25871662
1937,SO0874,-0.495067042,-0.154090437,0.016495915
1938,SO0875,-0.1852545,0.727346309,-0.006767491
1939,SO0875,-0.096326387,-0.133896779,0.038181797
1940,SO0876,-0.236353236,-0.118720707,-0.191315775
1941,SO0876,-1.208386363,-0.622614273,0.138553338
1942,SO0877,-0.053446785,-0.303470792,0.092364619
1943,SO0877,0.139097963,0.347791887,0.333635621
1944,SO0878,-0.046513356,-0.164339503,-0.220501488
1945,SO0878,-0.218869032,0.790801477,0.413201355
1946,SO0879,-0.725460665,0.243432934,0.12282119
1947,SO0879,0.069553124,-0.197900152,0.097671308
1948,SO0880,-0.746831146,-0.6816546,-0.677804013
1949,SO0880,-0.200202348,0.57378096,0.340277057
1950,SO0881,-0.065486175,-0.256811503,0.621489455
1951,SO0881,-0.324719918,0.147380854,-0.244391665
1952,SO0882,0.534636431,0.756288888,0.232516201
1953,SO0882,-0.735560284,0.181392397,0.200304073
1954,SO0883,-0.289569867,1.515873701,0.256043891
1955,SO0883,-1.027718931,-0.104630533,-0.741804145
1956,SO0884,-0.155064951,-0.030006729,-0.044982974
1957,SO0884,0.025432181,0.061200248,0.029514463
1958,SO0885,0.286912088,0.500513159,0.413486147
1959,SO0885,-1.2603726,0.006901561,-0.503175676
1960,SO0886,-0.975686791,0.222569022,-0.053815899
1961,SO0886,-0.635772848,-0.248133309,-0.381046615
1962,SO0887,-0.173307114,0.096554717,-0.433155417
1963,SO0887,-0.036280885,0.35023922,-0.144445418
1964,SO0888,0.365994538,-0.072216928,0.023799673
1965,SO0888,-0.114233539,-0.153340072,0.300869438
1966,SO0889,-0.282427878,-0.062657047,0.039652145
1967,SO0889,0.306316808,0.118841989,0.040902515
1968,SO0889F,-0.576840779,-0.322499784,-0.357675133
1969,SO0889F,0.184202077,-0.099575497,0.521417725
1970,SO0890,-0.141594567,-0.13923751,-0.074776772
1971,SO0890,0.136374799,0.30609035,0.262782995
1972,SO0893F,0.278520936,0.048670158,-0.007466078
1973,SO0893F,-1.122739486,0.063496265,-0.147558698
1974,SO0894,-0.972466603,-0.250571945,-0.701422106
1975,SO0894,-0.266341158,-0.254990818,-0.153591949
1976,SO0894F,-1.873693234,-1.400346289,-1.346648442
1977,SO0894F,-0.105115583,-0.089336617,-0.003729428
1978,SO0895,0.084571961,-0.02066601,-0.064671415
1979,SO0895,-0.547468607,-0.083268181,-0.061294437
1980,SO0896,0.393692471,0.346701057,0.206095903
1981,SO0896,-0.027725907,0.067295137,0.345042645
1982,SO0896F,-0.084494876,-0.048981832,-0.270687139
1983,SO0896F,-0.054036783,0.235334693,-0.205663266
1984,SO0897,-0.398999728,0.188888185,0.13485081
1985,SO0897,1.142656399,0.13620823,-0.158482355
1986,SO0898,0.136763641,-0.248827095,-0.410642317
1987,SO0898,-0.424031578,0.06294583,-0.189911377
1988,SO0899,-1.474576235,-0.50887351,0.732462773
1989,SO0899,0.159030276,1.039361825,0.721370268
1990,SO0900,-0.198653987,0.197928752,0.196040292
1991,SO0900,-0.319124125,0.425361171,0.253807453
1992,SO0900F,0.177830349,0.110087804,0.007463548
1993,SO0900F,-2.032649482,-1.457564619,-1.648972827
1994,SO0900F,0.172517488,-0.009382302,0.331631097
1995,SO0900F,-0.364183035,-0.252851832,-0.002526199
1996,SO0901,-0.296306771,-0.225736894,0.194390253
1997,SO0901,-0.053634063,0.415363445,0.683776745
1998,SO0902,-0.05426926,0.834237269,0.745331158
1999,SO0902,0.063062925,-0.014938974,0.370612785
2000,SO0903,-0.140489589,0.331167979,0.139614988
2001,SO0903,-0.880713679,-2.568145706,-0.573155163
2002,SO0904,-0.089612832,0.047991165,-0.27064352
2003,SO0904,0.128237519,0.695092979,-0.000810236
2004,SO0905,-0.196671522,-0.098171834,-0.29438833
2005,SO0905,-0.070425965,-0.066029338,0.129814123
2006,SO0906,-1.122587214,-0.563798773,-0.42655848
2007,SO0906,-0.138626888,0.255385565,0.103639902
2008,SO0907,-0.85167101,-0.012968061,-0.122116424
2009,SO0907,0.044885212,-0.065300312,0.115343879
2010,SO0908,-0.745739461,-0.016805822,0.38457383
2011,SO0908,-0.365836809,0.03323353,-0.09541756
2012,SO0909,-0.10669104,-0.526074795,-0.073999699
2013,SO0909,-0.032785126,0.095384054,0.02088837
2014,SO0910,-0.319052265,-0.234807424,-1.309038291
2015,SO0910,-1.557540967,-0.964657991,-0.817205354
2016,SO0911,-0.259704035,0.381690528,0.071947602
2017,SO0911,0.613690761,0.099782044,0.052413264
2018,SO0912,0.000891795,0.061058041,0.333255608
2019,SO0912,-0.769935301,-0.383858222,0.364772329
2020,SO0913,-0.974932195,-0.33817219,-0.367905735
2021,SO0913,0.044483138,0.117505118,0.160456937
2022,SO0914,-0.105327669,0.024932765,0.221110394
2023,SO0914,0.012135532,0.03381644,0.525297004
2024,SO0915,-0.714909732,0.337511807,0.60338174
2025,SO0915,0.023057328,-0.243257808,0.042700661
2026,SO0916,-0.542975444,-0.113751144,0.671347096
2027,SO0916,0.615366837,0.286061511,0.0961925
2028,SO0917,-0.655566766,0.207350905,0.061332242
2029,SO0917,-0.120995254,-0.207446195,-0.141434318
2030,SO0918,1.03693771,0.199462644,0.384599775
2031,SO0918,-0.527515152,-0.174150544,0.321580063
2032,SO0919,-0.573060984,0.019067353,0.014348531
2033,SO0919,-0.004187662,-0.264927878,0.060212898
2034,SO0920,-0.683706365,0.42647661,-0.197094102
2035,SO0920,0.453625916,0.193327887,0.372704245
2036,SO0921,0.419014643,0.796600706,1.347694259
2037,SO0921,-0.896688689,-0.072440563,0.356753142
2038,SO0922,-0.041173601,-0.199664164,-0.153396806
2039,SO0922,-0.274531993,-0.011420811,0.664572464
2040,SO0923,-0.143248887,-0.226684938,-0.097370397
2041,SO0923,0.3184943,-0.149761597,-0.200044006
2042,SO0924,-2.20495136,-0.998477537,-0.875128015
2043,SO0924,0.118759766,0.269089367,-0.02633571
2044,SO0925,-0.255250876,-0.206709326,-0.644062678
2045,SO0925,0.096067506,-0.188186713,-0.100653589
2046,SO0926,-0.607974601,0.083143316,0.062541623
2047,SO0926,0.137756037,0.17481545,0.042961168
2048,SO0927,0.181793042,0.430386166,0.238224368
2049,SO0927,0.302445437,-0.090487945,0.327265441
2050,SO0928,-0.436209789,0.314595158,-0.508842735
2051,SO0928,0.054148429,0.519802181,0.232464606
2052,SO0928F,-0.347040912,0.404979907,-0.530762013
2053,SO0928F,-0.159120059,0.314881121,0.159388577
2054,SO0928F,0.301305285,-0.386973813,0.27924232
2055,SO0928F,-0.401330439,0.318662646,0.094663202
2056,SO0929,0.072938549,0.222249454,-0.17656102
2057,SO0929,-0.195943252,0.355510797,-0.395100428
2058,SO0930,-0.009665363,0.435245366,0.760802158
2059,SO0930,-0.70358156,-0.292473159,0.074682784
2060,SO0931,-0.175650301,0.109802684,0.251526873
2061,SO0931,-0.045471985,0.114790752,0.063037351
2062,SO0932,-0.302168586,0.182998459,0.006697978
2063,SO0932,-0.213931138,0.295072898,-0.073758412
2064,SO0933,0.121771792,-0.136576153,0.51147708
2065,SO0933,0.013610464,-0.012799504,0.269743454
2066,SO0934,-1.503048111,-0.512534261,-0.612921374
2067,SO0934,-0.193194644,-0.001675682,-0.169456154
2068,SO0935,-0.335421267,0.13108515,0.265006912
2069,SO0935,0.275752259,-0.034877801,-0.034843002
2070,SO0936,-0.308414443,0.09650525,-0.006149022
2071,SO0936,0.38826005,0.070568645,-0.365664726
2072,SO0937,-0.115744085,0.03237627,0.113692006
2073,SO0937,-0.85962109,-0.536507651,0.188124435
2074,SO0938,-1.348369182,-0.335454902,0.417825608
2075,SO0938,0.37291097,0.250207664,0.093709019
2076,SO0939,0.350930372,0.14456906,0.461405421
2077,SO0939,-1.022398852,0.228277509,0.401459555
2078,SO0940,-0.213910574,0.612518381,-0.142450649
2079,SO0940,0.044536885,-0.310930743,-0.203127453
2080,SO0940F,-0.140862347,-0.293792624,-0.080632906
2081,SO0940F,0.293523484,0.927806002,1.107167526
2082,SO0941,-0.581077632,0.033534912,-0.240181403
2083,SO0941,-0.459732607,-0.061783202,0.192798826
2084,SO0942,-2.098662396,-1.416107061,-0.813184775
2085,SO0942,-1.598396149,-0.755170735,-0.26471169
2086,SO0942F,0.042430567,0.785067654,0.529807313
2087,SO0942F,-0.559282931,0.42909844,-0.414274315
2088,SO0943,-0.318452645,-0.457278979,-0.43337804
2089,SO0943,-0.41892418,-0.010274601,0.004303486
2090,SO0944,0.59589234,0.919520365,1.11276235
2091,SO0944,0.36672395,2.506247691,0.180599798
2092,SO0945,-0.394688893,-0.226937865,0.589846095
2093,SO0945,-1.302244997,-0.569431233,-0.893937832
2094,SO0946,-1.043039417,0.235471004,-0.037866741
2095,SO0946,-0.143566236,0.356705079,1.417043982
2096,SO0947,0.008008752,0.033587351,-0.148346909
2097,SO0947,-0.325682702,0.196087578,-0.117570357
2098,SO0948,-0.054415021,-0.106674948,-0.065693957
2099,SO0948,0.188073666,0.596144142,0.754854323
2100,SO0949,-0.116007637,0.005255285,-0.313631229
2101,SO0949,-0.918980306,-0.05751383,-0.25401419
2102,SO0950,0.133226288,0.121109522,0.33877886
2103,SO0950,-0.916487169,-0.162807192,-0.563901466
2104,SO0951,-0.453956102,0.298871541,0.016189566
2105,SO0951,-0.042807639,0.348673217,0.09854509
2106,SO0952,-0.100682691,0.379306892,-0.266511731
2107,SO0952,0.486164503,0.210670055,0.377988257
2108,SO0953,-0.439518555,0.116680539,-0.323498941
2109,SO0953,0.146034973,-0.293310761,-0.133596357
2110,SO0954,0.534528464,0.061481336,-0.021513012
2111,SO0954,-0.476130073,-0.308922025,-0.083860423
2112,SO0955,-0.441249176,0.037337974,0.282872362
2113,SO0955,1.548564679,1.7619306,2.112026235
2114,SO0956,0.331016187,-0.155988397,-0.07922196
2115,SO0956,-0.75555189,-0.212364521,-0.247392929
2116,SO0957,-0.16733158,-0.092908902,-0.568794465
2117,SO0957,-0.744425433,-0.582575149,-0.101760378
2118,SO0957F,0.099334639,0.584188021,-0.460086271
2119,SO0957F,-0.274084413,1.188875634,-0.260826784
2120,SO0958,-0.634844788,-0.199051983,-0.504519735
2121,SO0958,-0.356745392,0.082485953,-0.401537022
2122,SO0959,1.363266373,1.736709686,0.658948556
2123,SO0959,-0.299691633,-0.372121579,0.215653534
2124,SO0960,-0.921665957,0.03899465,-0.251028384
2125,SO0960,-0.775005642,-0.184590718,0.060675695
2126,SO0961,-0.205783825,-0.024162636,0.183052039
2127,SO0961,-0.347258084,0.129747646,-0.128767532
2128,SO0961F,0.399109375,0.016888228,0.062243611
2129,SO0961F,-0.810149535,0.166254564,0.607156602
2130,SO0961F,-0.050286929,0.12621153,0.084602325
2131,SO0961F,0.000332334,0.228646999,-0.153278731
2132,SO0962,-0.685354928,-0.034864538,-0.34877073
2133,SO0962,0.048999126,-0.144156744,0.272474339
2134,SO0963,0.543243618,0.759364488,1.051081743
2135,SO0963,-0.094116757,0.169466001,-0.128501378
2136,SO0964,-0.624833605,0.292567723,0.283569597
2137,SO0964,-0.228093285,0.336668641,0.508268547
2138,SO0964F,0.212618572,0.160440084,0.504774213
2139,SO0964F,-0.514926189,-0.001854695,-0.281581056
2140,SO0964F,-1.331560438,0.140383698,-0.454926604
2141,SO0964F,-0.740206554,-0.241862512,-0.370870465
2142,SO0967,-0.706930468,0.230142642,-0.393574068
2143,SO0967,-0.240471605,0.6854699,0.37793374
2144,SO0968,0.30794822,0.589889148,0.214207926
2145,SO0968,-0.13421972,-0.321933157,-0.147753557
2146,SO0969,0.206487326,-0.044882253,-0.245547598
2147,SO0969,-0.420124352,0.094756092,-0.136168558
2148,SO0969F,-0.528131583,-0.500018197,-0.270671274
2149,SO0969F,-0.623953648,-0.553021994,-0.073914146
2150,SO0970,0.204490072,-0.050540899,0.183735328
2151,SO0970,0.012233696,-0.107685786,-0.358441007
2152,SO0971,0.416346718,0.305040406,0.719745559
2153,SO0971,-0.825619896,-0.113580104,0.059194034
2154,SO0972,0.146253921,0.562355527,0.685343936
2155,SO0972,0.234247826,0.265839259,0.750034119
2156,SO0973,0.203971813,0.643592253,0.884078074
2157,SO0973,-0.111525854,0.415408622,0.313935925
2158,SO0974,-1.303709882,-0.35210702,0.244164843
2159,SO0974,-0.183345208,0.078256426,0.820316063
2160,SO0975,-0.214794269,0.063769407,-0.131704584
2161,SO0975,-0.088017034,-0.141729523,0.238854131
2162,SO0976,-1.189769167,-0.267989273,-0.300284894
2163,SO0976,-0.023897493,0.182450005,0.523250128
2164,SO0977,0.135753627,0.123838333,0.195993984
2165,SO0977,-0.42490542,0.431503195,0.845555375
2166,SO0978,0.02609099,-0.17694687,-0.095224386
2167,SO0978,-0.282319868,-0.089483409,-0.034851193
2168,SO0979,-1.106819544,0.273245852,-0.020167921
2169,SO0979,-0.107086599,0.266118627,-0.265949544
2170,SO0980,-0.202373252,0.085660687,0.478832997
2171,SO0980,0.147374504,0.466397612,0.112598977
2172,SO0981,0.222720043,0.160691713,-0.234570427
2173,SO0981,-0.234954147,0.149260596,0.21009278
2174,SO0984,-0.287622769,-0.310472918,-0.041738922
2175,SO0984,-0.058757442,0.009099965,-0.090752326
